bank_entry_id,bank_reference,narration,credit_amount_minor,debit_amount_minor,currency,value_date,settlement_timestamp
BNK_3024,NEFT/YESB/RZP-SPLIT-192492/PART1,NEFT/RZP-SPLIT-192492/PART1/AMZN,107227,0,INR,2026-03-05,2026-03-05T19:44:00+00:00
BNK_3309,NEFT/UTIB/RZP-SPLIT-799472/PART2,NEFT/RZP-SPLIT-799472/PART2/BLNK,48932,0,INR,2026-03-08,2026-03-08T20:03:00+00:00
BNK_3005,WIRE/USD/198669,INCOMING WIRE USD 198669,2500,0,USD,2026-03-23,2026-03-23T00:03:00+00:00
BNK_3119,RTGS/SBIN/RZP-BATCH-502256,RTGS/RZP-BATCH-502256/MERCHANT-SETTLE,238014,0,INR,2026-03-17,2026-03-17T20:00:00+00:00
BNK_3248,CMS/KKBK/RZP-PO-441456,NEFT/RZP-PO-441456/SETTL/TATA,133875,0,INR,2026-03-12,2026-03-12T03:28:00+00:00
BNK_3165,CMS/KKBK/RZP-REV-991547,CMS/RZP-REV-991547/ADJUSTED/FLIP,80942,0,INR,2026-03-21,2026-03-21T15:27:00+00:00
BNK_3364,NEFT/YESB/RZP-SPLIT-381645/PART2,NEFT/RZP-SPLIT-381645/PART2/FLIP,22144,0,INR,2026-03-11,2026-03-11T03:21:00+00:00
BNK_3106,CMS/SBIN/RZP-PO-681310,CMS/RZP-PO-681310/SWIG,77150,0,INR,2026-03-17,2026-03-17T06:40:00+00:00
BNK_3396,CMS/YESB/RZP-PO-681496,CMS/RZP-PO-681496/UBER,19150,0,INR,2026-03-10,2026-03-10T10:29:00+00:00
BNK_3035,UPI/6702**/UTIB,UPI/CR/6702**/ZOMAPAY/0039482710/RZPNOISY670288,141787,0,INR,2026-03-04,2026-03-04T20:43:00+00:00
BNK_3020,CMS/HDFC/RZP-PO-386556,CMS/RZP-PO-386556/AMZN,217170,0,INR,2026-03-10,2026-03-10T12:44:00+00:00
BNK_3085,RTGS/ICIC/RZP-BATCH-255788,RTGS/RZP-BATCH-255788/MERCHANT-SETTLE,191150,0,INR,2026-03-15,2026-03-15T04:32:00+00:00
BNK_3054,CMS/UTIB/RZP-PO-775428,NEFT/RZP-PO-775428/SETTL/BLNK,132117,0,INR,2026-03-11,2026-03-11T05:07:00+00:00
BNK_3215,CMS/UTIB/RZP-PO-430716,NEFT/RZP-PO-430716/SETTL/AMZN,8310,0,INR,2026-03-05,2026-03-05T05:37:00+00:00
BNK_3365,CMS/SBIN/RZP-PO-450805,NEFT/RZP-PO-450805/SETTL/AMZN,84830,0,INR,2026-03-21,2026-03-21T09:56:00+00:00
BNK_3407,GENERIC/SETTLE/HDFC,GENERIC SETTLEMENT CREDIT 739554,181570,0,INR,2026-03-04,2026-03-04T18:56:00+00:00
BNK_3231,RTGS/UTIB/RZP-BATCH-299829,RTGS/RZP-BATCH-299829/MERCHANT-SETTLE,173451,0,INR,2026-03-15,2026-03-15T00:20:00+00:00
BNK_3155,RTGS/YESB/RZP-BATCH-694159,RTGS/RZP-BATCH-694159/MERCHANT-SETTLE,245354,0,INR,2026-03-21,2026-03-21T11:11:00+00:00
BNK_3220,UPI/1429**/SBIN,UPI/CR/1429**/BLNKPAY/0039482710/RZPNOISY142930,200430,0,INR,2026-03-04,2026-03-04T19:36:00+00:00
BNK_3366,CMS/SBIN/RZP-PO-974992,CMS/RZP-PO-974992/BLNK,134900,0,INR,2026-03-06,2026-03-06T04:35:00+00:00
BNK_3194,RTGS/YESB/RZP-BATCH-315983,RTGS/RZP-BATCH-315983/MERCHANT-SETTLE,337102,0,INR,2026-03-03,2026-03-03T21:26:00+00:00
BNK_3323,CMS/UTIB/RZP-REV-155251,CMS/RZP-REV-155251/ADJUSTED/SWIG,160315,0,INR,2026-03-20,2026-03-20T04:14:00+00:00
BNK_3179,CMS/KKBK/RZP-PO-950457,CMS/RZP-PO-950457/UBER,200830,0,INR,2026-03-07,2026-03-07T11:30:00+00:00
BNK_3342,NEFT/UTIB/RZP-SPLIT-347899/PART1,NEFT/RZP-SPLIT-347899/PART1/ZOMA,119731,0,INR,2026-03-20,2026-03-20T17:39:00+00:00
BNK_3265,NEFT/UTIB/RZP-SPLIT-788450/PART2,NEFT/RZP-SPLIT-788450/PART2/SWIG,60564,0,INR,2026-03-06,2026-03-06T15:29:00+00:00
BNK_3032,GENERIC/SETTLE/SBIN,GENERIC SETTLEMENT CREDIT 480249,48810,0,INR,2026-03-05,2026-03-05T20:32:00+00:00
BNK_3064,CMS/SBIN/RZP-PO-562627,CMS/RZP-PO-562627/FLIP,169410,0,INR,2026-03-09,2026-03-09T20:36:00+00:00
BNK_3127,CMS/SBIN/RZP-PO-560803,NEFT/RZP-PO-560803/SETTL/SWIG,196560,0,INR,2026-03-10,2026-03-10T08:13:00+00:00
BNK_3234,CMS/YESB/RZP-REV-180511,CMS/RZP-REV-180511/ADJUSTED/UBER,192426,0,INR,2026-03-04,2026-03-04T06:19:00+00:00
BNK_3388,NEFT/ICIC/RZP-SPLIT-944964/PART1,NEFT/RZP-SPLIT-944964/PART1/FLIP,4640,0,INR,2026-03-04,2026-03-04T19:47:00+00:00
BNK_3397,GENERIC/SETTLE/SBIN,GENERIC SETTLEMENT CREDIT 650037,199190,0,INR,2026-03-12,2026-03-12T15:05:00+00:00
BNK_3171,CMS/UTIB/RZP-PO-948925,NEFT/RZP-PO-948925/SETTL/MYNT,96547,0,INR,2026-03-20,2026-03-20T14:06:00+00:00
BNK_3156,CMS/YESB/RZP-PO-120375,NEFT/RZP-PO-120375/SETTL/FLIP,126884,0,INR,2026-03-10,2026-03-10T19:44:00+00:00
BNK_3046,CMS/HDFC/RZP-PO-210024,CMS/RZP-PO-210024/FLIP,45280,0,INR,2026-03-16,2026-03-16T00:29:00+00:00
BNK_3072,CMS/HDFC/RZP-PO-219271,NEFT/RZP-PO-219271/SETTL/TATA,159095,0,INR,2026-03-11,2026-03-11T12:59:00+00:00
BNK_3324,CMS/YESB/RZP-PO-697682,NEFT/RZP-PO-697682/SETTL/ZOMA,195115,0,INR,2026-03-11,2026-03-11T07:43:00+00:00
BNK_3218,GENERIC/SETTLE/YESB,GENERIC SETTLEMENT CREDIT 917144,44620,0,INR,2026-03-06,2026-03-06T23:25:00+00:00
BNK_3352,CMS/YESB/RZP-PO-913791,CMS/RZP-PO-913791/AMZN,140470,0,INR,2026-03-17,2026-03-17T17:39:00+00:00
BNK_3290,RTGS/YESB/RZP-BATCH-721280,RTGS/RZP-BATCH-721280/MERCHANT-SETTLE,226999,0,INR,2026-03-13,2026-03-13T14:59:00+00:00
BNK_3312,GENERIC/SETTLE/ICIC,GENERIC SETTLEMENT CREDIT 247724,96750,0,INR,2026-03-06,2026-03-06T17:04:00+00:00
BNK_3161,CMS/HDFC/RZP-PO-274117,CMS/RZP-PO-274117/AMZN,59330,0,INR,2026-03-20,2026-03-20T01:57:00+00:00
BNK_3333,NEFT/SBIN/RZP-SPLIT-278507/PART2,NEFT/RZP-SPLIT-278507/PART2/NYKA,6762,0,INR,2026-03-20,2026-03-20T23:58:00+00:00
BNK_3282,CMS/SBIN/RZP-PO-767471,NEFT/RZP-PO-767471/SETTL/SWIG,92573,0,INR,2026-03-05,2026-03-05T14:12:00+00:00
BNK_3123,RTGS/UTIB/RZP-BATCH-697282,RTGS/RZP-BATCH-697282/MERCHANT-SETTLE,173490,0,INR,2026-03-05,2026-03-05T11:38:00+00:00
BNK_3023,RTGS/SBIN/RZP-BATCH-675916,RTGS/RZP-BATCH-675916/MERCHANT-SETTLE,220639,0,INR,2026-03-20,2026-03-20T15:54:00+00:00
BNK_3263,RTGS/ICIC/RZP-BATCH-436675,RTGS/RZP-BATCH-436675/MERCHANT-SETTLE,164289,0,INR,2026-03-12,2026-03-12T00:50:00+00:00
BNK_3270,CMS/KKBK/RZP-PO-532609,CMS/RZP-PO-532609/BLNK,121630,0,INR,2026-03-02,2026-03-02T17:42:00+00:00
BNK_3216,CMS/ICIC/RZP-PO-177922,CMS/RZP-PO-177922/SWIG,113990,0,INR,2026-03-20,2026-03-20T07:47:00+00:00
BNK_3088,NEFT/YESB/RZP-SPLIT-131832/PART1,NEFT/RZP-SPLIT-131832/PART1/UBER,22074,0,INR,2026-03-15,2026-03-15T05:57:00+00:00
BNK_3390,CMS/UTIB/RZP-REV-516625,CMS/RZP-REV-516625/ADJUSTED/ZOMA,10165,0,INR,2026-03-22,2026-03-22T02:58:00+00:00
BNK_3311,CMS/KKBK/RZP-PO-762420,CMS/RZP-PO-762420/ZOMA,10340,0,INR,2026-03-12,2026-03-12T05:03:00+00:00
BNK_3095,NEFT/HDFC/RZP-SPLIT-305106/PART2,NEFT/RZP-SPLIT-305106/PART2/FLIP,33889,0,INR,2026-03-16,2026-03-16T16:20:00+00:00
BNK_3291,RTGS/UTIB/RZP-BATCH-143756,RTGS/RZP-BATCH-143756/MERCHANT-SETTLE,407623,0,INR,2026-03-02,2026-03-02T22:44:00+00:00
BNK_3368,CMS/ICIC/RZP-PO-712958,NEFT/RZP-PO-712958/SETTL/RELI,172267,0,INR,2026-03-13,2026-03-13T18:04:00+00:00
BNK_3191,NEFT/ICIC/RZP-SPLIT-921871/PART1,NEFT/RZP-SPLIT-921871/PART1/TATA,87984,0,INR,2026-03-08,2026-03-08T13:36:00+00:00
BNK_3029,NEFT/SBIN/RZP-DELAY-968531,NEFT/RZP-DELAY-968531/SWIG,199450,0,INR,2026-03-16,2026-03-16T03:15:00+00:00
BNK_3139,UPI/4678**/KKBK,UPI/CR/4678**/TATAPAY/0039482710/RZPNOISY467805,54557,0,INR,2026-03-11,2026-03-11T18:49:00+00:00
BNK_3406,RTGS/ICIC/RZP-BATCH-697691,RTGS/RZP-BATCH-697691/MERCHANT-SETTLE,279165,0,INR,2026-03-12,2026-03-12T18:27:00+00:00
BNK_3109,RTGS/SBIN/RZP-BATCH-643685,RTGS/RZP-BATCH-643685/MERCHANT-SETTLE,344511,0,INR,2026-03-22,2026-03-22T07:45:00+00:00
BNK_3107,RTGS/SBIN/RZP-BATCH-949381,RTGS/RZP-BATCH-949381/MERCHANT-SETTLE,228929,0,INR,2026-03-05,2026-03-05T01:38:00+00:00
BNK_3149,UPI/1853**/YESB,UPI/CR/1853**/BLNKPAY/0039482710/RZPNOISY185381,50314,0,INR,2026-03-18,2026-03-18T17:23:00+00:00
BNK_3320,NEFT/KKBK/RZP-SPLIT-198279/PART1,NEFT/RZP-SPLIT-198279/PART1/RELI,34594,0,INR,2026-03-15,2026-03-15T14:41:00+00:00
BNK_3125,CMS/HDFC/RZP-PO-796170,NEFT/RZP-PO-796170/SETTL/MYNT,228117,0,INR,2026-03-05,2026-03-05T11:19:00+00:00
BNK_3336,CMS/HDFC/RZP-PO-284393,NEFT/RZP-PO-284393/SETTL/MYNT,223137,0,INR,2026-03-06,2026-03-06T15:23:00+00:00
BNK_3202,CMS/YESB/RZP-PO-834562,CMS/RZP-PO-834562/MYNT,43780,0,INR,2026-03-02,2026-03-02T13:50:00+00:00
BNK_3138,GENERIC/SETTLE/ICIC,GENERIC SETTLEMENT CREDIT 349603,143600,0,INR,2026-03-03,2026-03-03T23:45:00+00:00
BNK_3354,RTGS/UTIB/RZP-BATCH-851683,RTGS/RZP-BATCH-851683/MERCHANT-SETTLE,117042,0,INR,2026-03-18,2026-03-18T22:29:00+00:00
BNK_3008,GENERIC/SETTLE/YESB,GENERIC SETTLEMENT CREDIT 535079,202210,0,INR,2026-03-14,2026-03-14T22:30:00+00:00
BNK_3104,CMS/YESB/RZP-PO-235623,CMS/RZP-PO-235623/AMZN,166110,0,INR,2026-03-16,2026-03-16T06:43:00+00:00
BNK_3356,GENERIC/SETTLE/SBIN,GENERIC SETTLEMENT CREDIT 903717,103350,0,INR,2026-03-04,2026-03-04T21:39:00+00:00
BNK_3223,RTGS/SBIN/RZP-BATCH-792923,RTGS/RZP-BATCH-792923/MERCHANT-SETTLE,119796,0,INR,2026-03-13,2026-03-13T01:57:00+00:00
BNK_3186,CMS/UTIB/RZP-DUP-216911,CMS/RZP-DUP-216911/TATA,37240,0,INR,2026-03-16,2026-03-16T01:33:00+00:00
BNK_3267,CMS/ICIC/RZP-PO-308877,NEFT/RZP-PO-308877/SETTL/FLIP,225822,0,INR,2026-03-13,2026-03-13T03:17:00+00:00
BNK_3398,GENERIC/SETTLE/ICIC,GENERIC SETTLEMENT CREDIT 382251,236560,0,INR,2026-03-02,2026-03-02T07:39:00+00:00
BNK_3133,NEFT/HDFC/RZP-DELAY-706466,NEFT/RZP-DELAY-706466/TATA,209800,0,INR,2026-03-09,2026-03-09T05:43:00+00:00
BNK_3328,NEFT/UTIB/RZP-SPLIT-978671/PART1,NEFT/RZP-SPLIT-978671/PART1/UBER,14283,0,INR,2026-03-04,2026-03-04T17:34:00+00:00
BNK_3135,CMS/YESB/RZP-PO-827555,CMS/RZP-PO-827555/NYKA,91800,0,INR,2026-03-04,2026-03-04T11:05:00+00:00
BNK_3341,RTGS/ICIC/RZP-BATCH-437120,RTGS/RZP-BATCH-437120/MERCHANT-SETTLE,139984,0,INR,2026-03-03,2026-03-03T09:00:00+00:00
BNK_3091,CMS/SBIN/RZP-REV-122614,CMS/RZP-REV-122614/ADJUSTED/AMZN,67470,0,INR,2026-03-05,2026-03-05T00:44:00+00:00
BNK_3185,CMS/SBIN/RZP-PO-341283,NEFT/RZP-PO-341283/SETTL/NYKA,159349,0,INR,2026-03-08,2026-03-08T06:30:00+00:00
BNK_3141,RTGS/HDFC/RZP-BATCH-617370,RTGS/RZP-BATCH-617370/MERCHANT-SETTLE,389454,0,INR,2026-03-03,2026-03-03T11:59:00+00:00
BNK_3049,NEFT/HDFC/RZP-SPLIT-788799/PART1,NEFT/RZP-SPLIT-788799/PART1/MYNT,18963,0,INR,2026-03-04,2026-03-04T05:47:00+00:00
BNK_3386,CMS/HDFC/RZP-PO-320863,CMS/RZP-PO-320863/MYNT,102060,0,INR,2026-03-10,2026-03-10T18:04:00+00:00
BNK_3302,CMS/KKBK/RZP-PO-817143,CMS/RZP-PO-817143/AMZN,186600,0,INR,2026-03-12,2026-03-12T15:14:00+00:00
BNK_3301,CMS/ICIC/RZP-DUP-135053,CMS/RZP-DUP-135053/ZOMA,91230,0,INR,2026-03-12,2026-03-12T10:27:00+00:00
BNK_3027,CMS/UTIB/RZP-PO-622922,NEFT/RZP-PO-622922/SETTL/BLNK,49465,0,INR,2026-03-16,2026-03-16T21:17:00+00:00
BNK_3360,CMS/KKBK/RZP-PO-508319,CMS/RZP-PO-508319/RELI,36890,0,INR,2026-03-19,2026-03-19T08:39:00+00:00
BNK_3006,RTGS/SBIN/RZP-BATCH-560103,RTGS/RZP-BATCH-560103/MERCHANT-SETTLE,139288,0,INR,2026-03-19,2026-03-19T02:44:00+00:00
BNK_3331,CMS/KKBK/RZP-PO-785320,CMS/RZP-PO-785320/FLIP,109930,0,INR,2026-03-17,2026-03-17T13:30:00+00:00
BNK_3201,UPI/2679**/SBIN,UPI/CR/2679**/SWIGPAY/0039482710/RZPNOISY267918,137053,0,INR,2026-03-10,2026-03-10T03:02:00+00:00
BNK_3289,NEFT/ICIC/RZP-DELAY-533236,NEFT/RZP-DELAY-533236/MYNT,149230,0,INR,2026-03-13,2026-03-13T19:25:00+00:00
BNK_3151,RTGS/UTIB/RZP-BATCH-724275,RTGS/RZP-BATCH-724275/MERCHANT-SETTLE,215582,0,INR,2026-03-21,2026-03-21T14:21:00+00:00
BNK_3260,NEFT/UTIB/RZP-DELAY-970426,NEFT/RZP-DELAY-970426/FLIP,41100,0,INR,2026-03-10,2026-03-10T11:46:00+00:00
BNK_3212,NEFT/UTIB/RZP-DELAY-655835,NEFT/RZP-DELAY-655835/NYKA,58750,0,INR,2026-03-08,2026-03-08T08:29:00+00:00
BNK_3318,NEFT/HDFC/RZP-SPLIT-174519/PART1,NEFT/RZP-SPLIT-174519/PART1/TATA,30723,0,INR,2026-03-11,2026-03-11T22:23:00+00:00
BNK_3362,UPI/7190**/ICIC,UPI/CR/7190**/RELIPAY/0039482710/RZPNOISY719033,92748,0,INR,2026-03-13,2026-03-13T23:36:00+00:00
BNK_3197,CMS/UTIB/RZP-DUP-630713,CMS/RZP-DUP-630713/NYKA,19920,0,INR,2026-03-13,2026-03-13T13:58:00+00:00
BNK_3081,CMS/KKBK/RZP-PO-383170,NEFT/RZP-PO-383170/SETTL/UBER,49250,0,INR,2026-03-23,2026-03-23T03:28:00+00:00
BNK_3065,CMS/KKBK/RZP-PO-962298,CMS/RZP-PO-962298/UBER,214780,0,INR,2026-03-21,2026-03-21T04:33:00+00:00
BNK_3266,CMS/ICIC/RZP-PO-784570,NEFT/RZP-PO-784570/SETTL/UBER,5820,0,INR,2026-03-21,2026-03-21T20:55:00+00:00
BNK_3062,RTGS/KKBK/RZP-BATCH-763797,RTGS/RZP-BATCH-763797/MERCHANT-SETTLE,258742,0,INR,2026-03-02,2026-03-02T17:57:00+00:00
BNK_3087,CMS/HDFC/RZP-PO-824683,NEFT/RZP-PO-824683/SETTL/FLIP,192127,0,INR,2026-03-12,2026-03-12T00:05:00+00:00
BNK_3121,CMS/HDFC/RZP-PO-181978,CMS/RZP-PO-181978/NYKA,226360,0,INR,2026-03-10,2026-03-10T04:48:00+00:00
BNK_3382,CMS/UTIB/RZP-PO-226488,CMS/RZP-PO-226488/RELI,246800,0,INR,2026-03-10,2026-03-10T05:11:00+00:00
BNK_3402,WIRE/USD/148444,INCOMING WIRE USD 148444,2500,0,USD,2026-03-12,2026-03-12T00:09:00+00:00
BNK_3110,CMS/KKBK/RZP-PO-497976,CMS/RZP-PO-497976/UBER,53470,0,INR,2026-03-04,2026-03-04T07:27:00+00:00
BNK_3272,RTGS/KKBK/RZP-BATCH-105879,RTGS/RZP-BATCH-105879/MERCHANT-SETTLE,358378,0,INR,2026-03-13,2026-03-13T15:26:00+00:00
BNK_3217,CMS/ICIC/RZP-PO-481804,NEFT/RZP-PO-481804/SETTL/SWIG,57012,0,INR,2026-03-18,2026-03-18T05:24:00+00:00
BNK_3294,UPI/1120**/KKBK,UPI/CR/1120**/ZOMAPAY/0039482710/RZPNOISY112031,186994,0,INR,2026-03-11,2026-03-11T11:57:00+00:00
BNK_3148,NEFT/KKBK/RZP-DELAY-776686,NEFT/RZP-DELAY-776686/NYKA,176110,0,INR,2026-03-21,2026-03-21T11:05:00+00:00
BNK_3159,GENERIC/SETTLE/ICIC,GENERIC SETTLEMENT CREDIT 619531,70730,0,INR,2026-03-03,2026-03-03T16:59:00+00:00
BNK_3262,CMS/UTIB/RZP-PO-989140,CMS/RZP-PO-989140/BLNK,70730,0,INR,2026-03-17,2026-03-17T10:24:00+00:00
BNK_3256,NEFT/KKBK/RZP-SPLIT-587582/PART1,NEFT/RZP-SPLIT-587582/PART1/NYKA,14166,0,INR,2026-03-19,2026-03-19T13:32:00+00:00
