payout_id,gateway_reference,gross_amount_minor,processing_fee_minor,refund_amount_minor,chargeback_amount_minor,net_settlement_amount_minor,currency,settlement_timestamp,batch_token
PO_2150,RZP-PO-120375,129950,3066,0,0,126884,INR,2026-03-10T08:44:00+00:00,BATCH-120375
PO_2006,RZP-BATCH-560103,142130,2842,0,0,139288,INR,2026-03-18T20:44:00+00:00,BATCH-CONSOL-560103
PO_2262,RZP-PO-268001,162930,0,0,0,162930,INR,2026-03-04T06:38:00+00:00,BATCH-268001
PO_2249,RZP-DELAY-970426,41100,0,0,0,41100,INR,2026-03-09T09:46:00+00:00,DELAY-970426
PO_2039,RZP-NOISY-929707,60130,1202,0,0,58928,INR,2026-03-14T14:11:00+00:00,NOISE-929707
PO_2083,RZP-SPLIT-131832,45050,901,0,0,44149,INR,2026-03-15T03:57:00+00:00,SPLIT-131832
PO_2101,RZP-REV-484577,190630,3812,28594,9531,148693,INR,2026-03-05T07:45:00+00:00,REV-484577
PO_2077,RZP-PO-478129,242660,0,0,0,242660,INR,2026-03-19T22:36:00+00:00,BATCH-478129
PO_2130,RZP-ORPHAN-786817,62520,0,0,0,62520,INR,2026-03-18T15:59:00+00:00,ORPHAN-786817
PO_2120,RZP-PO-560803,201310,4750,0,0,196560,INR,2026-03-09T22:13:00+00:00,BATCH-560803
PO_2154,RZP-PO-274117,59330,0,0,0,59330,INR,2026-03-19T21:57:00+00:00,BATCH-274117
PO_2199,RZP-BATCH-553179,291690,5832,0,0,285858,INR,2026-03-10T08:15:00+00:00,BATCH-CONSOL-553179
PO_2146,RZP-NOISY-909226,98600,1972,0,0,96628,INR,2026-03-21T09:43:00+00:00,NOISE-909226
PO_2131,RZP-DELAY-121186,38870,0,0,0,38870,INR,2026-03-07T08:57:00+00:00,DELAY-121186
PO_2163,RZP-PO-910775,92240,2176,0,0,90064,INR,2026-03-19T17:16:00+00:00,BATCH-910775
PO_2040,RZP-SPLIT-840080,138140,2762,0,0,135378,INR,2026-03-20T10:40:00+00:00,SPLIT-840080
PO_2230,AMBIG-PO-882846,162850,0,0,0,162850,INR,2026-03-17T23:38:00+00:00,
PO_2234,RZP-PO-319401,145300,0,0,0,145300,INR,2026-03-12T16:37:00+00:00,BATCH-319401
PO_2081,RZP-PO-113136,153790,0,0,0,153790,INR,2026-03-17T07:33:00+00:00,BATCH-113136
PO_2338,RZP-PO-221115,182640,0,0,0,182640,INR,2026-03-20T11:17:00+00:00,BATCH-221115
PO_2079,RZP-BATCH-678475,117110,2342,0,0,114768,INR,2026-03-07T18:01:00+00:00,BATCH-CONSOL-678475
PO_2217,RZP-DELAY-894799,56430,0,0,0,56430,INR,2026-03-09T22:03:00+00:00,DELAY-894799
PO_2020,RZP-PO-386556,217170,0,0,0,217170,INR,2026-03-10T04:44:00+00:00,BATCH-386556
PO_2213,RZP-BATCH-622423,178950,3579,0,0,175371,INR,2026-03-16T01:14:00+00:00,BATCH-CONSOL-622423
PO_2237,RZP-PO-441456,137110,3235,0,0,133875,INR,2026-03-12T00:28:00+00:00,BATCH-441456
PO_2380,RZP-DELAY-356362,11360,0,0,0,11360,INR,2026-03-07T21:04:00+00:00,DELAY-356362
PO_2385,RZP-PO-459008,163580,0,0,0,163580,INR,2026-03-19T15:17:00+00:00,BATCH-459008
PO_2076,RZP-PO-383170,50440,1190,0,0,49250,INR,2026-03-22T22:28:00+00:00,BATCH-383170
PO_2129,RZP-PO-812624,131050,0,0,0,131050,INR,2026-03-09T15:21:00+00:00,BATCH-812624
PO_2029,RZP-PO-263586,74970,1769,0,0,73201,INR,2026-03-10T21:50:00+00:00,BATCH-263586
PO_2242,RZP-PO-892224,80740,1905,0,0,78835,INR,2026-03-03T05:18:00+00:00,BATCH-892224
PO_2194,RZP-PO-342719,142780,0,0,0,142780,INR,2026-03-18T09:27:00+00:00,BATCH-342719
PO_2296,RZP-BATCH-751084,180050,3599,0,0,176451,INR,2026-03-15T22:37:00+00:00,BATCH-CONSOL-751084
PO_2112,RZP-BATCH-502256,242870,4856,0,0,238014,INR,2026-03-17T18:00:00+00:00,BATCH-CONSOL-502256
PO_2365,RZP-PO-660411,130720,0,0,0,130720,INR,2026-03-14T13:08:00+00:00,BATCH-660411
PO_2223,RZP-REV-180511,246700,4934,37005,12335,192426,INR,2026-03-04T00:19:00+00:00,REV-180511
PO_2167,RZP-DUP-414710,91270,0,0,0,91270,INR,2026-03-10T03:59:00+00:00,DUP-414710
PO_2158,RZP-PO-810248,86830,0,0,0,86830,INR,2026-03-17T00:44:00+00:00,BATCH-810248
PO_2073,RZP-DELAY-408081,69550,0,0,0,69550,INR,2026-03-11T15:24:00+00:00,DELAY-408081
PO_2274,RZP-PO-160205,236870,0,0,0,236870,INR,2026-03-14T05:55:00+00:00,BATCH-160205
PO_2251,RZP-PO-989140,70730,0,0,0,70730,INR,2026-03-17T08:24:00+00:00,BATCH-989140
PO_2070,RZP-PO-465338,31870,0,0,0,31870,INR,2026-03-20T16:51:00+00:00,BATCH-465338
PO_2267,RZP-PO-205782,231230,5457,0,0,225773,INR,2026-03-19T05:37:00+00:00,BATCH-205782
PO_2126,RZP-NOISY-108038,27140,542,0,0,26598,INR,2026-03-13T02:18:00+00:00,NOISE-108038
PO_2151,RZP-SPLIT-929495,52970,1059,0,0,51911,INR,2026-03-17T08:51:00+00:00,SPLIT-929495
PO_2197,RZP-PO-520439,188920,4458,0,0,184462,INR,2026-03-18T16:06:00+00:00,BATCH-520439
PO_2115,RZP-BATCH-407708,243380,4867,0,0,238513,INR,2026-03-12T03:05:00+00:00,BATCH-CONSOL-407708
PO_2166,RZP-SPLIT-920337,244180,4883,0,0,239297,INR,2026-03-09T10:23:00+00:00,SPLIT-920337
PO_2350,RZP-PO-840477,155090,3660,0,0,151430,INR,2026-03-04T09:22:00+00:00,BATCH-840477
PO_2313,RZP-REV-238740,43680,873,6552,2184,34071,INR,2026-03-05T07:46:00+00:00,REV-238740
PO_2118,RZP-PO-796170,233630,5513,0,0,228117,INR,2026-03-05T07:19:00+00:00,BATCH-796170
PO_2097,RZP-PO-235623,166110,0,0,0,166110,INR,2026-03-16T01:43:00+00:00,BATCH-235623
PO_2089,RZP-PO-798319,224040,5287,0,0,218753,INR,2026-03-07T06:49:00+00:00,BATCH-798319
PO_2253,RZP-SPLIT-788450,123600,2472,0,0,121128,INR,2026-03-06T09:29:00+00:00,SPLIT-788450
PO_2019,RZP-PO-703608,54610,0,0,0,54610,INR,2026-03-19T13:34:00+00:00,BATCH-703608
PO_2069,RZP-DELAY-975786,45770,0,0,0,45770,INR,2026-03-07T03:25:00+00:00,DELAY-975786
PO_2033,RZP-PO-689161,159260,3758,0,0,155502,INR,2026-03-17T02:29:00+00:00,BATCH-689161
PO_2052,RZP-ERR-281950,77690,0,0,0,77690,INR,2026-03-15T04:30:00+00:00,ERR-281950
PO_2334,RZP-PO-138843,21320,0,0,0,21320,INR,2026-03-15T13:19:00+00:00,BATCH-138843
PO_2244,RZP-REV-770156,119870,2397,17980,5993,93500,INR,2026-03-08T01:58:00+00:00,REV-770156
PO_2064,RZP-REV-292474,217330,4346,32599,10866,169519,INR,2026-03-06T10:57:00+00:00,REV-292474
PO_2050,RZP-DELAY-668666,45580,0,0,0,45580,INR,2026-03-07T11:13:00+00:00,DELAY-668666
PO_2075,RZP-BATCH-278917,169120,3382,0,0,165738,INR,2026-03-12T14:20:00+00:00,BATCH-CONSOL-278917
PO_2305,RZP-PO-751124,126440,0,0,0,126440,INR,2026-03-13T00:41:00+00:00,BATCH-751124
PO_2336,RZP-DELAY-832516,49170,0,0,0,49170,INR,2026-03-12T00:00:00+00:00,DELAY-832516
PO_2127,RZP-ORPHAN-586910,223920,0,0,0,223920,INR,2026-03-18T09:59:00+00:00,ORPHAN-586910
PO_2161,RZP-PO-976470,82020,1935,0,0,80085,INR,2026-03-21T18:20:00+00:00,BATCH-976470
PO_2245,RZP-PO-811637,54890,1295,0,0,53595,INR,2026-03-09T14:07:00+00:00,BATCH-811637
PO_2001,RZP-PO-931469,36550,0,0,0,36550,INR,2026-03-13T22:44:00+00:00,BATCH-931469
PO_2051,RZP-PO-214946,167450,3951,0,0,163499,INR,2026-03-16T09:59:00+00:00,BATCH-214946
PO_2106,RZP-BATCH-999371,305280,6104,0,0,299176,INR,2026-03-15T21:54:00+00:00,BATCH-CONSOL-999371
PO_2018,RZP-PO-210626,9820,0,0,0,9820,INR,2026-03-08T04:27:00+00:00,BATCH-210626
PO_2016,RZP-PO-630045,41540,0,0,0,41540,INR,2026-03-18T21:55:00+00:00,BATCH-630045
PO_2300,AMBIG-PO-247724,96750,0,0,0,96750,INR,2026-03-06T13:04:00+00:00,
PO_2211,RZP-PO-716229,246410,0,0,0,246410,INR,2026-03-22T20:32:00+00:00,BATCH-716229
PO_2091,RZP-PO-890391,243490,5746,0,0,237744,INR,2026-03-02T14:46:00+00:00,BATCH-890391
PO_2383,RZP-USD-148444,2500,0,0,0,2500,USD,2026-03-11T18:09:00+00:00,USD-148444
PO_2358,RZP-NOISY-706307,160690,3213,0,0,157477,INR,2026-03-07T19:33:00+00:00,NOISE-706307
PO_2024,RZP-SPLIT-192492,218830,4376,0,0,214454,INR,2026-03-05T17:44:00+00:00,SPLIT-192492
PO_2229,RZP-PO-316884,186370,0,0,0,186370,INR,2026-03-18T02:41:00+00:00,BATCH-316884
PO_2162,RZP-PO-948925,98880,2333,0,0,96547,INR,2026-03-20T03:06:00+00:00,BATCH-948925
PO_2181,RZP-SPLIT-921871,179560,3591,0,0,175969,INR,2026-03-08T11:36:00+00:00,SPLIT-921871
PO_2037,AMBIG-PO-912261,135080,0,0,0,135080,INR,2026-03-08T00:02:00+00:00,
PO_2175,RZP-PO-341283,163200,3851,0,0,159349,INR,2026-03-08T03:30:00+00:00,BATCH-341283
PO_2276,RZP-BATCH-910474,335420,6706,0,0,328714,INR,2026-03-04T23:26:00+00:00,BATCH-CONSOL-910474
PO_2184,RZP-REV-485443,231720,4634,34758,11586,180742,INR,2026-03-16T01:14:00+00:00,REV-485443
PO_2277,RZP-DELAY-533236,149230,0,0,0,149230,INR,2026-03-12T17:25:00+00:00,DELAY-533236
PO_2085,RZP-REV-122614,86500,1730,12975,4325,67470,INR,2026-03-04T18:44:00+00:00,REV-122614
PO_2152,AMBIG-PO-619531,70730,0,0,0,70730,INR,2026-03-03T12:59:00+00:00,
PO_2307,RZP-SPLIT-198279,70600,1412,0,0,69188,INR,2026-03-15T12:41:00+00:00,SPLIT-198279
PO_2335,RZP-PO-913791,140470,0,0,0,140470,INR,2026-03-17T12:39:00+00:00,BATCH-913791
PO_2209,RZP-NOISY-142930,204520,4090,0,0,200430,INR,2026-03-04T15:36:00+00:00,NOISE-142930
PO_2314,RZP-SPLIT-978671,29150,583,0,0,28567,INR,2026-03-04T15:34:00+00:00,SPLIT-978671
PO_2100,RZP-BATCH-949381,233600,4671,0,0,228929,INR,2026-03-04T18:38:00+00:00,BATCH-CONSOL-949381
PO_2287,RZP-PO-298968,231840,0,0,0,231840,INR,2026-03-18T10:18:00+00:00,BATCH-298968
PO_2284,RZP-PO-315071,249290,0,0,0,249290,INR,2026-03-22T09:13:00+00:00,BATCH-315071
PO_2036,RZP-PO-765537,233550,0,0,0,233550,INR,2026-03-15T14:00:00+00:00,BATCH-765537
PO_2191,RZP-PO-834562,43780,0,0,0,43780,INR,2026-03-02T09:50:00+00:00,BATCH-834562
PO_2228,RZP-BATCH-725045,116910,2337,0,0,114573,INR,2026-03-03T09:29:00+00:00,BATCH-CONSOL-725045
PO_2014,RZP-NOISY-327040,130750,2615,0,0,128135,INR,2026-03-13T01:49:00+00:00,NOISE-327040
PO_2032,RZP-PO-261570,192030,0,0,0,192030,INR,2026-03-18T17:06:00+00:00,BATCH-261570
PO_2286,RZP-NOISY-483921,51760,1035,0,0,50725,INR,2026-03-15T06:55:00+00:00,NOISE-483921
PO_2240,RZP-NOISY-207957,175250,3505,0,0,171745,INR,2026-03-04T02:22:00+00:00,NOISE-207957
PO_2377,RZP-PO-681496,19150,0,0,0,19150,INR,2026-03-10T06:29:00+00:00,BATCH-681496
PO_2311,RZP-BATCH-606609,133440,2668,0,0,130772,INR,2026-03-21T11:23:00+00:00,BATCH-CONSOL-606609
PO_2386,RZP-PO-148248,227050,5358,0,0,221692,INR,2026-03-20T12:50:00+00:00,BATCH-148248
PO_2371,RZP-REV-516625,13030,260,1954,651,10165,INR,2026-03-21T20:58:00+00:00,REV-516625
PO_2099,RZP-PO-681310,77150,0,0,0,77150,INR,2026-03-17T04:40:00+00:00,BATCH-681310
PO_2071,RZP-PO-338463,112060,0,0,0,112060,INR,2026-03-16T12:50:00+00:00,BATCH-338463
PO_2382,RZP-DELAY-486018,59850,0,0,0,59850,INR,2026-03-15T05:57:00+00:00,DELAY-486018
PO_2216,RZP-PO-716242,148640,0,0,0,148640,INR,2026-03-19T05:02:00+00:00,BATCH-716242
PO_2047,RZP-BATCH-706272,278960,5578,0,0,273382,INR,2026-03-02T17:44:00+00:00,BATCH-CONSOL-706272
PO_2010,RZP-PO-715662,17440,0,0,0,17440,INR,2026-03-19T04:28:00+00:00,BATCH-715662
PO_2159,RZP-SPLIT-378618,114880,2297,0,0,112583,INR,2026-03-12T10:54:00+00:00,SPLIT-378618
PO_2080,RZP-BATCH-255788,195050,3900,0,0,191150,INR,2026-03-15T01:32:00+00:00,BATCH-CONSOL-255788
PO_2011,RZP-PO-852121,179430,0,0,0,179430,INR,2026-03-02T12:07:00+00:00,BATCH-852121
PO_2144,RZP-PO-944647,72260,1705,0,0,70555,INR,2026-03-20T13:46:00+00:00,BATCH-944647
PO_2105,RZP-PO-777550,64480,0,0,0,64480,INR,2026-03-06T21:18:00+00:00,BATCH-777550
PO_2381,RZP-PO-363151,82710,1951,0,0,80759,INR,2026-03-05T13:53:00+00:00,BATCH-363151
PO_2252,RZP-BATCH-436675,167640,3351,0,0,164289,INR,2026-03-11T16:50:00+00:00,BATCH-CONSOL-436675
PO_2203,RZP-PO-430716,8510,200,0,0,8310,INR,2026-03-04T19:37:00+00:00,BATCH-430716
PO_2189,RZP-REV-749378,55470,1109,8320,2773,43268,INR,2026-03-10T14:49:00+00:00,REV-749378
PO_2009,RZP-DELAY-797097,244570,0,0,0,244570,INR,2026-03-25T14:55:00+00:00,DELAY-797097
PO_2367,RZP-DELAY-412638,225830,0,0,0,225830,INR,2026-03-20T15:16:00+00:00,DELAY-412638
PO_2366,RZP-PO-973225,103770,0,0,0,103770,INR,2026-03-05T14:35:00+00:00,BATCH-973225
PO_2148,RZP-DUP-894368,194810,0,0,0,194810,INR,2026-03-07T21:47:00+00:00,DUP-894368
PO_2347,RZP-PO-450805,86880,2050,0,0,84830,INR,2026-03-21T07:56:00+00:00,BATCH-450805
PO_2285,RZP-REV-705038,210370,4207,31555,10518,164090,INR,2026-03-05T11:32:00+00:00,REV-705038
PO_2054,RZP-PO-558851,185840,4385,0,0,181455,INR,2026-03-18T20:45:00+00:00,BATCH-558851
PO_2108,RZP-NOISY-960184,162070,3241,0,0,158829,INR,2026-03-04T22:08:00+00:00,NOISE-960184
PO_2038,RZP-PO-745696,169420,0,0,0,169420,INR,2026-03-11T08:04:00+00:00,BATCH-745696
PO_2041,RZP-NOISY-563937,148140,2962,0,0,145178,INR,2026-03-20T18:13:00+00:00,NOISE-563937
PO_2043,RZP-PO-210024,45280,0,0,0,45280,INR,2026-03-15T13:29:00+00:00,BATCH-210024
PO_2212,RZP-BATCH-792923,122240,2444,0,0,119796,INR,2026-03-12T16:57:00+00:00,BATCH-CONSOL-792923
PO_2169,RZP-PO-950457,200830,0,0,0,200830,INR,2026-03-07T05:30:00+00:00,BATCH-950457
PO_2114,RZP-PO-181978,226360,0,0,0,226360,INR,2026-03-10T03:48:00+00:00,BATCH-181978
PO_2192,RZP-SPLIT-902067,86390,1727,0,0,84663,INR,2026-03-17T20:13:00+00:00,SPLIT-902067
PO_2008,AMBIG-PO-535079,202210,0,0,0,202210,INR,2026-03-14T18:30:00+00:00,
PO_2320,RZP-PO-284393,228530,5393,0,0,223137,INR,2026-03-06T09:23:00+00:00,BATCH-284393
PO_2359,RZP-PO-807678,235320,0,0,0,235320,INR,2026-03-12T11:12:00+00:00,BATCH-807678
PO_2264,RZP-DUP-709619,23660,0,0,0,23660,INR,2026-03-09T21:53:00+00:00,DUP-709619
PO_2269,RZP-PO-206940,213640,0,0,0,213640,INR,2026-03-19T22:26:00+00:00,BATCH-206940
PO_2046,RZP-SPLIT-788799,38700,774,0,0,37926,INR,2026-03-04T03:47:00+00:00,SPLIT-788799
PO_2187,RZP-DELAY-182735,194010,0,0,0,194010,INR,2026-03-13T00:36:00+00:00,DELAY-182735
PO_2293,RZP-DELAY-417732,13220,0,0,0,13220,INR,2026-03-19T07:24:00+00:00,DELAY-417732
PO_2289,RZP-DUP-135053,91230,0,0,0,91230,INR,2026-03-12T07:27:00+00:00,DUP-135053
PO_2116,RZP-BATCH-697282,177030,3540,0,0,173490,INR,2026-03-05T03:38:00+00:00,BATCH-CONSOL-697282
PO_2356,RZP-PO-718954,131590,0,0,0,131590,INR,2026-03-15T08:38:00+00:00,BATCH-718954
PO_2160,RZP-BATCH-625816,155350,3106,0,0,152244,INR,2026-03-21T11:44:00+00:00,BATCH-CONSOL-625816
PO_2328,AMBIG-PO-201377,221230,0,0,0,221230,INR,2026-03-17T01:35:00+00:00,
PO_2062,RZP-PO-164168,134360,0,0,0,134360,INR,2026-03-11T02:17:00+00:00,BATCH-164168
PO_2206,RZP-ORPHAN-285882,188310,0,0,0,188310,INR,2026-03-07T20:54:00+00:00,ORPHAN-285882
PO_2238,RZP-DELAY-887254,114010,0,0,0,114010,INR,2026-03-24T21:50:00+00:00,DELAY-887254
PO_2261,RZP-BATCH-102387,193500,3869,0,0,189631,INR,2026-03-18T05:36:00+00:00,BATCH-CONSOL-102387
PO_2132,AMBIG-PO-349603,143600,0,0,0,143600,INR,2026-03-03T19:45:00+00:00,
PO_2357,RZP-PO-834881,189930,0,0,0,189930,INR,2026-03-10T14:43:00+00:00,BATCH-834881
PO_2093,RZP-PO-915276,156650,0,0,0,156650,INR,2026-03-10T08:15:00+00:00,BATCH-915276
PO_2165,RZP-PO-130662,158940,0,0,0,158940,INR,2026-03-22T12:13:00+00:00,BATCH-130662
PO_2298,RZP-PO-293335,215330,5081,0,0,210249,INR,2026-03-11T14:03:00+00:00,BATCH-293335
PO_2361,RZP-BATCH-716800,156030,3120,0,0,152910,INR,2026-03-17T04:28:00+00:00,BATCH-CONSOL-716800
PO_2208,RZP-BATCH-777170,207860,4156,0,0,203704,INR,2026-03-08T14:47:00+00:00,BATCH-CONSOL-777170
PO_2341,RZP-BATCH-505571,270260,5404,0,0,264856,INR,2026-03-06T12:30:00+00:00,BATCH-CONSOL-505571
PO_2026,RZP-PO-622922,50660,1195,0,0,49465,INR,2026-03-16T14:17:00+00:00,BATCH-622922
PO_2221,RZP-PO-713935,224150,5289,0,0,218861,INR,2026-03-12T04:05:00+00:00,BATCH-713935
PO_2241,RZP-DELAY-646430,220970,0,0,0,220970,INR,2026-03-19T23:08:00+00:00,DELAY-646430
PO_2342,RZP-BATCH-799795,60760,1214,0,0,59546,INR,2026-03-13T11:27:00+00:00,BATCH-CONSOL-799795
PO_2222,RZP-REV-428890,127170,2543,19075,6358,99194,INR,2026-03-07T00:45:00+00:00,REV-428890
PO_2111,RZP-PO-307666,196500,0,0,0,196500,INR,2026-03-11T09:01:00+00:00,BATCH-307666
PO_2266,RZP-PO-470912,89510,0,0,0,89510,INR,2026-03-21T00:52:00+00:00,BATCH-470912
PO_2143,RZP-NOISY-185381,51340,1026,0,0,50314,INR,2026-03-18T13:23:00+00:00,NOISE-185381
PO_2281,RZP-PO-336032,217800,5140,0,0,212660,INR,2026-03-02T09:49:00+00:00,BATCH-336032
PO_2233,RZP-PO-901450,156170,0,0,0,156170,INR,2026-03-02T12:53:00+00:00,BATCH-901450
PO_2022,RZP-ERR-413552,241800,0,0,0,241800,INR,2026-03-20T12:28:00+00:00,ERR-413552
PO_2065,RZP-PO-450317,102130,2410,0,0,99720,INR,2026-03-22T05:24:00+00:00,BATCH-450317
PO_2141,RZP-PO-684555,95840,0,0,0,95840,INR,2026-03-20T03:31:00+00:00,BATCH-684555
PO_2149,RZP-BATCH-694159,250360,5006,0,0,245354,INR,2026-03-21T09:11:00+00:00,BATCH-CONSOL-694159
PO_2142,RZP-DELAY-776686,176110,0,0,0,176110,INR,2026-03-20T09:05:00+00:00,DELAY-776686
PO_2378,AMBIG-PO-650037,199190,0,0,0,199190,INR,2026-03-12T11:05:00+00:00,
PO_2059,RZP-PO-562627,169410,0,0,0,169410,INR,2026-03-09T17:36:00+00:00,BATCH-562627
PO_2198,RZP-BATCH-505902,233190,4663,0,0,228527,INR,2026-03-22T18:34:00+00:00,BATCH-CONSOL-505902
PO_2326,RZP-SPLIT-347899,244350,4887,0,0,239463,INR,2026-03-20T15:39:00+00:00,SPLIT-347899
PO_2374,RZP-ERR-298767,39960,0,0,0,39960,INR,2026-03-06T00:52:00+00:00,ERR-298767
PO_2094,RZP-PO-800957,74210,0,0,0,74210,INR,2026-03-12T07:37:00+00:00,BATCH-800957
PO_2317,RZP-SPLIT-278507,13800,276,0,0,13524,INR,2026-03-20T17:58:00+00:00,SPLIT-278507
PO_2288,RZP-BATCH-530459,298610,5971,0,0,292639,INR,2026-03-17T19:50:00+00:00,BATCH-CONSOL-530459
PO_2139,RZP-BATCH-913616,179130,3582,0,0,175548,INR,2026-03-14T22:24:00+00:00,BATCH-CONSOL-913616
PO_2360,RZP-BATCH-477901,385660,7712,0,0,377948,INR,2026-03-07T19:58:00+00:00,BATCH-CONSOL-477901
PO_2332,RZP-BATCH-489447,199810,3995,0,0,195815,INR,2026-03-21T18:05:00+00:00,BATCH-CONSOL-489447
PO_2121,RZP-SPLIT-372183,163400,3268,0,0,160132,INR,2026-03-17T10:39:00+00:00,SPLIT-372183
PO_2098,RZP-BATCH-408756,459270,9184,0,0,450086,INR,2026-03-16T08:26:00+00:00,BATCH-CONSOL-408756
PO_2186,RZP-DUP-630713,19920,0,0,0,19920,INR,2026-03-13T10:58:00+00:00,DUP-630713
PO_2370,RZP-SPLIT-944964,9470,189,0,0,9281,INR,2026-03-04T17:47:00+00:00,SPLIT-944964
PO_2227,RZP-DUP-367549,232210,0,0,0,232210,INR,2026-03-03T02:51:00+00:00,DUP-367549
PO_2282,RZP-NOISY-112031,190810,3816,0,0,186994,INR,2026-03-11T07:57:00+00:00,NOISE-112031
PO_2330,RZP-PO-538976,232240,0,0,0,232240,INR,2026-03-13T14:59:00+00:00,BATCH-538976
PO_2220,RZP-BATCH-299829,176990,3539,0,0,173451,INR,2026-03-14T17:20:00+00:00,BATCH-CONSOL-299829
PO_2355,AMBIG-PO-534888,92140,0,0,0,92140,INR,2026-03-16T17:37:00+00:00,
PO_2174,RZP-PO-327063,41890,988,0,0,40902,INR,2026-03-04T06:29:00+00:00,BATCH-327063
PO_2090,RZP-REV-180881,43090,861,6463,2154,33612,INR,2026-03-07T03:14:00+00:00,REV-180881
PO_2053,RZP-NOISY-206980,108150,2163,0,0,105987,INR,2026-03-17T15:26:00+00:00,NOISE-206980
PO_2035,RZP-BATCH-447120,173140,3462,0,0,169678,INR,2026-03-02T16:16:00+00:00,BATCH-CONSOL-447120
PO_2123,RZP-ERR-389802,167320,0,0,0,167320,INR,2026-03-19T05:06:00+00:00,ERR-389802
PO_2190,RZP-NOISY-267918,139850,2797,0,0,137053,INR,2026-03-09T23:02:00+00:00,NOISE-267918
PO_2017,RZP-PO-106412,40520,0,0,0,40520,INR,2026-03-14T13:15:00+00:00,BATCH-106412
PO_2247,RZP-PO-522000,138350,3265,0,0,135085,INR,2026-03-11T01:19:00+00:00,BATCH-522000
PO_2278,RZP-BATCH-721280,231630,4631,0,0,226999,INR,2026-03-13T09:59:00+00:00,BATCH-CONSOL-721280
PO_2344,RZP-NOISY-266900,160680,3213,0,0,157467,INR,2026-03-22T16:32:00+00:00,NOISE-266900
PO_2312,RZP-PO-834414,110850,0,0,0,110850,INR,2026-03-07T21:04:00+00:00,BATCH-834414
PO_2110,RZP-BATCH-994226,78820,1575,0,0,77245,INR,2026-03-03T20:34:00+00:00,BATCH-CONSOL-994226
PO_2310,RZP-PO-697682,199830,4715,0,0,195115,INR,2026-03-10T21:43:00+00:00,BATCH-697682
