payout_id,gateway_name,gateway_reference,gross_amount_minor,processing_fee_minor,refund_amount_minor,chargeback_amount_minor,net_settlement_amount_minor,currency,settlement_timestamp,batch_token
PO_B17_000013,BillDesk Settlement,UBER-ORD-780466 UBER-ORD-360059 BATCH-UBER-0013,350073,7001,0,0,343072,INR,2026-08-19T07:18:00Z,BATCH-UBER-0013
PO_B17_000014,Stripe India,PHNP-ORD-610127 PHNP-ORD-424956 BATCH-PHNP-0014,273588,5471,0,0,268117,INR,2026-08-19T12:51:00Z,BATCH-PHNP-0014
PO_B17_000015,Razorpay Nodal,ZOMA-EXC-739246-UNRESOLVED,204650,4083,0,0,200567,INR,2026-08-19T12:17:00Z,HOLD-ESCROW
PO_B17_000016,Razorpay Nodal,TATA-INV-123597 PO_B17_000016,294808,7046,0,0,287762,INR,2026-08-19T09:47:00Z,BATCH-TATA-0016
PO_B17_000017,PayU Enterprise,BLNK-INV-303559 PO_B17_000017,54144,854,0,0,53290,INR,2026-08-19T19:11:00Z,BATCH-BLNK-0017
PO_B17_000018,Razorpay Nodal,AMZN-INV-709352 PO_B17_000018,138422,3126,0,0,135296,INR,2026-08-19T21:44:00Z,BATCH-AMZN-0018
PO_B17_000019,Cashfree Escrow,PAYT-ORD-287019 PAYT-ORD-549887 PAYT-ORD-170122 BATCH-PAYT-0019,419207,8384,0,0,410823,INR,2026-08-18T22:17:00Z,BATCH-PAYT-0019
PO_B17_000020,Stripe India,FLPK-ORD-766055 FLPK-ORD-523728 BATCH-FLPK-0020,240024,4800,0,0,235224,INR,2026-08-19T10:48:00Z,BATCH-FLPK-0020
PO_B17_000021,Cashfree Escrow,JIOO-INV-468216 PO_B17_000021,394426,9065,0,0,385361,INR,2026-08-19T08:35:00Z,BATCH-JIOO-0021
PO_B17_000022,Stripe India,AMZN-INV-811449 PO_B17_000022,264860,5897,0,0,258963,INR,2026-08-19T08:26:00Z,BATCH-AMZN-0022
PO_B17_000023,Razorpay Nodal,NYKA-INV-633580 PO_B17_000023,387537,7915,0,0,379622,INR,2026-08-19T07:04:00Z,BATCH-NYKA-0023
PO_B17_000024,Razorpay Nodal,BLNK-ORD-551770 BLNK-ORD-318702 BLNK-ORD-178560 BATCH-BLNK-0024,603883,12077,0,0,591806,INR,2026-08-19T16:51:00Z,BATCH-BLNK-0024
PO_B17_000025,PayU Enterprise,PAYT-INV-190429 PO_B17_000025,321376,6343,0,0,315033,INR,2026-08-19T17:47:00Z,BATCH-PAYT-0025
PO_B17_000026,Razorpay Nodal,SWIG-EXC-790984-UNRESOLVED,195317,3896,0,0,191421,INR,2026-08-20T03:18:00Z,HOLD-ESCROW
PO_B17_000027,Stripe India,BKMS-ORD-752715 BKMS-ORD-402924 BATCH-BKMS-0027,308572,6171,0,0,302401,INR,2026-08-18T22:37:00Z,BATCH-BKMS-0027
PO_B17_000028,Cashfree Escrow,BBAS-INV-292854 PO_B17_000028,445556,6785,0,0,438771,INR,2026-08-19T02:50:00Z,BATCH-BBAS-0028
PO_B17_000029,Cashfree Escrow,BKMS-INV-782003 PO_B17_000029,203633,3640,0,0,199993,INR,2026-08-18T23:05:00Z,BATCH-BKMS-0029
PO_B17_000030,PayU Enterprise,FLPK-ORD-102045 FLPK-ORD-506176 BATCH-FLPK-0030,254163,5083,0,0,249080,INR,2026-08-19T11:56:00Z,BATCH-FLPK-0030
PO_B17_000031,Razorpay Nodal,MYNT-INV-421517 PO_B17_000031,285170,5054,0,0,280116,INR,2026-08-19T07:25:00Z,BATCH-MYNT-0031
PO_B17_000032,Stripe India,FLPK-INV-457458 PO_B17_000032,44704,1055,0,0,43649,INR,2026-08-19T01:47:00Z,BATCH-FLPK-0032
PO_B17_000033,PayU Enterprise,PAYT-INV-793345 PO_B17_000033,382157,5933,0,0,376224,INR,2026-08-19T13:05:00Z,BATCH-PAYT-0033
PO_B17_000034,Cashfree Escrow,FLPK-INV-573333 PO_B17_000034,171431,2698,0,0,168733,INR,2026-08-19T07:10:00Z,BATCH-FLPK-0034
PO_B17_000035,Stripe India,MMTR-INV-663945 PO_B17_000035,287000,4658,0,0,282342,INR,2026-08-19T01:58:00Z,BATCH-MMTR-0035
PO_B17_000036,BillDesk Settlement,TATA-INV-164745 PO_B17_000036,143914,3424,0,0,140490,INR,2026-08-18T17:19:00Z,BATCH-TATA-0036
PO_B17_000037,Cashfree Escrow,TATA-INV-865931 PO_B17_000037,359663,6043,0,0,353620,INR,2026-08-19T10:15:00Z,BATCH-TATA-0037
PO_B17_000038,PayU Enterprise,AMZN-INV-961334 PO_B17_000038,296041,5184,0,0,290857,INR,2026-08-18T19:02:00Z,BATCH-AMZN-0038
PO_B17_000039,Stripe India,NYKA-INV-140319 PO_B17_000039,390562,7149,0,0,383413,INR,2026-08-19T04:45:00Z,BATCH-NYKA-0039
PO_B17_000040,PayU Enterprise,OLAA-INV-372400 PO_B17_000040,140261,2876,0,0,137385,INR,2026-08-19T22:51:00Z,BATCH-OLAA-0040
PO_B17_000041,BillDesk Settlement,PHNP-INV-811240 PO_B17_000041,300497,7139,0,0,293358,INR,2026-08-19T09:56:00Z,BATCH-PHNP-0041
PO_B17_000042,BillDesk Settlement,MMTR-ORD-213570 MMTR-ORD-716008 MMTR-ORD-247021 BATCH-MMTR-0042,285692,5713,0,0,279979,INR,2026-08-18T23:01:00Z,BATCH-MMTR-0042
PO_B17_000043,BillDesk Settlement,MMTR-INV-726096 PO_B17_000043,77374,1293,0,0,76081,INR,2026-08-19T06:31:00Z,BATCH-MMTR-0043
PO_B17_000044,PayU Enterprise,TATA-ORD-988805 TATA-ORD-826399 TATA-ORD-674725 BATCH-TATA-0044,434480,8689,0,0,425791,INR,2026-08-18T23:53:00Z,BATCH-TATA-0044
PO_B17_000045,Cashfree Escrow,BKMS-INV-663499 PO_B17_000045,308094,6768,0,0,301326,INR,2026-08-19T05:41:00Z,BATCH-BKMS-0045
PO_B17_000046,Razorpay Nodal,BKMS-ORD-864669 BKMS-ORD-401814 BATCH-BKMS-0046,265655,5313,0,0,260342,INR,2026-08-19T10:24:00Z,BATCH-BKMS-0046
PO_B17_000047,Razorpay Nodal,PHNP-INV-972626 PO_B17_000047,259543,5075,0,0,254468,INR,2026-08-18T20:06:00Z,BATCH-PHNP-0047
PO_B17_000048,Stripe India,PHNP-INV-904708 PO_B17_000048,243735,5907,0,0,237828,INR,2026-08-19T03:46:00Z,BATCH-PHNP-0048
PO_B17_000049,Razorpay Nodal,AMZN-ORD-708041 AMZN-ORD-802788 AMZN-ORD-476131 BATCH-AMZN-0049,364951,7299,0,0,357652,INR,2026-08-19T07:19:00Z,BATCH-AMZN-0049
PO_B17_000050,PayU Enterprise,BKMS-INV-200365 PO_B17_000050,433089,6795,0,0,426294,INR,2026-08-19T05:19:00Z,BATCH-BKMS-0050
PO_B17_000051,Cashfree Escrow,SWIG-ORD-977607 SWIG-ORD-105199 SWIG-ORD-376457 BATCH-SWIG-0051,416902,8338,0,0,408564,INR,2026-08-19T04:11:00Z,BATCH-SWIG-0051
PO_B17_000052,BillDesk Settlement,FLPK-ORD-812455 FLPK-ORD-293181 BATCH-FLPK-0052,374030,7480,0,0,366550,INR,2026-08-19T02:36:00Z,BATCH-FLPK-0052
PO_B17_000053,Cashfree Escrow,PHNP-ORD-184605 PHNP-ORD-110058 BATCH-PHNP-0053,230960,4619,0,0,226341,INR,2026-08-19T18:42:00Z,BATCH-PHNP-0053
PO_B17_000054,Stripe India,PHNP-INV-319883 PO_B17_000054,430427,8212,0,0,422215,INR,2026-08-19T17:50:00Z,BATCH-PHNP-0054
PO_B17_000055,PayU Enterprise,MYNT-INV-487531 PO_B17_000055,181655,3909,0,0,177746,INR,2026-08-19T12:25:00Z,BATCH-MYNT-0055
PO_B17_000056,BillDesk Settlement,BBAS-ORD-839364 BBAS-ORD-532853 BATCH-BBAS-0056,405742,8114,0,0,397628,INR,2026-08-19T01:42:00Z,BATCH-BBAS-0056
PO_B17_000057,Razorpay Nodal,JIOO-EXC-872705-UNRESOLVED,144943,2888,0,0,142055,INR,2026-08-20T00:12:00Z,HOLD-ESCROW
PO_B17_000058,Razorpay Nodal,NYKA-INV-836408 PO_B17_000058,323047,5186,0,0,317861,INR,2026-08-19T15:41:00Z,BATCH-NYKA-0058
PO_B17_000059,BillDesk Settlement,PHNP-INV-610804 PO_B17_000059,157193,3712,0,0,153481,INR,2026-08-19T13:42:00Z,BATCH-PHNP-0059
PO_B17_000060,Cashfree Escrow,OLAA-INV-901586 PO_B17_000060,277296,4573,0,0,272723,INR,2026-08-19T10:18:00Z,BATCH-OLAA-0060
PO_B17_000061,Stripe India,TATA-INV-918555 PO_B17_000061,448805,10158,0,0,438647,INR,2026-08-19T21:17:00Z,BATCH-TATA-0061
PO_B17_000062,Stripe India,OLAA-INV-949320 PO_B17_000062,268272,6667,0,0,261605,INR,2026-08-19T10:57:00Z,BATCH-OLAA-0062
PO_B17_000063,Stripe India,JIOO-EXC-962155-UNRESOLVED,211926,4228,0,0,207698,INR,2026-08-19T15:43:00Z,HOLD-ESCROW
PO_B17_000064,PayU Enterprise,JIOO-ORD-128845 JIOO-ORD-281844 BATCH-JIOO-0064,56696,1133,0,0,55563,INR,2026-08-19T16:10:00Z,BATCH-JIOO-0064
PO_B17_000065,Razorpay Nodal,AMZN-ORD-904601 AMZN-ORD-196462 AMZN-ORD-108854 BATCH-AMZN-0065,316565,6331,0,0,310234,INR,2026-08-19T04:36:00Z,BATCH-AMZN-0065
PO_B17_000066,BillDesk Settlement,ZOMA-INV-391566 PO_B17_000066,307800,6798,0,0,301002,INR,2026-08-19T12:04:00Z,BATCH-ZOMA-0066
PO_B17_000067,Razorpay Nodal,PAYT-INV-851145 PO_B17_000067,90769,1996,0,0,88773,INR,2026-08-19T00:00:00Z,BATCH-PAYT-0067
PO_B17_000068,PayU Enterprise,PHNP-INV-453264 PO_B17_000068,88548,1465,0,0,87083,INR,2026-08-19T18:11:00Z,BATCH-PHNP-0068
PO_B17_000069,BillDesk Settlement,ZOMA-INV-238734 PO_B17_000069,320806,5144,0,0,315662,INR,2026-08-19T05:31:00Z,BATCH-ZOMA-0069
PO_B17_000070,Cashfree Escrow,PAYT-INV-412005 PO_B17_000070,364262,9040,0,0,355222,INR,2026-08-19T00:57:00Z,BATCH-PAYT-0070
PO_B17_000071,Cashfree Escrow,JIOO-INV-505262 PO_B17_000071,147337,3431,0,0,143906,INR,2026-08-18T21:01:00Z,BATCH-JIOO-0071
PO_B17_000072,BillDesk Settlement,MYNT-ORD-500583 MYNT-ORD-893626 BATCH-MYNT-0072,120028,2400,0,0,117628,INR,2026-08-18T22:38:00Z,BATCH-MYNT-0072
PO_B17_000073,Cashfree Escrow,NYKA-INV-693206 PO_B17_000073,351565,5855,0,0,345710,INR,2026-08-19T02:14:00Z,BATCH-NYKA-0073
PO_B17_000074,PayU Enterprise,UBER-INV-603192 PO_B17_000074,258789,5558,0,0,253231,INR,2026-08-19T08:32:00Z,BATCH-UBER-0074
PO_B17_000075,BillDesk Settlement,SWIG-INV-560063 PO_B17_000075,150602,3734,0,0,146868,INR,2026-08-19T00:22:00Z,BATCH-SWIG-0075
PO_B17_000076,BillDesk Settlement,UBER-INV-612951 PO_B17_000076,75015,1445,0,0,73570,INR,2026-08-19T00:05:00Z,BATCH-UBER-0076
PO_B17_000077,Cashfree Escrow,FLPK-INV-301825 PO_B17_000077,187729,3341,0,0,184388,INR,2026-08-18T18:41:00Z,BATCH-FLPK-0077
PO_B17_000078,Razorpay Nodal,UBER-INV-461408 PO_B17_000078,54451,1031,0,0,53420,INR,2026-08-19T09:09:00Z,BATCH-UBER-0078
PO_B17_000079,PayU Enterprise,FLPK-ORD-656329 FLPK-ORD-838270 BATCH-FLPK-0079,261157,5223,0,0,255934,INR,2026-08-18T22:06:00Z,BATCH-FLPK-0079
PO_B17_000080,Razorpay Nodal,PAYT-INV-624745 PO_B17_000080,112161,2724,0,0,109437,INR,2026-08-18T20:51:00Z,BATCH-PAYT-0080
PO_B17_000081,Stripe India,AMZN-INV-934260 PO_B17_000081,387212,8934,0,0,378278,INR,2026-08-19T17:06:00Z,BATCH-AMZN-0081
PO_B17_000082,Stripe India,PHNP-INV-686033 PO_B17_000082,192691,3915,0,0,188776,INR,2026-08-18T23:57:00Z,BATCH-PHNP-0082
PO_B17_000083,Cashfree Escrow,MYNT-INV-197192 PO_B17_000083,299447,7469,0,0,291978,INR,2026-08-19T12:06:00Z,BATCH-MYNT-0083
PO_B17_000084,BillDesk Settlement,FLPK-INV-767605 PO_B17_000084,52970,959,0,0,52011,INR,2026-08-19T18:13:00Z,BATCH-FLPK-0084
PO_B17_000085,Razorpay Nodal,FLPK-INV-386361 PO_B17_000085,155977,2374,0,0,153603,INR,2026-08-20T00:01:00Z,BATCH-FLPK-0085
PO_B17_000086,Stripe India,JIOO-EXC-558836-UNRESOLVED,211494,4219,0,0,207275,INR,2026-08-19T18:30:00Z,HOLD-ESCROW
PO_B17_000087,Razorpay Nodal,BBAS-INV-166464 PO_B17_000087,187634,3816,0,0,183818,INR,2026-08-19T08:26:00Z,BATCH-BBAS-0087
PO_B17_000088,BillDesk Settlement,OLAA-INV-980152 PO_B17_000088,106612,2319,0,0,104293,INR,2026-08-19T14:10:00Z,BATCH-OLAA-0088
PO_B17_000089,Cashfree Escrow,BKMS-INV-466893 PO_B17_000089,384071,8302,0,0,375769,INR,2026-08-19T09:49:00Z,BATCH-BKMS-0089
PO_B17_000090,PayU Enterprise,FLPK-ORD-817350 FLPK-ORD-440125 FLPK-ORD-966868 BATCH-FLPK-0090,347935,6958,0,0,340977,INR,2026-08-19T17:17:00Z,BATCH-FLPK-0090
PO_B17_000091,Cashfree Escrow,BKMS-INV-444053 PO_B17_000091,150764,3693,0,0,147071,INR,2026-08-19T17:27:00Z,BATCH-BKMS-0091
PO_B17_000092,BillDesk Settlement,JIOO-INV-834476 PO_B17_000092,239393,5496,0,0,233897,INR,2026-08-20T02:42:00Z,BATCH-JIOO-0092
PO_B17_000093,Razorpay Nodal,OLAA-ORD-414635 OLAA-ORD-779635 OLAA-ORD-577315 BATCH-OLAA-0093,402702,8054,0,0,394648,INR,2026-08-19T01:37:00Z,BATCH-OLAA-0093
PO_B17_000094,Stripe India,PAYT-INV-311564 PO_B17_000094,448061,8891,0,0,439170,INR,2026-08-19T01:37:00Z,BATCH-PAYT-0094
PO_B17_000095,Stripe India,MYNT-INV-650540 PO_B17_000095,154632,2792,0,0,151840,INR,2026-08-19T04:27:00Z,BATCH-MYNT-0095
PO_B17_000096,BillDesk Settlement,UBER-INV-276984 PO_B17_000096,315434,6936,0,0,308498,INR,2026-08-19T10:33:00Z,BATCH-UBER-0096
PO_B17_000097,PayU Enterprise,MMTR-INV-152145 PO_B17_000097,105289,1861,0,0,103428,INR,2026-08-20T02:28:00Z,BATCH-MMTR-0097
PO_B17_000098,Stripe India,TATA-INV-333580 PO_B17_000098,170723,4225,0,0,166498,INR,2026-08-19T16:45:00Z,BATCH-TATA-0098
PO_B17_000099,Stripe India,FLPK-INV-131198 PO_B17_000099,108263,1860,0,0,106403,INR,2026-08-19T04:36:00Z,BATCH-FLPK-0099
PO_B17_000100,PayU Enterprise,BLNK-ORD-990388 BLNK-ORD-484189 BLNK-ORD-108619 BATCH-BLNK-0100,479273,9585,0,0,469688,INR,2026-08-19T18:23:00Z,BATCH-BLNK-0100
PO_B17_000101,Stripe India,PHNP-INV-262171 PO_B17_000101,94767,2365,0,0,92402,INR,2026-08-19T01:56:00Z,BATCH-PHNP-0101
PO_B17_000102,Cashfree Escrow,BKMS-ORD-454816 BKMS-ORD-376588 BKMS-ORD-429342 BATCH-BKMS-0102,451850,9037,0,0,442813,INR,2026-08-19T07:00:00Z,BATCH-BKMS-0102
PO_B17_000103,PayU Enterprise,ZOMA-INV-830018 PO_B17_000103,287388,6753,0,0,280635,INR,2026-08-19T18:04:00Z,BATCH-ZOMA-0103
PO_B17_000104,Razorpay Nodal,PAYT-INV-725697 PO_B17_000104,446506,8279,0,0,438227,INR,2026-08-19T13:34:00Z,BATCH-PAYT-0104
PO_B17_000105,PayU Enterprise,TATA-ORD-711173 TATA-ORD-935429 BATCH-TATA-0105,88572,1771,0,0,86801,INR,2026-08-19T04:32:00Z,BATCH-TATA-0105
PO_B17_000106,Cashfree Escrow,BBAS-INV-655885 PO_B17_000106,106839,2326,0,0,104513,INR,2026-08-19T19:50:00Z,BATCH-BBAS-0106
PO_B17_000107,Razorpay Nodal,MMTR-INV-471495 PO_B17_000107,312974,5231,0,0,307743,INR,2026-08-19T11:19:00Z,BATCH-MMTR-0107
PO_B17_000108,Stripe India,UBER-INV-184309 PO_B17_000108,184408,3432,0,0,180976,INR,2026-08-19T19:02:00Z,BATCH-UBER-0108
PO_B17_000109,PayU Enterprise,MYNT-INV-668760 PO_B17_000109,403734,6717,0,0,397017,INR,2026-08-19T05:47:00Z,BATCH-MYNT-0109
PO_B17_000110,Stripe India,ZOMA-INV-739061 PO_B17_000110,295125,5826,0,0,289299,INR,2026-08-19T17:45:00Z,BATCH-ZOMA-0110
PO_B17_000111,BillDesk Settlement,JIOO-INV-523182 PO_B17_000111,398371,6716,0,0,391655,INR,2026-08-19T03:21:00Z,BATCH-JIOO-0111
PO_B17_000112,Razorpay Nodal,JIOO-INV-182330 PO_B17_000112,72133,1785,0,0,70348,INR,2026-08-19T18:09:00Z,BATCH-JIOO-0112
PO_B17_000113,Stripe India,TATA-INV-876692 PO_B17_000113,131033,3056,0,0,127977,INR,2026-08-18T17:26:00Z,BATCH-TATA-0113
PO_B17_000114,Razorpay Nodal,PAYT-INV-683646 PO_B17_000114,180361,3473,0,0,176888,INR,2026-08-19T07:22:00Z,BATCH-PAYT-0114
PO_B17_000115,BillDesk Settlement,FLPK-INV-123637 PO_B17_000115,327352,5508,0,0,321844,INR,2026-08-19T10:18:00Z,BATCH-FLPK-0115
PO_B17_000116,BillDesk Settlement,TATA-INV-839795 PO_B17_000116,110354,2021,0,0,108333,INR,2026-08-18T23:00:00Z,BATCH-TATA-0116
PO_B17_000117,Cashfree Escrow,MMTR-INV-127921 PO_B17_000117,266127,5307,0,0,260820,INR,2026-08-19T01:24:00Z,BATCH-MMTR-0117
PO_B17_000118,Razorpay Nodal,MYNT-ORD-169894 MYNT-ORD-950488 BATCH-MYNT-0118,466703,9334,0,0,457369,INR,2026-08-19T09:08:00Z,BATCH-MYNT-0118
PO_B17_000119,Razorpay Nodal,UBER-ORD-693361 UBER-ORD-889198 BATCH-UBER-0119,356247,7124,0,0,349123,INR,2026-08-19T02:58:00Z,BATCH-UBER-0119
PO_B17_000120,Stripe India,BLNK-ORD-602696 BLNK-ORD-501626 BATCH-BLNK-0120,135236,2704,0,0,132532,INR,2026-08-19T19:50:00Z,BATCH-BLNK-0120
PO_B17_000121,PayU Enterprise,AMZN-INV-652286 PO_B17_000121,365405,6063,0,0,359342,INR,2026-08-19T03:59:00Z,BATCH-AMZN-0121
PO_B17_000122,Cashfree Escrow,OLAA-INV-255514 PO_B17_000122,34703,657,0,0,34046,INR,2026-08-19T08:50:00Z,BATCH-OLAA-0122
PO_B17_000123,Cashfree Escrow,NYKA-INV-553106 PO_B17_000123,326497,8146,0,0,318351,INR,2026-08-18T23:58:00Z,BATCH-NYKA-0123
PO_B17_000124,PayU Enterprise,UBER-INV-497606 PO_B17_000124,57430,1236,0,0,56194,INR,2026-08-18T23:02:00Z,BATCH-UBER-0124
PO_B17_000125,Stripe India,UBER-INV-131949 PO_B17_000125,178202,3357,0,0,174845,INR,2026-08-18T16:48:00Z,BATCH-UBER-0125
PO_B17_000126,BillDesk Settlement,MYNT-INV-165576 PO_B17_000126,417202,9504,0,0,407698,INR,2026-08-19T19:02:00Z,BATCH-MYNT-0126
PO_B17_000127,Razorpay Nodal,MMTR-INV-946942 PO_B17_000127,42142,672,0,0,41470,INR,2026-08-19T13:50:00Z,BATCH-MMTR-0127
PO_B17_000128,PayU Enterprise,BLNK-INV-763522 PO_B17_000128,339762,8134,0,0,331628,INR,2026-08-19T12:27:00Z,BATCH-BLNK-0128
PO_B17_000129,BillDesk Settlement,OLAA-ORD-317832 OLAA-ORD-204774 BATCH-OLAA-0129,245658,4913,0,0,240745,INR,2026-08-19T18:32:00Z,BATCH-OLAA-0129
PO_B17_000130,Stripe India,MYNT-INV-516522 PO_B17_000130,433664,8863,0,0,424801,INR,2026-08-18T22:11:00Z,BATCH-MYNT-0130
PO_B17_000131,Razorpay Nodal,SWIG-ORD-193525 SWIG-ORD-138524 SWIG-ORD-670962 BATCH-SWIG-0131,209191,4183,0,0,205008,INR,2026-08-19T09:41:00Z,BATCH-SWIG-0131
PO_B17_000132,Cashfree Escrow,JIOO-INV-371467 PO_B17_000132,385235,8077,0,0,377158,INR,2026-08-19T15:10:00Z,BATCH-JIOO-0132
PO_B17_000133,PayU Enterprise,BBAS-ORD-699328 BBAS-ORD-662612 BBAS-ORD-896263 BATCH-BBAS-0133,150174,3003,0,0,147171,INR,2026-08-19T05:07:00Z,BATCH-BBAS-0133
PO_B17_000134,BillDesk Settlement,BKMS-INV-799440 PO_B17_000134,392129,9438,0,0,382691,INR,2026-08-19T19:24:00Z,BATCH-BKMS-0134
PO_B17_000135,Cashfree Escrow,AMZN-EXC-886556-UNRESOLVED,127714,2544,0,0,125170,INR,2026-08-19T19:54:00Z,HOLD-ESCROW
PO_B17_000136,PayU Enterprise,NYKA-INV-943558 PO_B17_000136,442885,8170,0,0,434715,INR,2026-08-19T19:51:00Z,BATCH-NYKA-0136
PO_B17_000137,Stripe India,BLNK-ORD-319925 BLNK-ORD-754403 BLNK-ORD-556302 BATCH-BLNK-0137,419646,8392,0,0,411254,INR,2026-08-19T05:11:00Z,BATCH-BLNK-0137
PO_B17_000138,Razorpay Nodal,OLAA-INV-935356 PO_B17_000138,139604,2976,0,0,136628,INR,2026-08-18T19:52:00Z,BATCH-OLAA-0138
PO_B17_000139,PayU Enterprise,BLNK-INV-990917 PO_B17_000139,157881,3051,0,0,154830,INR,2026-08-19T21:52:00Z,BATCH-BLNK-0139
PO_B17_000140,BillDesk Settlement,BKMS-ORD-922465 BKMS-ORD-146103 BKMS-ORD-895242 BATCH-BKMS-0140,258004,5160,0,0,252844,INR,2026-08-19T17:39:00Z,BATCH-BKMS-0140
PO_B17_000141,PayU Enterprise,MMTR-INV-150306 PO_B17_000141,403002,7127,0,0,395875,INR,2026-08-18T23:06:00Z,BATCH-MMTR-0141
PO_B17_000142,Cashfree Escrow,MYNT-EXC-273526-UNRESOLVED,132165,2633,0,0,129532,INR,2026-08-20T00:25:00Z,HOLD-ESCROW
PO_B17_000143,Razorpay Nodal,UBER-ORD-910401 UBER-ORD-248468 BATCH-UBER-0143,307080,6141,0,0,300939,INR,2026-08-19T00:05:00Z,BATCH-UBER-0143
PO_B17_000144,PayU Enterprise,TATA-ORD-141733 TATA-ORD-765193 BATCH-TATA-0144,200965,4019,0,0,196946,INR,2026-08-19T14:03:00Z,BATCH-TATA-0144
PO_B17_000145,BillDesk Settlement,PAYT-ORD-634474 PAYT-ORD-952955 BATCH-PAYT-0145,268863,5377,0,0,263486,INR,2026-08-19T08:04:00Z,BATCH-PAYT-0145
PO_B17_000146,Razorpay Nodal,BLNK-INV-938664 PO_B17_000146,31393,506,0,0,30887,INR,2026-08-19T02:57:00Z,BATCH-BLNK-0146
PO_B17_000147,BillDesk Settlement,BLNK-ORD-424247 BLNK-ORD-144194 BATCH-BLNK-0147,165315,3306,0,0,162009,INR,2026-08-19T08:55:00Z,BATCH-BLNK-0147
PO_B17_000148,Stripe India,MYNT-ORD-167206 MYNT-ORD-529312 BATCH-MYNT-0148,126487,2529,0,0,123958,INR,2026-08-19T12:49:00Z,BATCH-MYNT-0148
PO_B17_000149,Cashfree Escrow,BKMS-INV-250022 PO_B17_000149,38327,880,0,0,37447,INR,2026-08-19T09:05:00Z,BATCH-BKMS-0149
PO_B17_000150,BillDesk Settlement,NYKA-INV-789608 PO_B17_000150,131512,3284,0,0,128228,INR,2026-08-19T13:49:00Z,BATCH-NYKA-0150
PO_B17_000151,BillDesk Settlement,NYKA-INV-404845 PO_B17_000151,446043,7350,0,0,438693,INR,2026-08-19T04:52:00Z,BATCH-NYKA-0151
PO_B17_000152,Razorpay Nodal,BLNK-INV-797148 PO_B17_000152,193659,4167,0,0,189492,INR,2026-08-19T13:46:00Z,BATCH-BLNK-0152
PO_B17_000153,PayU Enterprise,ZOMA-INV-422364 PO_B17_000153,368140,6117,0,0,362023,INR,2026-08-18T22:14:00Z,BATCH-ZOMA-0153
PO_B17_000154,PayU Enterprise,BLNK-EXC-269143-UNRESOLVED,107170,2133,0,0,105037,INR,2026-08-20T03:09:00Z,HOLD-ESCROW
PO_B17_000155,Cashfree Escrow,SWIG-EXC-881021-UNRESOLVED,66212,1314,0,0,64898,INR,2026-08-19T23:16:00Z,HOLD-ESCROW
PO_B17_000156,Stripe India,JIOO-INV-227603 PO_B17_000156,256522,6355,0,0,250167,INR,2026-08-19T03:58:00Z,BATCH-JIOO-0156
PO_B17_000157,BillDesk Settlement,PAYT-INV-397395 PO_B17_000157,84758,1637,0,0,83121,INR,2026-08-19T13:21:00Z,BATCH-PAYT-0157
PO_B17_000158,Cashfree Escrow,NYKA-INV-854981 PO_B17_000158,440419,9834,0,0,430585,INR,2026-08-19T16:40:00Z,BATCH-NYKA-0158
PO_B17_000159,Stripe India,TATA-INV-272025 PO_B17_000159,178153,4219,0,0,173934,INR,2026-08-19T05:41:00Z,BATCH-TATA-0159
