transaction_id,customer_reference,order_id,gross_amount_minor,net_amount_minor,currency,created_at,counterparty_name,payment_method,status
TXN_B17_000035,BKMS-ORD-752715,ORD-BKMS-ORD-752715,154557,151466,INR,2026-08-18T10:37:00Z,BookMyShow Bigtree Entertainment,DebitCard,SETTLED
TXN_B17_000036,BKMS-ORD-402924,ORD-BKMS-ORD-402924,154015,150935,INR,2026-08-18T10:52:00Z,BookMyShow Bigtree Entertainment,DebitCard,SETTLED
TXN_B17_000037,BBAS-INV-292854,ORD-BBAS-INV-292854,445556,438771,INR,2026-08-18T22:50:00Z,BigBasket Supermarket Grocery,NEFT,SETTLED
TXN_B17_000038,BKMS-INV-782003,ORD-BKMS-INV-782003,203633,199993,INR,2026-08-18T15:05:00Z,BookMyShow Bigtree Entertainment,UPI,SETTLED
TXN_B17_000039,FLPK-ORD-102045,ORD-FLPK-ORD-102045,180454,176845,INR,2026-08-18T23:56:00Z,Flipkart Internet Pvt Ltd,NetBanking,SETTLED
TXN_B17_000040,FLPK-ORD-506176,ORD-FLPK-ORD-506176,73709,72235,INR,2026-08-19T00:11:00Z,Flipkart Internet Pvt Ltd,NetBanking,SETTLED
TXN_B17_000041,MYNT-INV-421517,ORD-MYNT-INV-421517,285170,280116,INR,2026-08-18T15:25:00Z,Myntra Designs Pvt Ltd,NEFT,SETTLED
TXN_B17_000042,FLPK-INV-457458,ORD-FLPK-INV-457458,44704,43649,INR,2026-08-18T13:47:00Z,Flipkart Internet Pvt Ltd,DebitCard,SETTLED
TXN_B17_000043,PAYT-INV-793345,ORD-PAYT-INV-793345,382157,376224,INR,2026-08-19T05:05:00Z,Paytm One97 Communications,DebitCard,SETTLED
TXN_B17_000044,FLPK-INV-573333,ORD-FLPK-INV-573333,171431,168733,INR,2026-08-18T14:10:00Z,Flipkart Internet Pvt Ltd,UPI,SETTLED
TXN_B17_000045,MMTR-INV-663945,ORD-MMTR-INV-663945,287000,282342,INR,2026-08-18T09:58:00Z,MakeMyTrip India Pvt Ltd,NetBanking,SETTLED
TXN_B17_000046,TATA-INV-164745,ORD-TATA-INV-164745,143914,140490,INR,2026-08-18T12:19:00Z,Tata Digital Private Limited,NetBanking,SETTLED
TXN_B17_000047,TATA-INV-865931,ORD-TATA-INV-865931,359663,353620,INR,2026-08-19T03:15:00Z,Tata Digital Private Limited,RTGS,SETTLED
TXN_B17_000048,AMZN-INV-961334,ORD-AMZN-INV-961334,296041,290857,INR,2026-08-18T10:02:00Z,Amazon Seller Services India,CreditCard,SETTLED
TXN_B17_000049,NYKA-INV-140319,ORD-NYKA-INV-140319,390562,383413,INR,2026-08-18T15:45:00Z,Nykaa E-Retail Pvt Ltd,DebitCard,SETTLED
TXN_B17_000050,OLAA-INV-372400,ORD-OLAA-INV-372400,140261,137385,INR,2026-08-19T04:51:00Z,Ola ANI Technologies,RTGS,SETTLED
TXN_B17_000051,PHNP-INV-811240,ORD-PHNP-INV-811240,300497,293358,INR,2026-08-19T00:56:00Z,PhonePe Payment Services,CreditCard,SETTLED
TXN_B17_000052,MMTR-ORD-213570,ORD-MMTR-ORD-213570,223850,219373,INR,2026-08-18T11:01:00Z,MakeMyTrip India Pvt Ltd,NEFT,SETTLED
TXN_B17_000053,MMTR-ORD-716008,ORD-MMTR-ORD-716008,42948,42090,INR,2026-08-18T11:16:00Z,MakeMyTrip India Pvt Ltd,NEFT,SETTLED
TXN_B17_000054,MMTR-ORD-247021,ORD-MMTR-ORD-247021,18894,18517,INR,2026-08-18T11:31:00Z,MakeMyTrip India Pvt Ltd,NEFT,SETTLED
TXN_B17_000055,MMTR-INV-726096,ORD-MMTR-INV-726096,77374,76081,INR,2026-08-18T16:31:00Z,MakeMyTrip India Pvt Ltd,NEFT,SETTLED
TXN_B17_000056,TATA-ORD-988805,ORD-TATA-ORD-988805,170124,166722,INR,2026-08-18T11:53:00Z,Tata Digital Private Limited,CreditCard,SETTLED
TXN_B17_000057,TATA-ORD-826399,ORD-TATA-ORD-826399,138229,135465,INR,2026-08-18T12:08:00Z,Tata Digital Private Limited,CreditCard,SETTLED
TXN_B17_000058,TATA-ORD-674725,ORD-TATA-ORD-674725,126127,123605,INR,2026-08-18T12:23:00Z,Tata Digital Private Limited,CreditCard,SETTLED
TXN_B17_000059,BKMS-INV-663499,ORD-BKMS-INV-663499,308094,301326,INR,2026-08-18T15:41:00Z,BookMyShow Bigtree Entertainment,DebitCard,SETTLED
TXN_B17_000060,BKMS-ORD-864669,ORD-BKMS-ORD-864669,138738,135964,INR,2026-08-18T22:24:00Z,BookMyShow Bigtree Entertainment,CreditCard,SETTLED
TXN_B17_000061,BKMS-ORD-401814,ORD-BKMS-ORD-401814,126917,124379,INR,2026-08-18T22:39:00Z,BookMyShow Bigtree Entertainment,CreditCard,SETTLED
TXN_B17_000062,PHNP-INV-972626,ORD-PHNP-INV-972626,259543,254468,INR,2026-08-18T16:06:00Z,PhonePe Payment Services,CreditCard,SETTLED
TXN_B17_000063,PHNP-INV-904708,ORD-PHNP-INV-904708,243735,237828,INR,2026-08-18T19:46:00Z,PhonePe Payment Services,UPI,SETTLED
TXN_B17_000064,AMZN-ORD-708041,ORD-AMZN-ORD-708041,94104,92222,INR,2026-08-18T19:19:00Z,Amazon Seller Services India,UPI,SETTLED
TXN_B17_000065,AMZN-ORD-802788,ORD-AMZN-ORD-802788,164187,160904,INR,2026-08-18T19:34:00Z,Amazon Seller Services India,UPI,SETTLED
TXN_B17_000066,AMZN-ORD-476131,ORD-AMZN-ORD-476131,106660,104527,INR,2026-08-18T19:49:00Z,Amazon Seller Services India,UPI,SETTLED
TXN_B17_000067,BKMS-INV-200365,ORD-BKMS-INV-200365,433089,426294,INR,2026-08-18T17:19:00Z,BookMyShow Bigtree Entertainment,UPI,SETTLED
TXN_B17_000068,SWIG-ORD-977607,ORD-SWIG-ORD-977607,123208,120744,INR,2026-08-18T16:11:00Z,Swiggy Bundl Technologies,CreditCard,SETTLED
TXN_B17_000069,SWIG-ORD-105199,ORD-SWIG-ORD-105199,129753,127158,INR,2026-08-18T16:26:00Z,Swiggy Bundl Technologies,CreditCard,SETTLED
TXN_B17_000070,SWIG-ORD-376457,ORD-SWIG-ORD-376457,163941,160663,INR,2026-08-18T16:41:00Z,Swiggy Bundl Technologies,CreditCard,SETTLED
TXN_B17_000071,FLPK-ORD-812455,ORD-FLPK-ORD-812455,175376,171869,INR,2026-08-18T14:36:00Z,Flipkart Internet Pvt Ltd,DebitCard,SETTLED
TXN_B17_000072,FLPK-ORD-293181,ORD-FLPK-ORD-293181,198654,194681,INR,2026-08-18T14:51:00Z,Flipkart Internet Pvt Ltd,DebitCard,SETTLED
TXN_B17_000073,PHNP-ORD-184605,ORD-PHNP-ORD-184605,184455,180766,INR,2026-08-19T06:42:00Z,PhonePe Payment Services,CreditCard,SETTLED
TXN_B17_000074,PHNP-ORD-110058,ORD-PHNP-ORD-110058,46505,45575,INR,2026-08-19T06:57:00Z,PhonePe Payment Services,CreditCard,SETTLED
TXN_B17_000075,PHNP-INV-319883,ORD-PHNP-INV-319883,430427,422215,INR,2026-08-19T00:50:00Z,PhonePe Payment Services,UPI,SETTLED
TXN_B17_000076,MYNT-INV-487531,ORD-MYNT-INV-487531,181655,177746,INR,2026-08-19T00:25:00Z,Myntra Designs Pvt Ltd,NetBanking,SETTLED
TXN_B17_000077,BBAS-ORD-839364,ORD-BBAS-ORD-839364,216371,212044,INR,2026-08-18T13:42:00Z,BigBasket Supermarket Grocery,UPI,SETTLED
TXN_B17_000078,BBAS-ORD-532853,ORD-BBAS-ORD-532853,189371,185584,INR,2026-08-18T13:57:00Z,BigBasket Supermarket Grocery,UPI,SETTLED
TXN_B17_000079,JIOO-EXC-872705,ORD-JIOO-EXC-872705,144443,141555,INR,2026-08-19T00:12:00Z,Reliance Retail / Jio Platforms,DebitCard,PENDING
TXN_B17_000080,NYKA-INV-836408,ORD-NYKA-INV-836408,323047,317861,INR,2026-08-19T01:41:00Z,Nykaa E-Retail Pvt Ltd,NEFT,SETTLED
TXN_B17_000081,PHNP-INV-610804,ORD-PHNP-INV-610804,157193,153481,INR,2026-08-18T22:42:00Z,PhonePe Payment Services,RTGS,SETTLED
TXN_B17_000082,OLAA-INV-901586,ORD-OLAA-INV-901586,277296,272723,INR,2026-08-19T03:18:00Z,Ola ANI Technologies,CreditCard,SETTLED
TXN_B17_000083,TATA-INV-918555,ORD-TATA-INV-918555,448805,438647,INR,2026-08-19T04:17:00Z,Tata Digital Private Limited,CreditCard,SETTLED
TXN_B17_000084,OLAA-INV-949320,ORD-OLAA-INV-949320,268272,261605,INR,2026-08-19T05:57:00Z,Ola ANI Technologies,CreditCard,SETTLED
TXN_B17_000085,JIOO-EXC-962155,ORD-JIOO-EXC-962155,211426,207198,INR,2026-08-18T15:43:00Z,Reliance Retail / Jio Platforms,RTGS,PENDING
TXN_B17_000086,JIOO-ORD-128845,ORD-JIOO-ORD-128845,28451,27882,INR,2026-08-19T04:10:00Z,Reliance Retail / Jio Platforms,CreditCard,SETTLED
TXN_B17_000087,JIOO-ORD-281844,ORD-JIOO-ORD-281844,28245,27681,INR,2026-08-19T04:25:00Z,Reliance Retail / Jio Platforms,CreditCard,SETTLED
TXN_B17_000088,AMZN-ORD-904601,ORD-AMZN-ORD-904601,60860,59643,INR,2026-08-18T16:36:00Z,Amazon Seller Services India,CreditCard,SETTLED
TXN_B17_000089,AMZN-ORD-196462,ORD-AMZN-ORD-196462,210733,206519,INR,2026-08-18T16:51:00Z,Amazon Seller Services India,CreditCard,SETTLED
TXN_B17_000090,AMZN-ORD-108854,ORD-AMZN-ORD-108854,44972,44073,INR,2026-08-18T17:06:00Z,Amazon Seller Services India,CreditCard,SETTLED
TXN_B17_000091,ZOMA-INV-391566,ORD-ZOMA-INV-391566,307800,301002,INR,2026-08-19T04:04:00Z,Zomato Limited,DebitCard,SETTLED
TXN_B17_000092,PAYT-INV-851145,ORD-PAYT-INV-851145,90769,88773,INR,2026-08-18T18:00:00Z,Paytm One97 Communications,NEFT,SETTLED
TXN_B17_000093,PHNP-INV-453264,ORD-PHNP-INV-453264,88548,87083,INR,2026-08-19T03:11:00Z,PhonePe Payment Services,UPI,SETTLED
TXN_B17_000094,ZOMA-INV-238734,ORD-ZOMA-INV-238734,320806,315662,INR,2026-08-18T12:31:00Z,Zomato Limited,RTGS,SETTLED
TXN_B17_000095,PAYT-INV-412005,ORD-PAYT-INV-412005,364262,355222,INR,2026-08-18T12:57:00Z,Paytm One97 Communications,NetBanking,SETTLED
TXN_B17_000096,JIOO-INV-505262,ORD-JIOO-INV-505262,147337,143906,INR,2026-08-18T17:01:00Z,Reliance Retail / Jio Platforms,DebitCard,SETTLED
TXN_B17_000097,MYNT-ORD-500583,ORD-MYNT-ORD-500583,74943,73445,INR,2026-08-18T10:38:00Z,Myntra Designs Pvt Ltd,DebitCard,SETTLED
TXN_B17_000098,MYNT-ORD-893626,ORD-MYNT-ORD-893626,45085,44184,INR,2026-08-18T10:53:00Z,Myntra Designs Pvt Ltd,DebitCard,SETTLED
TXN_B17_000099,NYKA-INV-693206,ORD-NYKA-INV-693206,351565,345710,INR,2026-08-18T18:14:00Z,Nykaa E-Retail Pvt Ltd,NEFT,SETTLED
TXN_B17_000100,UBER-INV-603192,ORD-UBER-INV-603192,258789,253231,INR,2026-08-18T15:32:00Z,Uber India Systems Pvt Ltd,NEFT,SETTLED
TXN_B17_000101,SWIG-INV-560063,ORD-SWIG-INV-560063,150602,146868,INR,2026-08-18T15:22:00Z,Swiggy Bundl Technologies,NEFT,SETTLED
TXN_B17_000102,UBER-INV-612951,ORD-UBER-INV-612951,75015,73570,INR,2026-08-18T11:05:00Z,Uber India Systems Pvt Ltd,DebitCard,SETTLED
TXN_B17_000103,FLPK-INV-301825,ORD-FLPK-INV-301825,187729,184388,INR,2026-08-18T09:41:00Z,Flipkart Internet Pvt Ltd,NEFT,SETTLED
TXN_B17_000104,UBER-INV-461408,ORD-UBER-INV-461408,54451,53420,INR,2026-08-19T05:09:00Z,Uber India Systems Pvt Ltd,UPI,SETTLED
TXN_B17_000105,FLPK-ORD-656329,ORD-FLPK-ORD-656329,107613,105461,INR,2026-08-18T10:06:00Z,Flipkart Internet Pvt Ltd,DebitCard,SETTLED
TXN_B17_000106,FLPK-ORD-838270,ORD-FLPK-ORD-838270,153544,150474,INR,2026-08-18T10:21:00Z,Flipkart Internet Pvt Ltd,DebitCard,SETTLED
TXN_B17_000107,PAYT-INV-624745,ORD-PAYT-INV-624745,112161,109437,INR,2026-08-18T11:51:00Z,Paytm One97 Communications,NetBanking,SETTLED
TXN_B17_000108,AMZN-INV-934260,ORD-AMZN-INV-934260,387212,378278,INR,2026-08-19T03:06:00Z,Amazon Seller Services India,NEFT,SETTLED
TXN_B17_000109,PHNP-INV-686033,ORD-PHNP-INV-686033,192691,188776,INR,2026-08-18T19:57:00Z,PhonePe Payment Services,DebitCard,SETTLED
TXN_B17_000110,MYNT-INV-197192,ORD-MYNT-INV-197192,299447,291978,INR,2026-08-19T01:06:00Z,Myntra Designs Pvt Ltd,UPI,SETTLED
TXN_B17_000111,FLPK-INV-767605,ORD-FLPK-INV-767605,52970,52011,INR,2026-08-19T08:13:00Z,Flipkart Internet Pvt Ltd,NetBanking,SETTLED
TXN_B17_000112,FLPK-INV-386361,ORD-FLPK-INV-386361,155977,153603,INR,2026-08-19T07:01:00Z,Flipkart Internet Pvt Ltd,UPI,SETTLED
TXN_B17_000113,JIOO-EXC-558836,ORD-JIOO-EXC-558836,210994,206775,INR,2026-08-18T18:30:00Z,Reliance Retail / Jio Platforms,UPI,PENDING
TXN_B17_000114,BBAS-INV-166464,ORD-BBAS-INV-166464,187634,183818,INR,2026-08-19T01:26:00Z,BigBasket Supermarket Grocery,DebitCard,SETTLED
TXN_B17_000115,OLAA-INV-980152,ORD-OLAA-INV-980152,106612,104293,INR,2026-08-18T21:10:00Z,Ola ANI Technologies,NetBanking,SETTLED
TXN_B17_000116,BKMS-INV-466893,ORD-BKMS-INV-466893,384071,375769,INR,2026-08-19T05:49:00Z,BookMyShow Bigtree Entertainment,UPI,SETTLED
TXN_B17_000117,FLPK-ORD-817350,ORD-FLPK-ORD-817350,96595,94664,INR,2026-08-19T05:17:00Z,Flipkart Internet Pvt Ltd,CreditCard,SETTLED
TXN_B17_000118,FLPK-ORD-440125,ORD-FLPK-ORD-440125,102101,100059,INR,2026-08-19T05:32:00Z,Flipkart Internet Pvt Ltd,CreditCard,SETTLED
TXN_B17_000119,FLPK-ORD-966868,ORD-FLPK-ORD-966868,149239,146255,INR,2026-08-19T05:47:00Z,Flipkart Internet Pvt Ltd,CreditCard,SETTLED
TXN_B17_000120,BKMS-INV-444053,ORD-BKMS-INV-444053,150764,147071,INR,2026-08-19T03:27:00Z,BookMyShow Bigtree Entertainment,DebitCard,SETTLED
TXN_B17_000121,JIOO-INV-834476,ORD-JIOO-INV-834476,239393,233897,INR,2026-08-19T08:42:00Z,Reliance Retail / Jio Platforms,DebitCard,SETTLED
TXN_B17_000122,OLAA-ORD-414635,ORD-OLAA-ORD-414635,89799,88004,INR,2026-08-18T13:37:00Z,Ola ANI Technologies,CreditCard,SETTLED
TXN_B17_000123,OLAA-ORD-779635,ORD-OLAA-ORD-779635,243745,238871,INR,2026-08-18T13:52:00Z,Ola ANI Technologies,CreditCard,SETTLED
TXN_B17_000124,OLAA-ORD-577315,ORD-OLAA-ORD-577315,69158,67775,INR,2026-08-18T14:07:00Z,Ola ANI Technologies,CreditCard,SETTLED
TXN_B17_000125,PAYT-INV-311564,ORD-PAYT-INV-311564,448061,439170,INR,2026-08-18T09:37:00Z,Paytm One97 Communications,UPI,SETTLED
TXN_B17_000126,MYNT-INV-650540,ORD-MYNT-INV-650540,154632,151840,INR,2026-08-18T17:27:00Z,Myntra Designs Pvt Ltd,NetBanking,SETTLED
TXN_B17_000127,UBER-INV-276984,ORD-UBER-INV-276984,315434,308498,INR,2026-08-19T02:33:00Z,Uber India Systems Pvt Ltd,NEFT,SETTLED
TXN_B17_000128,MMTR-INV-152145,ORD-MMTR-INV-152145,105289,103428,INR,2026-08-19T08:28:00Z,MakeMyTrip India Pvt Ltd,DebitCard,SETTLED
TXN_B17_000129,TATA-INV-333580,ORD-TATA-INV-333580,170723,166498,INR,2026-08-18T23:45:00Z,Tata Digital Private Limited,DebitCard,SETTLED
TXN_B17_000130,FLPK-INV-131198,ORD-FLPK-INV-131198,108263,106403,INR,2026-08-18T23:36:00Z,Flipkart Internet Pvt Ltd,CreditCard,SETTLED
TXN_B17_000131,BLNK-ORD-990388,ORD-BLNK-ORD-990388,240878,236061,INR,2026-08-19T06:23:00Z,Blinkit Commerce Pvt Ltd,RTGS,SETTLED
TXN_B17_000132,BLNK-ORD-484189,ORD-BLNK-ORD-484189,125622,123110,INR,2026-08-19T06:38:00Z,Blinkit Commerce Pvt Ltd,RTGS,SETTLED
TXN_B17_000133,BLNK-ORD-108619,ORD-BLNK-ORD-108619,112773,110518,INR,2026-08-19T06:53:00Z,Blinkit Commerce Pvt Ltd,RTGS,SETTLED
TXN_B17_000134,PHNP-INV-262171,ORD-PHNP-INV-262171,94767,92402,INR,2026-08-18T12:56:00Z,PhonePe Payment Services,NetBanking,SETTLED
TXN_B17_000135,BKMS-ORD-454816,ORD-BKMS-ORD-454816,138719,135945,INR,2026-08-18T19:00:00Z,BookMyShow Bigtree Entertainment,CreditCard,SETTLED
TXN_B17_000136,BKMS-ORD-376588,ORD-BKMS-ORD-376588,228533,223963,INR,2026-08-18T19:15:00Z,BookMyShow Bigtree Entertainment,CreditCard,SETTLED
TXN_B17_000137,BKMS-ORD-429342,ORD-BKMS-ORD-429342,84598,82907,INR,2026-08-18T19:30:00Z,BookMyShow Bigtree Entertainment,CreditCard,SETTLED
TXN_B17_000138,ZOMA-INV-830018,ORD-ZOMA-INV-830018,287388,280635,INR,2026-08-19T01:04:00Z,Zomato Limited,NetBanking,SETTLED
TXN_B17_000139,PAYT-INV-725697,ORD-PAYT-INV-725697,446506,438227,INR,2026-08-19T08:34:00Z,Paytm One97 Communications,NetBanking,SETTLED
TXN_B17_000140,TATA-ORD-711173,ORD-TATA-ORD-711173,61684,60451,INR,2026-08-18T16:32:00Z,Tata Digital Private Limited,UPI,SETTLED
TXN_B17_000141,TATA-ORD-935429,ORD-TATA-ORD-935429,26888,26351,INR,2026-08-18T16:47:00Z,Tata Digital Private Limited,UPI,SETTLED
TXN_B17_000142,BBAS-INV-655885,ORD-BBAS-INV-655885,106839,104513,INR,2026-08-19T06:50:00Z,BigBasket Supermarket Grocery,CreditCard,SETTLED
TXN_B17_000143,MMTR-INV-471495,ORD-MMTR-INV-471495,312974,307743,INR,2026-08-19T01:19:00Z,MakeMyTrip India Pvt Ltd,DebitCard,SETTLED
TXN_B17_000144,UBER-INV-184309,ORD-UBER-INV-184309,184408,180976,INR,2026-08-19T03:02:00Z,Uber India Systems Pvt Ltd,UPI,SETTLED
TXN_B17_000145,MYNT-INV-668760,ORD-MYNT-INV-668760,403734,397017,INR,2026-08-19T00:47:00Z,Myntra Designs Pvt Ltd,CreditCard,SETTLED
TXN_B17_000146,ZOMA-INV-739061,ORD-ZOMA-INV-739061,295125,289299,INR,2026-08-19T06:45:00Z,Zomato Limited,RTGS,SETTLED
TXN_B17_000147,JIOO-INV-523182,ORD-JIOO-INV-523182,398371,391655,INR,2026-08-18T17:21:00Z,Reliance Retail / Jio Platforms,DebitCard,SETTLED
TXN_B17_000148,JIOO-INV-182330,ORD-JIOO-INV-182330,72133,70348,INR,2026-08-19T05:09:00Z,Reliance Retail / Jio Platforms,CreditCard,SETTLED
TXN_B17_000149,TATA-INV-876692,ORD-TATA-INV-876692,131033,127977,INR,2026-08-18T13:26:00Z,Tata Digital Private Limited,UPI,SETTLED
TXN_B17_000150,PAYT-INV-683646,ORD-PAYT-INV-683646,180361,176888,INR,2026-08-18T16:22:00Z,Paytm One97 Communications,NEFT,SETTLED
TXN_B17_000151,FLPK-INV-123637,ORD-FLPK-INV-123637,327352,321844,INR,2026-08-18T22:18:00Z,Flipkart Internet Pvt Ltd,RTGS,SETTLED
TXN_B17_000152,TATA-INV-839795,ORD-TATA-INV-839795,110354,108333,INR,2026-08-18T11:00:00Z,Tata Digital Private Limited,NEFT,SETTLED
TXN_B17_000153,MMTR-INV-127921,ORD-MMTR-INV-127921,266127,260820,INR,2026-08-18T16:24:00Z,MakeMyTrip India Pvt Ltd,NetBanking,SETTLED
TXN_B17_000154,MYNT-ORD-169894,ORD-MYNT-ORD-169894,226203,221679,INR,2026-08-18T21:08:00Z,Myntra Designs Pvt Ltd,NEFT,SETTLED
TXN_B17_000155,MYNT-ORD-950488,ORD-MYNT-ORD-950488,240500,235690,INR,2026-08-18T21:23:00Z,Myntra Designs Pvt Ltd,NEFT,SETTLED
TXN_B17_000156,UBER-ORD-693361,ORD-UBER-ORD-693361,166479,163150,INR,2026-08-18T14:58:00Z,Uber India Systems Pvt Ltd,NetBanking,SETTLED
TXN_B17_000157,UBER-ORD-889198,ORD-UBER-ORD-889198,189768,185973,INR,2026-08-18T15:13:00Z,Uber India Systems Pvt Ltd,NetBanking,SETTLED
TXN_B17_000158,BLNK-ORD-602696,ORD-BLNK-ORD-602696,91615,89783,INR,2026-08-19T07:50:00Z,Blinkit Commerce Pvt Ltd,RTGS,SETTLED
TXN_B17_000159,BLNK-ORD-501626,ORD-BLNK-ORD-501626,43621,42749,INR,2026-08-19T08:05:00Z,Blinkit Commerce Pvt Ltd,RTGS,SETTLED
TXN_B17_000160,AMZN-INV-652286,ORD-AMZN-INV-652286,365405,359342,INR,2026-08-18T14:59:00Z,Amazon Seller Services India,RTGS,SETTLED
