transaction_id,customer_reference,order_id,gross_amount_minor,net_amount_minor,currency,created_at,counterparty_name,payment_method,status
TXN_B01_000063,BLNK-ORD-414112,ORD-BLNK-ORD-414112,175685,172172,INR,2026-08-02T23:03:00Z,Blinkit Commerce Pvt Ltd,NetBanking,SETTLED
TXN_B01_000064,UBER-EXC-172757,ORD-UBER-EXC-172757,222603,218151,INR,2026-08-02T12:33:00Z,Uber India Systems Pvt Ltd,RTGS,PENDING
TXN_B01_000065,SWIG-INV-330042,ORD-SWIG-INV-330042,348407,340246,INR,2026-08-02T17:13:00Z,Swiggy Bundl Technologies,UPI,SETTLED
TXN_B01_000066,BLNK-ORD-622828,ORD-BLNK-ORD-622828,26783,26248,INR,2026-08-03T05:07:00Z,Blinkit Commerce Pvt Ltd,CreditCard,SETTLED
TXN_B01_000067,BLNK-ORD-558982,ORD-BLNK-ORD-558982,32771,32116,INR,2026-08-03T05:22:00Z,Blinkit Commerce Pvt Ltd,CreditCard,SETTLED
TXN_B01_000068,PHNP-ORD-393557,ORD-PHNP-ORD-393557,195219,191315,INR,2026-08-02T20:47:00Z,PhonePe Payment Services,CreditCard,SETTLED
TXN_B01_000069,PHNP-ORD-295353,ORD-PHNP-ORD-295353,134303,131617,INR,2026-08-02T21:02:00Z,PhonePe Payment Services,CreditCard,SETTLED
TXN_B01_000070,PHNP-ORD-482802,ORD-PHNP-ORD-482802,104814,102718,INR,2026-08-02T21:17:00Z,PhonePe Payment Services,CreditCard,SETTLED
TXN_B01_000071,NYKA-INV-945662,ORD-NYKA-INV-945662,225238,221079,INR,2026-08-02T09:11:00Z,Nykaa E-Retail Pvt Ltd,RTGS,SETTLED
TXN_B01_000072,FLPK-INV-465092,ORD-FLPK-INV-465092,190675,187674,INR,2026-08-03T01:08:00Z,Flipkart Internet Pvt Ltd,NetBanking,SETTLED
TXN_B01_000073,PAYT-ORD-980948,ORD-PAYT-ORD-980948,133162,130499,INR,2026-08-02T19:46:00Z,Paytm One97 Communications,UPI,SETTLED
TXN_B01_000074,PAYT-ORD-209115,ORD-PAYT-ORD-209115,133709,131035,INR,2026-08-02T20:01:00Z,Paytm One97 Communications,UPI,SETTLED
TXN_B01_000075,PAYT-ORD-267405,ORD-PAYT-ORD-267405,239580,234789,INR,2026-08-02T20:16:00Z,Paytm One97 Communications,UPI,SETTLED
TXN_B01_000076,FLPK-INV-615700,ORD-FLPK-INV-615700,426763,417892,INR,2026-08-02T20:47:00Z,Flipkart Internet Pvt Ltd,CreditCard,SETTLED
TXN_B01_000077,FLPK-ORD-915127,ORD-FLPK-ORD-915127,69459,68070,INR,2026-08-03T00:48:00Z,Flipkart Internet Pvt Ltd,DebitCard,SETTLED
TXN_B01_000078,FLPK-ORD-782275,ORD-FLPK-ORD-782275,107676,105523,INR,2026-08-03T01:03:00Z,Flipkart Internet Pvt Ltd,DebitCard,SETTLED
TXN_B01_000079,OLAA-INV-893772,ORD-OLAA-INV-893772,437731,427054,INR,2026-08-03T02:51:00Z,Ola ANI Technologies,NetBanking,SETTLED
TXN_B01_000080,SWIG-INV-532654,ORD-SWIG-INV-532654,112402,109619,INR,2026-08-02T18:41:00Z,Swiggy Bundl Technologies,NEFT,SETTLED
TXN_B01_000081,BBAS-INV-104110,ORD-BBAS-INV-104110,443242,433202,INR,2026-08-02T16:30:00Z,BigBasket Supermarket Grocery,CreditCard,SETTLED
TXN_B01_000082,MYNT-INV-181897,ORD-MYNT-INV-181897,334105,327380,INR,2026-08-03T03:39:00Z,Myntra Designs Pvt Ltd,DebitCard,SETTLED
TXN_B01_000083,TATA-ORD-799927,ORD-TATA-ORD-799927,228519,223949,INR,2026-08-03T03:54:00Z,Tata Digital Private Limited,DebitCard,SETTLED
TXN_B01_000084,TATA-ORD-421144,ORD-TATA-ORD-421144,162228,158984,INR,2026-08-03T04:09:00Z,Tata Digital Private Limited,DebitCard,SETTLED
TXN_B01_000085,PHNP-INV-686128,ORD-PHNP-INV-686128,301938,296348,INR,2026-08-03T07:41:00Z,PhonePe Payment Services,DebitCard,SETTLED
TXN_B01_000086,BKMS-ORD-635825,ORD-BKMS-ORD-635825,229905,225307,INR,2026-08-03T01:25:00Z,BookMyShow Bigtree Entertainment,NetBanking,SETTLED
TXN_B01_000087,BKMS-ORD-922070,ORD-BKMS-ORD-922070,249866,244869,INR,2026-08-03T01:40:00Z,BookMyShow Bigtree Entertainment,NetBanking,SETTLED
TXN_B01_000088,UBER-ORD-205945,ORD-UBER-ORD-205945,35434,34726,INR,2026-08-02T18:23:00Z,Uber India Systems Pvt Ltd,NEFT,SETTLED
TXN_B01_000089,UBER-ORD-286198,ORD-UBER-ORD-286198,173261,169796,INR,2026-08-02T18:38:00Z,Uber India Systems Pvt Ltd,NEFT,SETTLED
TXN_B01_000090,UBER-ORD-660304,ORD-UBER-ORD-660304,231946,227308,INR,2026-08-02T18:53:00Z,Uber India Systems Pvt Ltd,NEFT,SETTLED
TXN_B01_000091,MMTR-ORD-128967,ORD-MMTR-ORD-128967,49774,48779,INR,2026-08-03T03:25:00Z,MakeMyTrip India Pvt Ltd,NEFT,SETTLED
TXN_B01_000092,MMTR-ORD-891344,ORD-MMTR-ORD-891344,32019,31379,INR,2026-08-03T03:40:00Z,MakeMyTrip India Pvt Ltd,NEFT,SETTLED
TXN_B01_000093,BKMS-INV-445998,ORD-BKMS-INV-445998,189885,185633,INR,2026-08-02T09:39:00Z,BookMyShow Bigtree Entertainment,CreditCard,SETTLED
TXN_B01_000094,MYNT-ORD-975244,ORD-MYNT-ORD-975244,54092,53011,INR,2026-08-03T07:11:00Z,Myntra Designs Pvt Ltd,DebitCard,SETTLED
TXN_B01_000095,MYNT-ORD-392839,ORD-MYNT-ORD-392839,33880,33203,INR,2026-08-03T07:26:00Z,Myntra Designs Pvt Ltd,DebitCard,SETTLED
TXN_B01_000096,BLNK-ORD-320974,ORD-BLNK-ORD-320974,84607,82915,INR,2026-08-02T10:14:00Z,Blinkit Commerce Pvt Ltd,NetBanking,SETTLED
TXN_B01_000097,BLNK-ORD-866087,ORD-BLNK-ORD-866087,66627,65295,INR,2026-08-02T10:29:00Z,Blinkit Commerce Pvt Ltd,NetBanking,SETTLED
TXN_B01_000098,BLNK-ORD-304963,ORD-BLNK-ORD-304963,173051,169590,INR,2026-08-02T10:44:00Z,Blinkit Commerce Pvt Ltd,NetBanking,SETTLED
TXN_B01_000099,SWIG-INV-848386,ORD-SWIG-INV-848386,406580,398633,INR,2026-08-03T04:13:00Z,Swiggy Bundl Technologies,DebitCard,SETTLED
TXN_B01_000100,PAYT-INV-767339,ORD-PAYT-INV-767339,103656,101840,INR,2026-08-03T07:53:00Z,Paytm One97 Communications,NetBanking,SETTLED
TXN_B01_000101,TATA-INV-920627,ORD-TATA-INV-920627,350022,342886,INR,2026-08-02T14:22:00Z,Tata Digital Private Limited,NetBanking,SETTLED
TXN_B01_000102,PAYT-INV-606615,ORD-PAYT-INV-606615,204489,201025,INR,2026-08-03T04:48:00Z,Paytm One97 Communications,CreditCard,SETTLED
TXN_B01_000103,AMZN-ORD-769010,ORD-AMZN-ORD-769010,164915,161617,INR,2026-08-03T00:35:00Z,Amazon Seller Services India,DebitCard,SETTLED
TXN_B01_000104,AMZN-ORD-280677,ORD-AMZN-ORD-280677,199267,195282,INR,2026-08-03T00:50:00Z,Amazon Seller Services India,DebitCard,SETTLED
TXN_B01_000105,BLNK-ORD-138197,ORD-BLNK-ORD-138197,184722,181028,INR,2026-08-02T13:52:00Z,Blinkit Commerce Pvt Ltd,UPI,SETTLED
TXN_B01_000106,BLNK-ORD-427049,ORD-BLNK-ORD-427049,235827,231111,INR,2026-08-02T14:07:00Z,Blinkit Commerce Pvt Ltd,UPI,SETTLED
TXN_B01_000107,BLNK-ORD-553839,ORD-BLNK-ORD-553839,159815,156619,INR,2026-08-02T14:22:00Z,Blinkit Commerce Pvt Ltd,UPI,SETTLED
TXN_B01_000108,PAYT-INV-575714,ORD-PAYT-INV-575714,174478,170502,INR,2026-08-02T14:34:00Z,Paytm One97 Communications,DebitCard,SETTLED
TXN_B01_000109,NYKA-INV-668625,ORD-NYKA-INV-668625,93485,91630,INR,2026-08-02T13:23:00Z,Nykaa E-Retail Pvt Ltd,NEFT,SETTLED
TXN_B01_000110,BKMS-INV-508556,ORD-BKMS-INV-508556,133052,130644,INR,2026-08-03T08:15:00Z,BookMyShow Bigtree Entertainment,NEFT,SETTLED
TXN_B01_000111,BKMS-ORD-918886,ORD-BKMS-ORD-918886,49663,48670,INR,2026-08-03T08:45:00Z,BookMyShow Bigtree Entertainment,RTGS,SETTLED
TXN_B01_000112,BKMS-ORD-816746,ORD-BKMS-ORD-816746,92526,90676,INR,2026-08-03T09:00:00Z,BookMyShow Bigtree Entertainment,RTGS,SETTLED
TXN_B01_000113,BKMS-ORD-995374,ORD-BKMS-ORD-995374,156336,153210,INR,2026-08-03T09:15:00Z,BookMyShow Bigtree Entertainment,RTGS,SETTLED
TXN_B01_000114,PAYT-ORD-630302,ORD-PAYT-ORD-630302,112059,109818,INR,2026-08-03T00:17:00Z,Paytm One97 Communications,NEFT,SETTLED
TXN_B01_000115,PAYT-ORD-555830,ORD-PAYT-ORD-555830,137255,134510,INR,2026-08-03T00:32:00Z,Paytm One97 Communications,NEFT,SETTLED
TXN_B01_000116,MMTR-INV-268826,ORD-MMTR-INV-268826,83537,81819,INR,2026-08-02T10:54:00Z,MakeMyTrip India Pvt Ltd,UPI,SETTLED
TXN_B01_000117,PHNP-EXC-225283,ORD-PHNP-EXC-225283,146502,143572,INR,2026-08-02T23:48:00Z,PhonePe Payment Services,NetBanking,PENDING
TXN_B01_000118,FLPK-INV-311540,ORD-FLPK-INV-311540,81619,80107,INR,2026-08-03T06:27:00Z,Flipkart Internet Pvt Ltd,CreditCard,SETTLED
TXN_B01_000119,AMZN-INV-829466,ORD-AMZN-INV-829466,269493,262990,INR,2026-08-03T01:15:00Z,Amazon Seller Services India,DebitCard,SETTLED
TXN_B01_000120,BLNK-ORD-477826,ORD-BLNK-ORD-477826,210288,206083,INR,2026-08-02T21:26:00Z,Blinkit Commerce Pvt Ltd,NEFT,SETTLED
TXN_B01_000121,BLNK-ORD-207034,ORD-BLNK-ORD-207034,48788,47813,INR,2026-08-02T21:41:00Z,Blinkit Commerce Pvt Ltd,NEFT,SETTLED
TXN_B01_000122,PHNP-INV-951136,ORD-PHNP-INV-951136,46596,45812,INR,2026-08-03T00:33:00Z,PhonePe Payment Services,NEFT,SETTLED
TXN_B01_000123,JIOO-INV-892870,ORD-JIOO-INV-892870,87624,85712,INR,2026-08-03T01:03:00Z,Reliance Retail / Jio Platforms,NetBanking,SETTLED
TXN_B01_000124,ZOMA-INV-104914,ORD-ZOMA-INV-104914,50506,49592,INR,2026-08-02T09:37:00Z,Zomato Limited,UPI,SETTLED
TXN_B01_000125,SWIG-INV-596663,ORD-SWIG-INV-596663,411441,404889,INR,2026-08-02T12:49:00Z,Swiggy Bundl Technologies,NetBanking,SETTLED
TXN_B01_000126,OLAA-INV-705527,ORD-OLAA-INV-705527,293216,286803,INR,2026-08-03T05:32:00Z,Ola ANI Technologies,NEFT,SETTLED
TXN_B01_000127,BLNK-INV-301786,ORD-BLNK-INV-301786,60304,59339,INR,2026-08-02T18:50:00Z,Blinkit Commerce Pvt Ltd,RTGS,SETTLED
TXN_B01_000128,SWIG-EXC-142120,ORD-SWIG-EXC-142120,129856,127259,INR,2026-08-02T14:33:00Z,Swiggy Bundl Technologies,CreditCard,PENDING
TXN_B01_000129,SWIG-INV-697937,ORD-SWIG-INV-697937,148565,145275,INR,2026-08-02T22:19:00Z,Swiggy Bundl Technologies,RTGS,SETTLED
TXN_B01_000130,ZOMA-INV-171755,ORD-ZOMA-INV-171755,365613,358005,INR,2026-08-02T18:13:00Z,Zomato Limited,CreditCard,SETTLED
TXN_B01_000131,SWIG-INV-690538,ORD-SWIG-INV-690538,129894,126791,INR,2026-08-03T02:07:00Z,Swiggy Bundl Technologies,NEFT,SETTLED
TXN_B01_000132,OLAA-INV-331734,ORD-OLAA-INV-331734,245151,239274,INR,2026-08-02T14:07:00Z,Ola ANI Technologies,DebitCard,SETTLED
TXN_B01_000133,NYKA-INV-263677,ORD-NYKA-INV-263677,204790,200400,INR,2026-08-02T10:41:00Z,Nykaa E-Retail Pvt Ltd,RTGS,SETTLED
TXN_B01_000134,UBER-ORD-638560,ORD-UBER-ORD-638560,159057,155876,INR,2026-08-02T22:21:00Z,Uber India Systems Pvt Ltd,DebitCard,SETTLED
TXN_B01_000135,UBER-ORD-946274,ORD-UBER-ORD-946274,120312,117906,INR,2026-08-02T22:36:00Z,Uber India Systems Pvt Ltd,DebitCard,SETTLED
TXN_B01_000136,AMZN-ORD-340634,ORD-AMZN-ORD-340634,88796,87021,INR,2026-08-02T17:06:00Z,Amazon Seller Services India,NetBanking,SETTLED
TXN_B01_000137,AMZN-ORD-106614,ORD-AMZN-ORD-106614,59013,57833,INR,2026-08-02T17:21:00Z,Amazon Seller Services India,NetBanking,SETTLED
TXN_B01_000138,BLNK-ORD-601160,ORD-BLNK-ORD-601160,140427,137619,INR,2026-08-02T16:20:00Z,Blinkit Commerce Pvt Ltd,DebitCard,SETTLED
TXN_B01_000139,BLNK-ORD-594058,ORD-BLNK-ORD-594058,184642,180950,INR,2026-08-02T16:35:00Z,Blinkit Commerce Pvt Ltd,DebitCard,SETTLED
TXN_B01_000140,TATA-INV-989008,ORD-TATA-INV-989008,36626,35739,INR,2026-08-02T12:16:00Z,Tata Digital Private Limited,NEFT,SETTLED
TXN_B01_000141,TATA-ORD-246278,ORD-TATA-ORD-246278,205630,201518,INR,2026-08-02T09:57:00Z,Tata Digital Private Limited,DebitCard,SETTLED
TXN_B01_000142,TATA-ORD-461029,ORD-TATA-ORD-461029,55843,54727,INR,2026-08-02T10:12:00Z,Tata Digital Private Limited,DebitCard,SETTLED
TXN_B01_000143,PAYT-INV-527875,ORD-PAYT-INV-527875,307241,302074,INR,2026-08-03T05:34:00Z,Paytm One97 Communications,DebitCard,SETTLED
TXN_B01_000144,MMTR-INV-336779,ORD-MMTR-INV-336779,95534,93331,INR,2026-08-02T21:32:00Z,MakeMyTrip India Pvt Ltd,CreditCard,SETTLED
TXN_B01_000145,BBAS-INV-772239,ORD-BBAS-INV-772239,370081,362144,INR,2026-08-02T15:06:00Z,BigBasket Supermarket Grocery,DebitCard,SETTLED
TXN_B01_000146,BBAS-INV-351173,ORD-BBAS-INV-351173,296698,289443,INR,2026-08-02T20:15:00Z,BigBasket Supermarket Grocery,CreditCard,SETTLED
TXN_B01_000147,AMZN-INV-433042,ORD-AMZN-INV-433042,96227,94286,INR,2026-08-03T02:47:00Z,Amazon Seller Services India,NetBanking,SETTLED
TXN_B01_000148,JIOO-INV-837689,ORD-JIOO-INV-837689,237406,232022,INR,2026-08-03T02:08:00Z,Reliance Retail / Jio Platforms,DebitCard,SETTLED
TXN_B01_000149,PHNP-ORD-930403,ORD-PHNP-ORD-930403,115857,113540,INR,2026-08-02T17:26:00Z,PhonePe Payment Services,NEFT,SETTLED
TXN_B01_000150,PHNP-ORD-852753,ORD-PHNP-ORD-852753,83143,81481,INR,2026-08-02T17:41:00Z,PhonePe Payment Services,NEFT,SETTLED
TXN_B01_000151,PAYT-INV-505541,ORD-PAYT-INV-505541,156336,152691,INR,2026-08-03T03:24:00Z,Paytm One97 Communications,RTGS,SETTLED
TXN_B01_000152,BLNK-INV-161515,ORD-BLNK-INV-161515,136023,133776,INR,2026-08-02T14:37:00Z,Blinkit Commerce Pvt Ltd,NetBanking,SETTLED
TXN_B01_000153,OLAA-INV-615965,ORD-OLAA-INV-615965,29252,28612,INR,2026-08-02T15:22:00Z,Ola ANI Technologies,RTGS,SETTLED
TXN_B01_000154,AMZN-ORD-658953,ORD-AMZN-ORD-658953,60507,59297,INR,2026-08-03T04:39:00Z,Amazon Seller Services India,UPI,SETTLED
TXN_B01_000155,AMZN-ORD-498237,ORD-AMZN-ORD-498237,206740,202606,INR,2026-08-03T04:54:00Z,Amazon Seller Services India,UPI,SETTLED
TXN_B01_000156,PHNP-INV-849439,ORD-PHNP-INV-849439,388055,380705,INR,2026-08-03T02:26:00Z,PhonePe Payment Services,NetBanking,SETTLED
TXN_B01_000157,OLAA-INV-807397,ORD-OLAA-INV-807397,54234,53249,INR,2026-08-02T22:42:00Z,Ola ANI Technologies,DebitCard,SETTLED
TXN_B01_000158,NYKA-INV-580664,ORD-NYKA-INV-580664,409613,403311,INR,2026-08-02T17:48:00Z,Nykaa E-Retail Pvt Ltd,DebitCard,SETTLED
TXN_B01_000159,AMZN-INV-243597,ORD-AMZN-INV-243597,320370,314266,INR,2026-08-03T02:47:00Z,Amazon Seller Services India,UPI,SETTLED
