transaction_id,customer_reference,order_id,gross_amount_minor,net_amount_minor,currency,created_at,counterparty_name,payment_method,status
TXN_B19_000022,PAYT-INV-588185,ORD-PAYT-INV-588185,230157,225430,INR,2026-08-20T23:21:00Z,Paytm One97 Communications,NEFT,SETTLED
TXN_B19_000023,PAYT-INV-231743,ORD-PAYT-INV-231743,131447,128548,INR,2026-08-20T15:41:00Z,Paytm One97 Communications,RTGS,SETTLED
TXN_B19_000024,UBER-EXC-767394,ORD-UBER-EXC-767394,69040,67660,INR,2026-08-20T21:02:00Z,Uber India Systems Pvt Ltd,DebitCard,PENDING
TXN_B19_000025,NYKA-INV-689158,ORD-NYKA-INV-689158,205127,201587,INR,2026-08-20T20:52:00Z,Nykaa E-Retail Pvt Ltd,DebitCard,SETTLED
TXN_B19_000026,JIOO-INV-454559,ORD-JIOO-INV-454559,115536,113276,INR,2026-08-21T07:19:00Z,Reliance Retail / Jio Platforms,UPI,SETTLED
TXN_B19_000027,PAYT-EXC-324944,ORD-PAYT-EXC-324944,73516,72046,INR,2026-08-21T04:53:00Z,Paytm One97 Communications,NEFT,PENDING
TXN_B19_000028,BKMS-ORD-566316,ORD-BKMS-ORD-566316,37868,37111,INR,2026-08-20T13:49:00Z,BookMyShow Bigtree Entertainment,CreditCard,SETTLED
TXN_B19_000029,BKMS-ORD-654038,ORD-BKMS-ORD-654038,114497,112208,INR,2026-08-20T14:04:00Z,BookMyShow Bigtree Entertainment,CreditCard,SETTLED
TXN_B19_000030,BKMS-ORD-933520,ORD-BKMS-ORD-933520,155260,152155,INR,2026-08-20T14:19:00Z,BookMyShow Bigtree Entertainment,CreditCard,SETTLED
TXN_B19_000031,BLNK-INV-712875,ORD-BLNK-INV-712875,227844,223793,INR,2026-08-20T12:18:00Z,Blinkit Commerce Pvt Ltd,NetBanking,SETTLED
TXN_B19_000032,BBAS-INV-444110,ORD-BBAS-INV-444110,80792,79293,INR,2026-08-21T01:52:00Z,BigBasket Supermarket Grocery,NEFT,SETTLED
TXN_B19_000033,SWIG-INV-220735,ORD-SWIG-INV-220735,118608,116156,INR,2026-08-21T00:47:00Z,Swiggy Bundl Technologies,DebitCard,SETTLED
TXN_B19_000034,ZOMA-INV-764180,ORD-ZOMA-INV-764180,260469,254413,INR,2026-08-20T11:58:00Z,Zomato Limited,RTGS,SETTLED
TXN_B19_000035,PHNP-INV-599387,ORD-PHNP-INV-599387,127548,124881,INR,2026-08-20T13:25:00Z,PhonePe Payment Services,RTGS,SETTLED
TXN_B19_000036,FLPK-INV-109005,ORD-FLPK-INV-109005,435680,427971,INR,2026-08-20T22:30:00Z,Flipkart Internet Pvt Ltd,DebitCard,SETTLED
TXN_B19_000037,MMTR-INV-239577,ORD-MMTR-INV-239577,434356,426370,INR,2026-08-20T20:05:00Z,MakeMyTrip India Pvt Ltd,NEFT,SETTLED
TXN_B19_000038,OLAA-INV-988025,ORD-OLAA-INV-988025,221895,216445,INR,2026-08-20T21:40:00Z,Ola ANI Technologies,RTGS,SETTLED
TXN_B19_000039,BBAS-INV-807507,ORD-BBAS-INV-807507,435178,426017,INR,2026-08-20T17:01:00Z,BigBasket Supermarket Grocery,CreditCard,SETTLED
TXN_B19_000040,AMZN-INV-602217,ORD-AMZN-INV-602217,433056,425539,INR,2026-08-21T02:29:00Z,Amazon Seller Services India,NEFT,SETTLED
TXN_B19_000041,MMTR-ORD-679921,ORD-MMTR-ORD-679921,34430,33742,INR,2026-08-21T04:58:00Z,MakeMyTrip India Pvt Ltd,DebitCard,SETTLED
TXN_B19_000042,MMTR-ORD-731707,ORD-MMTR-ORD-731707,100324,98318,INR,2026-08-21T05:13:00Z,MakeMyTrip India Pvt Ltd,DebitCard,SETTLED
TXN_B19_000043,AMZN-INV-952635,ORD-AMZN-INV-952635,29144,28687,INR,2026-08-20T10:41:00Z,Amazon Seller Services India,NEFT,SETTLED
TXN_B19_000044,AMZN-INV-164614,ORD-AMZN-INV-164614,446826,437033,INR,2026-08-20T14:52:00Z,Amazon Seller Services India,NetBanking,SETTLED
TXN_B19_000045,BKMS-INV-211546,ORD-BKMS-INV-211546,151193,147729,INR,2026-08-21T01:58:00Z,BookMyShow Bigtree Entertainment,UPI,SETTLED
TXN_B19_000046,ZOMA-INV-271045,ORD-ZOMA-INV-271045,390986,382057,INR,2026-08-20T23:50:00Z,Zomato Limited,NEFT,SETTLED
TXN_B19_000047,PAYT-ORD-644264,ORD-PAYT-ORD-644264,36657,35924,INR,2026-08-20T12:01:00Z,Paytm One97 Communications,RTGS,SETTLED
TXN_B19_000048,PAYT-ORD-646134,ORD-PAYT-ORD-646134,71473,70044,INR,2026-08-20T12:16:00Z,Paytm One97 Communications,RTGS,SETTLED
TXN_B19_000049,NYKA-INV-551498,ORD-NYKA-INV-551498,327044,319308,INR,2026-08-20T13:31:00Z,Nykaa E-Retail Pvt Ltd,RTGS,SETTLED
TXN_B19_000050,FLPK-INV-573094,ORD-FLPK-INV-573094,384008,376721,INR,2026-08-20T16:57:00Z,Flipkart Internet Pvt Ltd,CreditCard,SETTLED
TXN_B19_000051,OLAA-ORD-907685,ORD-OLAA-ORD-907685,152398,149351,INR,2026-08-21T07:20:00Z,Ola ANI Technologies,NEFT,SETTLED
TXN_B19_000052,OLAA-ORD-309459,ORD-OLAA-ORD-309459,123987,121508,INR,2026-08-21T07:35:00Z,Ola ANI Technologies,NEFT,SETTLED
TXN_B19_000053,MYNT-EXC-703220,ORD-MYNT-EXC-703220,112283,110038,INR,2026-08-20T20:07:00Z,Myntra Designs Pvt Ltd,RTGS,PENDING
TXN_B19_000054,PHNP-INV-967324,ORD-PHNP-INV-967324,31815,31119,INR,2026-08-20T13:34:00Z,PhonePe Payment Services,DebitCard,SETTLED
TXN_B19_000055,NYKA-ORD-885369,ORD-NYKA-ORD-885369,29075,28494,INR,2026-08-21T01:48:00Z,Nykaa E-Retail Pvt Ltd,RTGS,SETTLED
TXN_B19_000056,NYKA-ORD-389441,ORD-NYKA-ORD-389441,30731,30117,INR,2026-08-21T02:03:00Z,Nykaa E-Retail Pvt Ltd,RTGS,SETTLED
TXN_B19_000057,NYKA-ORD-329878,ORD-NYKA-ORD-329878,129107,126525,INR,2026-08-21T02:18:00Z,Nykaa E-Retail Pvt Ltd,RTGS,SETTLED
TXN_B19_000058,JIOO-INV-114857,ORD-JIOO-INV-114857,262996,258218,INR,2026-08-20T11:27:00Z,Reliance Retail / Jio Platforms,CreditCard,SETTLED
TXN_B19_000059,BBAS-EXC-978585,ORD-BBAS-EXC-978585,233046,228386,INR,2026-08-21T06:27:00Z,BigBasket Supermarket Grocery,DebitCard,PENDING
TXN_B19_000060,BKMS-ORD-445356,ORD-BKMS-ORD-445356,59738,58544,INR,2026-08-20T10:54:00Z,BookMyShow Bigtree Entertainment,RTGS,SETTLED
TXN_B19_000061,BKMS-ORD-674922,ORD-BKMS-ORD-674922,148965,145986,INR,2026-08-20T11:09:00Z,BookMyShow Bigtree Entertainment,RTGS,SETTLED
TXN_B19_000062,FLPK-INV-425410,ORD-FLPK-INV-425410,421618,412980,INR,2026-08-21T06:32:00Z,Flipkart Internet Pvt Ltd,NetBanking,SETTLED
TXN_B19_000063,TATA-INV-282795,ORD-TATA-INV-282795,394952,388622,INR,2026-08-21T06:35:00Z,Tata Digital Private Limited,NEFT,SETTLED
TXN_B19_000064,TATA-ORD-424795,ORD-TATA-ORD-424795,219024,214644,INR,2026-08-21T08:04:00Z,Tata Digital Private Limited,RTGS,SETTLED
TXN_B19_000065,TATA-ORD-160782,ORD-TATA-ORD-160782,118631,116259,INR,2026-08-21T08:19:00Z,Tata Digital Private Limited,RTGS,SETTLED
TXN_B19_000066,JIOO-INV-934296,ORD-JIOO-INV-934296,160628,157272,INR,2026-08-21T08:08:00Z,Reliance Retail / Jio Platforms,CreditCard,SETTLED
TXN_B19_000067,MMTR-INV-966796,ORD-MMTR-INV-966796,298002,293501,INR,2026-08-20T11:13:00Z,MakeMyTrip India Pvt Ltd,UPI,SETTLED
TXN_B19_000068,TATA-INV-706346,ORD-TATA-INV-706346,428520,421855,INR,2026-08-21T07:13:00Z,Tata Digital Private Limited,DebitCard,SETTLED
TXN_B19_000069,BKMS-INV-586862,ORD-BKMS-INV-586862,58567,57125,INR,2026-08-20T14:36:00Z,BookMyShow Bigtree Entertainment,CreditCard,SETTLED
TXN_B19_000070,BBAS-EXC-277992,ORD-BBAS-EXC-277992,235769,231054,INR,2026-08-21T05:52:00Z,BigBasket Supermarket Grocery,CreditCard,PENDING
TXN_B19_000071,JIOO-INV-470627,ORD-JIOO-INV-470627,218301,213188,INR,2026-08-21T03:50:00Z,Reliance Retail / Jio Platforms,DebitCard,SETTLED
TXN_B19_000072,PAYT-INV-532538,ORD-PAYT-INV-532538,311503,304044,INR,2026-08-20T10:38:00Z,Paytm One97 Communications,UPI,SETTLED
TXN_B19_000073,MYNT-INV-757727,ORD-MYNT-INV-757727,94501,92603,INR,2026-08-20T22:14:00Z,Myntra Designs Pvt Ltd,NEFT,SETTLED
TXN_B19_000074,AMZN-ORD-835901,ORD-AMZN-ORD-835901,80742,79128,INR,2026-08-20T22:53:00Z,Amazon Seller Services India,DebitCard,SETTLED
TXN_B19_000075,AMZN-ORD-337772,ORD-AMZN-ORD-337772,169714,166320,INR,2026-08-20T23:08:00Z,Amazon Seller Services India,DebitCard,SETTLED
TXN_B19_000076,BBAS-INV-450653,ORD-BBAS-INV-450653,403810,395206,INR,2026-08-20T15:08:00Z,BigBasket Supermarket Grocery,CreditCard,SETTLED
TXN_B19_000077,MYNT-INV-413602,ORD-MYNT-INV-413602,346053,338208,INR,2026-08-20T09:30:00Z,Myntra Designs Pvt Ltd,DebitCard,SETTLED
TXN_B19_000078,OLAA-ORD-671797,ORD-OLAA-ORD-671797,177144,173602,INR,2026-08-20T19:49:00Z,Ola ANI Technologies,DebitCard,SETTLED
TXN_B19_000079,OLAA-ORD-999877,ORD-OLAA-ORD-999877,126666,124133,INR,2026-08-20T20:04:00Z,Ola ANI Technologies,DebitCard,SETTLED
TXN_B19_000080,MYNT-INV-146693,ORD-MYNT-INV-146693,127176,124868,INR,2026-08-20T16:56:00Z,Myntra Designs Pvt Ltd,UPI,SETTLED
TXN_B19_000081,TATA-INV-230013,ORD-TATA-INV-230013,87861,86523,INR,2026-08-20T13:50:00Z,Tata Digital Private Limited,UPI,SETTLED
TXN_B19_000082,MMTR-INV-775712,ORD-MMTR-INV-775712,250469,245330,INR,2026-08-20T12:14:00Z,MakeMyTrip India Pvt Ltd,NEFT,SETTLED
TXN_B19_000083,JIOO-ORD-660458,ORD-JIOO-ORD-660458,40599,39788,INR,2026-08-21T04:58:00Z,Reliance Retail / Jio Platforms,RTGS,SETTLED
TXN_B19_000084,JIOO-ORD-428485,ORD-JIOO-ORD-428485,217608,213256,INR,2026-08-21T05:13:00Z,Reliance Retail / Jio Platforms,RTGS,SETTLED
TXN_B19_000085,JIOO-ORD-982626,ORD-JIOO-ORD-982626,140155,137352,INR,2026-08-21T05:28:00Z,Reliance Retail / Jio Platforms,RTGS,SETTLED
TXN_B19_000086,PHNP-INV-521510,ORD-PHNP-INV-521510,179946,175777,INR,2026-08-20T09:45:00Z,PhonePe Payment Services,NetBanking,SETTLED
TXN_B19_000087,AMZN-EXC-128266,ORD-AMZN-EXC-128266,73845,72369,INR,2026-08-20T18:09:00Z,Amazon Seller Services India,UPI,PENDING
TXN_B19_000088,ZOMA-INV-993988,ORD-ZOMA-INV-993988,356383,348321,INR,2026-08-20T17:49:00Z,Zomato Limited,CreditCard,SETTLED
TXN_B19_000089,MYNT-INV-440664,ORD-MYNT-INV-440664,231267,227380,INR,2026-08-20T15:57:00Z,Myntra Designs Pvt Ltd,NetBanking,SETTLED
TXN_B19_000090,BKMS-INV-241026,ORD-BKMS-INV-241026,390610,381358,INR,2026-08-20T09:21:00Z,BookMyShow Bigtree Entertainment,NEFT,SETTLED
TXN_B19_000091,OLAA-INV-657367,ORD-OLAA-INV-657367,150292,147318,INR,2026-08-21T07:15:00Z,Ola ANI Technologies,UPI,SETTLED
TXN_B19_000092,MMTR-INV-253676,ORD-MMTR-INV-253676,291545,286575,INR,2026-08-21T03:19:00Z,MakeMyTrip India Pvt Ltd,RTGS,SETTLED
TXN_B19_000093,BBAS-INV-482723,ORD-BBAS-INV-482723,260847,256181,INR,2026-08-20T09:30:00Z,BigBasket Supermarket Grocery,NetBanking,SETTLED
TXN_B19_000094,PAYT-EXC-429577,ORD-PAYT-EXC-429577,199939,195941,INR,2026-08-21T06:47:00Z,Paytm One97 Communications,NetBanking,PENDING
TXN_B19_000095,MYNT-INV-200040,ORD-MYNT-INV-200040,34227,33713,INR,2026-08-20T17:20:00Z,Myntra Designs Pvt Ltd,RTGS,SETTLED
TXN_B19_000096,PAYT-INV-556352,ORD-PAYT-INV-556352,323137,316626,INR,2026-08-21T08:13:00Z,Paytm One97 Communications,RTGS,SETTLED
TXN_B19_000097,SWIG-ORD-193745,ORD-SWIG-ORD-193745,128838,126262,INR,2026-08-20T23:24:00Z,Swiggy Bundl Technologies,CreditCard,SETTLED
TXN_B19_000098,SWIG-ORD-273588,ORD-SWIG-ORD-273588,106625,104493,INR,2026-08-20T23:39:00Z,Swiggy Bundl Technologies,CreditCard,SETTLED
TXN_B19_000099,SWIG-ORD-111940,ORD-SWIG-ORD-111940,186178,182455,INR,2026-08-20T23:54:00Z,Swiggy Bundl Technologies,CreditCard,SETTLED
TXN_B19_000100,TATA-ORD-903985,ORD-TATA-ORD-903985,160275,157070,INR,2026-08-20T20:49:00Z,Tata Digital Private Limited,UPI,SETTLED
TXN_B19_000101,TATA-ORD-191041,ORD-TATA-ORD-191041,52244,51200,INR,2026-08-20T21:04:00Z,Tata Digital Private Limited,UPI,SETTLED
TXN_B19_000102,TATA-ORD-360653,ORD-TATA-ORD-360653,41004,40184,INR,2026-08-20T21:19:00Z,Tata Digital Private Limited,UPI,SETTLED
TXN_B19_000103,JIOO-EXC-309853,ORD-JIOO-EXC-309853,114094,111813,INR,2026-08-20T10:42:00Z,Reliance Retail / Jio Platforms,DebitCard,PENDING
TXN_B19_000104,ZOMA-INV-124664,ORD-ZOMA-INV-124664,107722,105402,INR,2026-08-20T21:36:00Z,Zomato Limited,UPI,SETTLED
TXN_B19_000105,AMZN-INV-644888,ORD-AMZN-INV-644888,298627,293923,INR,2026-08-21T05:33:00Z,Amazon Seller Services India,CreditCard,SETTLED
TXN_B19_000106,AMZN-INV-469220,ORD-AMZN-INV-469220,51283,50499,INR,2026-08-20T21:13:00Z,Amazon Seller Services India,NetBanking,SETTLED
TXN_B19_000107,NYKA-ORD-819896,ORD-NYKA-ORD-819896,106982,104843,INR,2026-08-21T01:29:00Z,Nykaa E-Retail Pvt Ltd,NEFT,SETTLED
TXN_B19_000108,NYKA-ORD-449300,ORD-NYKA-ORD-449300,205733,201619,INR,2026-08-21T01:44:00Z,Nykaa E-Retail Pvt Ltd,NEFT,SETTLED
TXN_B19_000109,JIOO-ORD-609408,ORD-JIOO-ORD-609408,188264,184499,INR,2026-08-20T09:26:00Z,Reliance Retail / Jio Platforms,NEFT,SETTLED
TXN_B19_000110,JIOO-ORD-672893,ORD-JIOO-ORD-672893,138955,136176,INR,2026-08-20T09:41:00Z,Reliance Retail / Jio Platforms,NEFT,SETTLED
TXN_B19_000111,JIOO-ORD-764907,ORD-JIOO-ORD-764907,238657,233884,INR,2026-08-20T09:56:00Z,Reliance Retail / Jio Platforms,NEFT,SETTLED
TXN_B19_000112,MYNT-ORD-649480,ORD-MYNT-ORD-649480,34702,34008,INR,2026-08-20T16:17:00Z,Myntra Designs Pvt Ltd,RTGS,SETTLED
TXN_B19_000113,MYNT-ORD-238407,ORD-MYNT-ORD-238407,222944,218486,INR,2026-08-20T16:32:00Z,Myntra Designs Pvt Ltd,RTGS,SETTLED
TXN_B19_000114,MYNT-ORD-168382,ORD-MYNT-ORD-168382,39890,39093,INR,2026-08-20T16:47:00Z,Myntra Designs Pvt Ltd,RTGS,SETTLED
TXN_B19_000115,NYKA-ORD-305075,ORD-NYKA-ORD-305075,190048,186248,INR,2026-08-21T02:04:00Z,Nykaa E-Retail Pvt Ltd,UPI,SETTLED
TXN_B19_000116,NYKA-ORD-805985,ORD-NYKA-ORD-805985,23641,23169,INR,2026-08-21T02:19:00Z,Nykaa E-Retail Pvt Ltd,UPI,SETTLED
TXN_B19_000117,NYKA-ORD-486888,ORD-NYKA-ORD-486888,196072,192151,INR,2026-08-21T02:34:00Z,Nykaa E-Retail Pvt Ltd,UPI,SETTLED
TXN_B19_000118,PAYT-ORD-561013,ORD-PAYT-ORD-561013,193651,189778,INR,2026-08-20T21:43:00Z,Paytm One97 Communications,NEFT,SETTLED
TXN_B19_000119,PAYT-ORD-879881,ORD-PAYT-ORD-879881,89344,87558,INR,2026-08-20T21:58:00Z,Paytm One97 Communications,NEFT,SETTLED
TXN_B19_000120,BBAS-ORD-285718,ORD-BBAS-ORD-285718,161825,158589,INR,2026-08-20T20:12:00Z,BigBasket Supermarket Grocery,CreditCard,SETTLED
TXN_B19_000121,BBAS-ORD-372058,ORD-BBAS-ORD-372058,132624,129972,INR,2026-08-20T20:27:00Z,BigBasket Supermarket Grocery,CreditCard,SETTLED
TXN_B19_000122,ZOMA-ORD-385624,ORD-ZOMA-ORD-385624,135015,132315,INR,2026-08-21T00:21:00Z,Zomato Limited,RTGS,SETTLED
TXN_B19_000123,ZOMA-ORD-881115,ORD-ZOMA-ORD-881115,81941,80303,INR,2026-08-21T00:36:00Z,Zomato Limited,RTGS,SETTLED
TXN_B19_000124,BKMS-INV-628608,ORD-BKMS-INV-628608,398163,391679,INR,2026-08-20T12:26:00Z,BookMyShow Bigtree Entertainment,NEFT,SETTLED
TXN_B19_000125,MYNT-INV-234957,ORD-MYNT-INV-234957,441590,430829,INR,2026-08-20T20:08:00Z,Myntra Designs Pvt Ltd,RTGS,SETTLED
TXN_B19_000126,AMZN-EXC-493108,ORD-AMZN-EXC-493108,257190,252047,INR,2026-08-21T00:23:00Z,Amazon Seller Services India,DebitCard,PENDING
TXN_B19_000127,TATA-INV-476923,ORD-TATA-INV-476923,407466,399208,INR,2026-08-20T23:38:00Z,Tata Digital Private Limited,NEFT,SETTLED
TXN_B19_000128,PHNP-INV-468054,ORD-PHNP-INV-468054,65011,63700,INR,2026-08-20T14:17:00Z,PhonePe Payment Services,CreditCard,SETTLED
TXN_B19_000129,UBER-INV-769865,ORD-UBER-INV-769865,403805,394346,INR,2026-08-21T05:54:00Z,Uber India Systems Pvt Ltd,CreditCard,SETTLED
TXN_B19_000130,PHNP-INV-132354,ORD-PHNP-INV-132354,402498,395923,INR,2026-08-21T04:58:00Z,PhonePe Payment Services,NEFT,SETTLED
TXN_B19_000131,PHNP-ORD-407151,ORD-PHNP-ORD-407151,134269,131584,INR,2026-08-20T14:04:00Z,PhonePe Payment Services,RTGS,SETTLED
TXN_B19_000132,PHNP-ORD-303396,ORD-PHNP-ORD-303396,85731,84017,INR,2026-08-20T14:19:00Z,PhonePe Payment Services,RTGS,SETTLED
TXN_B19_000133,AMZN-EXC-437066,ORD-AMZN-EXC-437066,241203,236379,INR,2026-08-21T05:07:00Z,Amazon Seller Services India,CreditCard,PENDING
TXN_B19_000134,UBER-INV-269287,ORD-UBER-INV-269287,388657,381053,INR,2026-08-21T00:29:00Z,Uber India Systems Pvt Ltd,UPI,SETTLED
TXN_B19_000135,TATA-INV-675440,ORD-TATA-INV-675440,369492,361759,INR,2026-08-20T18:56:00Z,Tata Digital Private Limited,NEFT,SETTLED
TXN_B19_000136,NYKA-ORD-842229,ORD-NYKA-ORD-842229,192928,189070,INR,2026-08-20T17:41:00Z,Nykaa E-Retail Pvt Ltd,CreditCard,SETTLED
TXN_B19_000137,NYKA-ORD-600580,ORD-NYKA-ORD-600580,225469,220960,INR,2026-08-20T17:56:00Z,Nykaa E-Retail Pvt Ltd,CreditCard,SETTLED
TXN_B19_000138,NYKA-ORD-278842,ORD-NYKA-ORD-278842,188267,184502,INR,2026-08-20T18:11:00Z,Nykaa E-Retail Pvt Ltd,CreditCard,SETTLED
TXN_B19_000139,OLAA-ORD-376703,ORD-OLAA-ORD-376703,214564,210273,INR,2026-08-20T16:16:00Z,Ola ANI Technologies,NetBanking,SETTLED
TXN_B19_000140,OLAA-ORD-154514,ORD-OLAA-ORD-154514,111464,109235,INR,2026-08-20T16:31:00Z,Ola ANI Technologies,NetBanking,SETTLED
TXN_B19_000141,MYNT-EXC-552918,ORD-MYNT-EXC-552918,83803,82127,INR,2026-08-21T08:24:00Z,Myntra Designs Pvt Ltd,NetBanking,PENDING
TXN_B19_000142,FLPK-ORD-214345,ORD-FLPK-ORD-214345,152545,149495,INR,2026-08-21T03:11:00Z,Flipkart Internet Pvt Ltd,NetBanking,SETTLED
TXN_B19_000143,FLPK-ORD-986387,ORD-FLPK-ORD-986387,199949,195951,INR,2026-08-21T03:26:00Z,Flipkart Internet Pvt Ltd,NetBanking,SETTLED
TXN_B19_000144,MMTR-INV-910639,ORD-MMTR-INV-910639,283086,278028,INR,2026-08-21T03:44:00Z,MakeMyTrip India Pvt Ltd,NEFT,SETTLED
TXN_B19_000145,ZOMA-INV-545194,ORD-ZOMA-INV-545194,367238,358430,INR,2026-08-21T05:31:00Z,Zomato Limited,NetBanking,SETTLED
TXN_B19_000146,ZOMA-INV-962850,ORD-ZOMA-INV-962850,186583,182123,INR,2026-08-20T14:19:00Z,Zomato Limited,RTGS,SETTLED
TXN_B19_000147,JIOO-INV-440299,ORD-JIOO-INV-440299,74278,72747,INR,2026-08-20T10:13:00Z,Reliance Retail / Jio Platforms,UPI,SETTLED
TXN_B19_000148,UBER-INV-403914,ORD-UBER-INV-403914,269857,265126,INR,2026-08-20T13:33:00Z,Uber India Systems Pvt Ltd,NEFT,SETTLED
TXN_B19_000149,MMTR-ORD-438974,ORD-MMTR-ORD-438974,76392,74865,INR,2026-08-21T08:02:00Z,MakeMyTrip India Pvt Ltd,NEFT,SETTLED
TXN_B19_000150,MMTR-ORD-344026,ORD-MMTR-ORD-344026,109601,107409,INR,2026-08-21T08:17:00Z,MakeMyTrip India Pvt Ltd,NEFT,SETTLED
TXN_B19_000151,BBAS-INV-644121,ORD-BBAS-INV-644121,50711,49940,INR,2026-08-20T19:52:00Z,BigBasket Supermarket Grocery,UPI,SETTLED
TXN_B19_000152,BLNK-INV-104957,ORD-BLNK-INV-104957,129717,126649,INR,2026-08-20T22:26:00Z,Blinkit Commerce Pvt Ltd,RTGS,SETTLED
TXN_B19_000153,PAYT-INV-763516,ORD-PAYT-INV-763516,371018,364750,INR,2026-08-20T15:35:00Z,Paytm One97 Communications,DebitCard,SETTLED
TXN_B19_000154,PHNP-INV-401851,ORD-PHNP-INV-401851,304030,298567,INR,2026-08-21T04:51:00Z,PhonePe Payment Services,RTGS,SETTLED
TXN_B19_000155,BKMS-ORD-305453,ORD-BKMS-ORD-305453,223486,219017,INR,2026-08-20T14:41:00Z,BookMyShow Bigtree Entertainment,DebitCard,SETTLED
TXN_B19_000156,BKMS-ORD-947798,ORD-BKMS-ORD-947798,164252,160967,INR,2026-08-20T14:56:00Z,BookMyShow Bigtree Entertainment,DebitCard,SETTLED
TXN_B19_000157,BKMS-ORD-796033,ORD-BKMS-ORD-796033,124365,121878,INR,2026-08-20T15:11:00Z,BookMyShow Bigtree Entertainment,DebitCard,SETTLED
TXN_B19_000158,BKMS-ORD-781238,ORD-BKMS-ORD-781238,175372,171865,INR,2026-08-20T09:05:00Z,BookMyShow Bigtree Entertainment,CreditCard,SETTLED
TXN_B19_000159,BKMS-ORD-297609,ORD-BKMS-ORD-297609,193597,189726,INR,2026-08-20T09:20:00Z,BookMyShow Bigtree Entertainment,CreditCard,SETTLED
TXN_B19_000160,BKMS-ORD-232240,ORD-BKMS-ORD-232240,95378,93471,INR,2026-08-20T09:35:00Z,BookMyShow Bigtree Entertainment,CreditCard,SETTLED
