payout_id,gateway_name,gateway_reference,gross_amount_minor,processing_fee_minor,refund_amount_minor,chargeback_amount_minor,net_settlement_amount_minor,currency,settlement_timestamp,batch_token
PO_B19_000023,Stripe India,SWIG-INV-220735 PO_B19_000023,118608,2452,0,0,116156,INR,2026-08-21T17:47:00Z,BATCH-SWIG-0023
PO_B19_000024,PayU Enterprise,ZOMA-INV-764180 PO_B19_000024,260469,6056,0,0,254413,INR,2026-08-20T23:58:00Z,BATCH-ZOMA-0024
PO_B19_000025,Cashfree Escrow,PHNP-INV-599387 PO_B19_000025,127548,2667,0,0,124881,INR,2026-08-20T17:25:00Z,BATCH-PHNP-0025
PO_B19_000026,Razorpay Nodal,FLPK-INV-109005 PO_B19_000026,435680,7709,0,0,427971,INR,2026-08-21T06:30:00Z,BATCH-FLPK-0026
PO_B19_000027,Razorpay Nodal,MMTR-INV-239577 PO_B19_000027,434356,7986,0,0,426370,INR,2026-08-21T02:05:00Z,BATCH-MMTR-0027
PO_B19_000028,PayU Enterprise,OLAA-INV-988025 PO_B19_000028,221895,5450,0,0,216445,INR,2026-08-21T10:40:00Z,BATCH-OLAA-0028
PO_B19_000029,Cashfree Escrow,BBAS-INV-807507 PO_B19_000029,435178,9161,0,0,426017,INR,2026-08-21T04:01:00Z,BATCH-BBAS-0029
PO_B19_000030,PayU Enterprise,AMZN-INV-602217 PO_B19_000030,433056,7517,0,0,425539,INR,2026-08-21T20:29:00Z,BATCH-AMZN-0030
PO_B19_000031,Razorpay Nodal,MMTR-ORD-679921 MMTR-ORD-731707 BATCH-MMTR-0031,134754,2695,0,0,132059,INR,2026-08-21T16:58:00Z,BATCH-MMTR-0031
PO_B19_000032,BillDesk Settlement,AMZN-INV-952635 PO_B19_000032,29144,457,0,0,28687,INR,2026-08-20T22:41:00Z,BATCH-AMZN-0032
PO_B19_000033,Razorpay Nodal,AMZN-INV-164614 PO_B19_000033,446826,9793,0,0,437033,INR,2026-08-20T18:52:00Z,BATCH-AMZN-0033
PO_B19_000034,Stripe India,BKMS-INV-211546 PO_B19_000034,151193,3464,0,0,147729,INR,2026-08-21T10:58:00Z,BATCH-BKMS-0034
PO_B19_000035,Stripe India,ZOMA-INV-271045 PO_B19_000035,390986,8929,0,0,382057,INR,2026-08-21T15:50:00Z,BATCH-ZOMA-0035
PO_B19_000036,PayU Enterprise,PAYT-ORD-644264 PAYT-ORD-646134 BATCH-PAYT-0036,108130,2162,0,0,105968,INR,2026-08-21T00:01:00Z,BATCH-PAYT-0036
PO_B19_000037,BillDesk Settlement,NYKA-INV-551498 PO_B19_000037,327044,7736,0,0,319308,INR,2026-08-21T03:31:00Z,BATCH-NYKA-0037
PO_B19_000038,Cashfree Escrow,FLPK-INV-573094 PO_B19_000038,384008,7287,0,0,376721,INR,2026-08-20T20:57:00Z,BATCH-FLPK-0038
PO_B19_000039,Cashfree Escrow,OLAA-ORD-907685 OLAA-ORD-309459 BATCH-OLAA-0039,276385,5527,0,0,270858,INR,2026-08-21T19:20:00Z,BATCH-OLAA-0039
PO_B19_000040,Cashfree Escrow,MYNT-EXC-703220-UNRESOLVED,112783,2245,0,0,110538,INR,2026-08-21T20:07:00Z,HOLD-ESCROW
PO_B19_000041,Stripe India,PHNP-INV-967324 PO_B19_000041,31815,696,0,0,31119,INR,2026-08-20T18:34:00Z,BATCH-PHNP-0041
PO_B19_000042,BillDesk Settlement,NYKA-ORD-885369 NYKA-ORD-389441 NYKA-ORD-329878 BATCH-NYKA-0042,188913,3778,0,0,185135,INR,2026-08-21T13:48:00Z,BATCH-NYKA-0042
PO_B19_000043,Cashfree Escrow,JIOO-INV-114857 PO_B19_000043,262996,4778,0,0,258218,INR,2026-08-20T19:27:00Z,BATCH-JIOO-0043
PO_B19_000044,BillDesk Settlement,BBAS-EXC-978585-UNRESOLVED,233546,4660,0,0,228886,INR,2026-08-22T06:27:00Z,HOLD-ESCROW
PO_B19_000045,BillDesk Settlement,BKMS-ORD-445356 BKMS-ORD-674922 BATCH-BKMS-0045,208703,4174,0,0,204529,INR,2026-08-20T22:54:00Z,BATCH-BKMS-0045
PO_B19_000046,Razorpay Nodal,FLPK-INV-425410 PO_B19_000046,421618,8638,0,0,412980,INR,2026-08-21T13:32:00Z,BATCH-FLPK-0046
PO_B19_000047,PayU Enterprise,TATA-INV-282795 PO_B19_000047,394952,6330,0,0,388622,INR,2026-08-21T11:35:00Z,BATCH-TATA-0047
PO_B19_000048,PayU Enterprise,TATA-ORD-424795 TATA-ORD-160782 BATCH-TATA-0048,337655,6753,0,0,330902,INR,2026-08-21T20:04:00Z,BATCH-TATA-0048
PO_B19_000049,Cashfree Escrow,JIOO-INV-934296 PO_B19_000049,160628,3356,0,0,157272,INR,2026-08-21T20:08:00Z,BATCH-JIOO-0049
PO_B19_000050,BillDesk Settlement,MMTR-INV-966796 PO_B19_000050,298002,4501,0,0,293501,INR,2026-08-21T01:13:00Z,BATCH-MMTR-0050
PO_B19_000051,PayU Enterprise,TATA-INV-706346 PO_B19_000051,428520,6665,0,0,421855,INR,2026-08-21T22:13:00Z,BATCH-TATA-0051
PO_B19_000052,PayU Enterprise,BKMS-INV-586862 PO_B19_000052,58567,1442,0,0,57125,INR,2026-08-20T21:36:00Z,BATCH-BKMS-0052
PO_B19_000053,Razorpay Nodal,BBAS-EXC-277992-UNRESOLVED,236269,4715,0,0,231554,INR,2026-08-22T05:52:00Z,HOLD-ESCROW
PO_B19_000054,Cashfree Escrow,JIOO-INV-470627 PO_B19_000054,218301,5113,0,0,213188,INR,2026-08-21T11:50:00Z,BATCH-JIOO-0054
PO_B19_000055,Cashfree Escrow,PAYT-INV-532538 PO_B19_000055,311503,7459,0,0,304044,INR,2026-08-21T04:38:00Z,BATCH-PAYT-0055
PO_B19_000056,Cashfree Escrow,MYNT-INV-757727 PO_B19_000056,94501,1898,0,0,92603,INR,2026-08-21T06:14:00Z,BATCH-MYNT-0056
PO_B19_000057,Stripe India,AMZN-ORD-835901 AMZN-ORD-337772 BATCH-AMZN-0057,250456,5009,0,0,245447,INR,2026-08-21T10:53:00Z,BATCH-AMZN-0057
PO_B19_000058,PayU Enterprise,BBAS-INV-450653 PO_B19_000058,403810,8604,0,0,395206,INR,2026-08-20T19:08:00Z,BATCH-BBAS-0058
PO_B19_000059,Razorpay Nodal,MYNT-INV-413602 PO_B19_000059,346053,7845,0,0,338208,INR,2026-08-20T15:30:00Z,BATCH-MYNT-0059
PO_B19_000060,BillDesk Settlement,OLAA-ORD-671797 OLAA-ORD-999877 BATCH-OLAA-0060,303810,6076,0,0,297734,INR,2026-08-21T07:49:00Z,BATCH-OLAA-0060
PO_B19_000061,Cashfree Escrow,MYNT-INV-146693 PO_B19_000061,127176,2308,0,0,124868,INR,2026-08-21T08:56:00Z,BATCH-MYNT-0061
PO_B19_000062,Stripe India,TATA-INV-230013 PO_B19_000062,87861,1338,0,0,86523,INR,2026-08-21T05:50:00Z,BATCH-TATA-0062
PO_B19_000063,Stripe India,MMTR-INV-775712 PO_B19_000063,250469,5139,0,0,245330,INR,2026-08-21T01:14:00Z,BATCH-MMTR-0063
PO_B19_000064,Cashfree Escrow,JIOO-ORD-660458 JIOO-ORD-428485 JIOO-ORD-982626 BATCH-JIOO-0064,398362,7967,0,0,390395,INR,2026-08-21T16:58:00Z,BATCH-JIOO-0064
PO_B19_000065,PayU Enterprise,PHNP-INV-521510 PO_B19_000065,179946,4169,0,0,175777,INR,2026-08-20T13:45:00Z,BATCH-PHNP-0065
PO_B19_000066,Cashfree Escrow,AMZN-EXC-128266-UNRESOLVED,74345,1476,0,0,72869,INR,2026-08-21T18:09:00Z,HOLD-ESCROW
PO_B19_000067,Cashfree Escrow,ZOMA-INV-993988 PO_B19_000067,356383,8062,0,0,348321,INR,2026-08-20T23:49:00Z,BATCH-ZOMA-0067
PO_B19_000068,Cashfree Escrow,MYNT-INV-440664 PO_B19_000068,231267,3887,0,0,227380,INR,2026-08-20T22:57:00Z,BATCH-MYNT-0068
PO_B19_000069,Razorpay Nodal,BKMS-INV-241026 PO_B19_000069,390610,9252,0,0,381358,INR,2026-08-21T00:21:00Z,BATCH-BKMS-0069
PO_B19_000070,PayU Enterprise,OLAA-INV-657367 PO_B19_000070,150292,2974,0,0,147318,INR,2026-08-21T16:15:00Z,BATCH-OLAA-0070
PO_B19_000071,Stripe India,MMTR-INV-253676 PO_B19_000071,291545,4970,0,0,286575,INR,2026-08-21T12:19:00Z,BATCH-MMTR-0071
PO_B19_000072,BillDesk Settlement,BBAS-INV-482723 PO_B19_000072,260847,4666,0,0,256181,INR,2026-08-20T23:30:00Z,BATCH-BBAS-0072
PO_B19_000073,BillDesk Settlement,PAYT-EXC-429577-UNRESOLVED,200439,3998,0,0,196441,INR,2026-08-22T06:47:00Z,HOLD-ESCROW
PO_B19_000074,PayU Enterprise,MYNT-INV-200040 PO_B19_000074,34227,514,0,0,33713,INR,2026-08-20T22:20:00Z,BATCH-MYNT-0074
PO_B19_000075,BillDesk Settlement,PAYT-INV-556352 PO_B19_000075,323137,6511,0,0,316626,INR,2026-08-21T21:13:00Z,BATCH-PAYT-0075
PO_B19_000076,Stripe India,SWIG-ORD-193745 SWIG-ORD-273588 SWIG-ORD-111940 BATCH-SWIG-0076,421641,8432,0,0,413209,INR,2026-08-21T11:24:00Z,BATCH-SWIG-0076
PO_B19_000077,Razorpay Nodal,TATA-ORD-903985 TATA-ORD-191041 TATA-ORD-360653 BATCH-TATA-0077,253523,5070,0,0,248453,INR,2026-08-21T08:49:00Z,BATCH-TATA-0077
PO_B19_000078,Razorpay Nodal,JIOO-EXC-309853-UNRESOLVED,114594,2281,0,0,112313,INR,2026-08-21T10:42:00Z,HOLD-ESCROW
PO_B19_000079,Razorpay Nodal,ZOMA-INV-124664 PO_B19_000079,107722,2320,0,0,105402,INR,2026-08-21T08:36:00Z,BATCH-ZOMA-0079
PO_B19_000080,Cashfree Escrow,AMZN-INV-644888 PO_B19_000080,298627,4704,0,0,293923,INR,2026-08-21T19:33:00Z,BATCH-AMZN-0080
PO_B19_000081,Cashfree Escrow,AMZN-INV-469220 PO_B19_000081,51283,784,0,0,50499,INR,2026-08-21T15:13:00Z,BATCH-AMZN-0081
PO_B19_000082,Stripe India,NYKA-ORD-819896 NYKA-ORD-449300 BATCH-NYKA-0082,312715,6254,0,0,306461,INR,2026-08-21T13:29:00Z,BATCH-NYKA-0082
PO_B19_000083,Cashfree Escrow,JIOO-ORD-609408 JIOO-ORD-672893 JIOO-ORD-764907 BATCH-JIOO-0083,565876,11317,0,0,554559,INR,2026-08-20T21:26:00Z,BATCH-JIOO-0083
PO_B19_000084,Stripe India,MYNT-ORD-649480 MYNT-ORD-238407 MYNT-ORD-168382 BATCH-MYNT-0084,297536,5950,0,0,291586,INR,2026-08-21T04:17:00Z,BATCH-MYNT-0084
PO_B19_000085,BillDesk Settlement,NYKA-ORD-305075 NYKA-ORD-805985 NYKA-ORD-486888 BATCH-NYKA-0085,409761,8195,0,0,401566,INR,2026-08-21T14:04:00Z,BATCH-NYKA-0085
PO_B19_000086,PayU Enterprise,PAYT-ORD-561013 PAYT-ORD-879881 BATCH-PAYT-0086,282995,5659,0,0,277336,INR,2026-08-21T09:43:00Z,BATCH-PAYT-0086
PO_B19_000087,Stripe India,BBAS-ORD-285718 BBAS-ORD-372058 BATCH-BBAS-0087,294449,5888,0,0,288561,INR,2026-08-21T08:12:00Z,BATCH-BBAS-0087
PO_B19_000088,PayU Enterprise,ZOMA-ORD-385624 ZOMA-ORD-881115 BATCH-ZOMA-0088,216956,4339,0,0,212617,INR,2026-08-21T12:21:00Z,BATCH-ZOMA-0088
PO_B19_000089,Razorpay Nodal,BKMS-INV-628608 PO_B19_000089,398163,6484,0,0,391679,INR,2026-08-21T01:26:00Z,BATCH-BKMS-0089
PO_B19_000090,BillDesk Settlement,MYNT-INV-234957 PO_B19_000090,441590,10761,0,0,430829,INR,2026-08-21T04:08:00Z,BATCH-MYNT-0090
PO_B19_000091,Cashfree Escrow,AMZN-EXC-493108-UNRESOLVED,257690,5143,0,0,252547,INR,2026-08-22T00:23:00Z,HOLD-ESCROW
PO_B19_000092,Stripe India,TATA-INV-476923 PO_B19_000092,407466,8258,0,0,399208,INR,2026-08-21T12:38:00Z,BATCH-TATA-0092
PO_B19_000093,Razorpay Nodal,PHNP-INV-468054 PO_B19_000093,65011,1311,0,0,63700,INR,2026-08-20T23:17:00Z,BATCH-PHNP-0093
PO_B19_000094,PayU Enterprise,UBER-INV-769865 PO_B19_000094,403805,9459,0,0,394346,INR,2026-08-21T14:54:00Z,BATCH-UBER-0094
PO_B19_000095,Razorpay Nodal,PHNP-INV-132354 PO_B19_000095,402498,6575,0,0,395923,INR,2026-08-21T19:58:00Z,BATCH-PHNP-0095
PO_B19_000096,BillDesk Settlement,PHNP-ORD-407151 PHNP-ORD-303396 BATCH-PHNP-0096,220000,4400,0,0,215600,INR,2026-08-21T02:04:00Z,BATCH-PHNP-0096
PO_B19_000097,Stripe India,AMZN-EXC-437066-UNRESOLVED,241703,4824,0,0,236879,INR,2026-08-22T05:07:00Z,HOLD-ESCROW
PO_B19_000098,Razorpay Nodal,UBER-INV-269287 PO_B19_000098,388657,7604,0,0,381053,INR,2026-08-21T10:29:00Z,BATCH-UBER-0098
PO_B19_000099,Stripe India,TATA-INV-675440 PO_B19_000099,369492,7733,0,0,361759,INR,2026-08-21T02:56:00Z,BATCH-TATA-0099
PO_B19_000100,Stripe India,NYKA-ORD-842229 NYKA-ORD-600580 NYKA-ORD-278842 BATCH-NYKA-0100,606664,12133,0,0,594531,INR,2026-08-21T05:41:00Z,BATCH-NYKA-0100
PO_B19_000101,PayU Enterprise,OLAA-ORD-376703 OLAA-ORD-154514 BATCH-OLAA-0101,326028,6520,0,0,319508,INR,2026-08-21T04:16:00Z,BATCH-OLAA-0101
PO_B19_000102,PayU Enterprise,MYNT-EXC-552918-UNRESOLVED,84303,1676,0,0,82627,INR,2026-08-22T08:24:00Z,HOLD-ESCROW
PO_B19_000103,PayU Enterprise,FLPK-ORD-214345 FLPK-ORD-986387 BATCH-FLPK-0103,352494,7049,0,0,345445,INR,2026-08-21T15:11:00Z,BATCH-FLPK-0103
PO_B19_000104,Cashfree Escrow,MMTR-INV-910639 PO_B19_000104,283086,5058,0,0,278028,INR,2026-08-21T15:44:00Z,BATCH-MMTR-0104
PO_B19_000105,Cashfree Escrow,ZOMA-INV-545194 PO_B19_000105,367238,8808,0,0,358430,INR,2026-08-21T15:31:00Z,BATCH-ZOMA-0105
PO_B19_000106,BillDesk Settlement,ZOMA-INV-962850 PO_B19_000106,186583,4460,0,0,182123,INR,2026-08-21T07:19:00Z,BATCH-ZOMA-0106
PO_B19_000107,Razorpay Nodal,JIOO-INV-440299 PO_B19_000107,74278,1531,0,0,72747,INR,2026-08-20T17:13:00Z,BATCH-JIOO-0107
PO_B19_000108,Cashfree Escrow,UBER-INV-403914 PO_B19_000108,269857,4731,0,0,265126,INR,2026-08-21T01:33:00Z,BATCH-UBER-0108
PO_B19_000109,BillDesk Settlement,MMTR-ORD-438974 MMTR-ORD-344026 BATCH-MMTR-0109,185993,3719,0,0,182274,INR,2026-08-21T20:02:00Z,BATCH-MMTR-0109
PO_B19_000110,Cashfree Escrow,BBAS-INV-644121 PO_B19_000110,50711,771,0,0,49940,INR,2026-08-21T04:52:00Z,BATCH-BBAS-0110
PO_B19_000111,BillDesk Settlement,BLNK-INV-104957 PO_B19_000111,129717,3068,0,0,126649,INR,2026-08-21T16:26:00Z,BATCH-BLNK-0111
PO_B19_000112,Cashfree Escrow,PAYT-INV-763516 PO_B19_000112,371018,6268,0,0,364750,INR,2026-08-20T21:35:00Z,BATCH-PAYT-0112
PO_B19_000113,BillDesk Settlement,PHNP-INV-401851 PO_B19_000113,304030,5463,0,0,298567,INR,2026-08-21T14:51:00Z,BATCH-PHNP-0113
PO_B19_000114,Stripe India,BKMS-ORD-305453 BKMS-ORD-947798 BKMS-ORD-796033 BATCH-BKMS-0114,512103,10242,0,0,501861,INR,2026-08-21T02:41:00Z,BATCH-BKMS-0114
PO_B19_000115,BillDesk Settlement,BKMS-ORD-781238 BKMS-ORD-297609 BKMS-ORD-232240 BATCH-BKMS-0115,464347,9286,0,0,455061,INR,2026-08-20T21:05:00Z,BATCH-BKMS-0115
PO_B19_000116,BillDesk Settlement,BKMS-INV-379789 PO_B19_000116,317956,5761,0,0,312195,INR,2026-08-21T07:07:00Z,BATCH-BKMS-0116
PO_B19_000117,PayU Enterprise,TATA-INV-266284 PO_B19_000117,92438,2193,0,0,90245,INR,2026-08-20T23:50:00Z,BATCH-TATA-0117
PO_B19_000118,PayU Enterprise,MYNT-INV-248291 PO_B19_000118,433004,9704,0,0,423300,INR,2026-08-21T07:23:00Z,BATCH-MYNT-0118
PO_B19_000119,BillDesk Settlement,TATA-INV-569562 PO_B19_000119,60490,921,0,0,59569,INR,2026-08-21T06:37:00Z,BATCH-TATA-0119
PO_B19_000120,Cashfree Escrow,BKMS-INV-552006 PO_B19_000120,357357,5966,0,0,351391,INR,2026-08-21T12:19:00Z,BATCH-BKMS-0120
PO_B19_000121,Razorpay Nodal,PHNP-ORD-963310 PHNP-ORD-607621 BATCH-PHNP-0121,69334,1386,0,0,67948,INR,2026-08-21T17:35:00Z,BATCH-PHNP-0121
PO_B19_000122,Cashfree Escrow,SWIG-INV-225986 PO_B19_000122,316964,4905,0,0,312059,INR,2026-08-21T05:50:00Z,BATCH-SWIG-0122
PO_B19_000123,PayU Enterprise,MYNT-INV-290839 PO_B19_000123,440824,7062,0,0,433762,INR,2026-08-21T12:14:00Z,BATCH-MYNT-0123
PO_B19_000124,Stripe India,MYNT-ORD-239263 MYNT-ORD-262453 BATCH-MYNT-0124,284724,5694,0,0,279030,INR,2026-08-21T08:22:00Z,BATCH-MYNT-0124
PO_B19_000125,BillDesk Settlement,BLNK-INV-438690 PO_B19_000125,208057,3821,0,0,204236,INR,2026-08-21T08:33:00Z,BATCH-BLNK-0125
PO_B19_000126,Cashfree Escrow,OLAA-ORD-509461 OLAA-ORD-767850 OLAA-ORD-978348 BATCH-OLAA-0126,536761,10735,0,0,526026,INR,2026-08-21T17:29:00Z,BATCH-OLAA-0126
PO_B19_000127,Stripe India,BKMS-INV-326028 PO_B19_000127,176431,3824,0,0,172607,INR,2026-08-21T19:12:00Z,BATCH-BKMS-0127
PO_B19_000128,Stripe India,NYKA-ORD-780447 NYKA-ORD-146305 BATCH-NYKA-0128,377609,7552,0,0,370057,INR,2026-08-21T12:03:00Z,BATCH-NYKA-0128
PO_B19_000129,Stripe India,SWIG-INV-514217 PO_B19_000129,93705,1942,0,0,91763,INR,2026-08-21T16:29:00Z,BATCH-SWIG-0129
PO_B19_000130,Stripe India,MMTR-INV-388033 PO_B19_000130,42891,983,0,0,41908,INR,2026-08-21T08:29:00Z,BATCH-MMTR-0130
PO_B19_000131,Cashfree Escrow,UBER-ORD-865689 UBER-ORD-216269 BATCH-UBER-0131,218703,4374,0,0,214329,INR,2026-08-21T09:02:00Z,BATCH-UBER-0131
PO_B19_000132,Razorpay Nodal,AMZN-ORD-608799 AMZN-ORD-427001 AMZN-ORD-337464 BATCH-AMZN-0132,257313,5146,0,0,252167,INR,2026-08-21T00:42:00Z,BATCH-AMZN-0132
PO_B19_000133,Cashfree Escrow,BBAS-ORD-645158 BBAS-ORD-745802 BBAS-ORD-167138 BATCH-BBAS-0133,552444,11048,0,0,541396,INR,2026-08-21T11:56:00Z,BATCH-BBAS-0133
PO_B19_000134,BillDesk Settlement,SWIG-ORD-660775 SWIG-ORD-498876 BATCH-SWIG-0134,125353,2507,0,0,122846,INR,2026-08-21T14:15:00Z,BATCH-SWIG-0134
PO_B19_000135,Stripe India,AMZN-INV-326690 PO_B19_000135,443314,7005,0,0,436309,INR,2026-08-21T13:15:00Z,BATCH-AMZN-0135
PO_B19_000136,PayU Enterprise,UBER-INV-808557 PO_B19_000136,277773,4368,0,0,273405,INR,2026-08-21T13:15:00Z,BATCH-UBER-0136
PO_B19_000137,BillDesk Settlement,BBAS-INV-488528 PO_B19_000137,355336,8322,0,0,347014,INR,2026-08-21T19:08:00Z,BATCH-BBAS-0137
PO_B19_000138,Razorpay Nodal,BBAS-INV-567128 PO_B19_000138,44563,755,0,0,43808,INR,2026-08-21T13:18:00Z,BATCH-BBAS-0138
PO_B19_000139,Stripe India,NYKA-ORD-820549 NYKA-ORD-545327 BATCH-NYKA-0139,234264,4685,0,0,229579,INR,2026-08-21T00:15:00Z,BATCH-NYKA-0139
PO_B19_000140,PayU Enterprise,FLPK-INV-114226 PO_B19_000140,365911,7324,0,0,358587,INR,2026-08-21T15:43:00Z,BATCH-FLPK-0140
PO_B19_000141,PayU Enterprise,UBER-INV-853867 PO_B19_000141,171209,2632,0,0,168577,INR,2026-08-21T06:21:00Z,BATCH-UBER-0141
PO_B19_000142,Razorpay Nodal,AMZN-INV-521632 PO_B19_000142,178536,4025,0,0,174511,INR,2026-08-21T02:14:00Z,BATCH-AMZN-0142
PO_B19_000143,Razorpay Nodal,ZOMA-INV-610255 PO_B19_000143,267174,5986,0,0,261188,INR,2026-08-21T02:25:00Z,BATCH-ZOMA-0143
PO_B19_000144,Razorpay Nodal,BBAS-ORD-244064 BBAS-ORD-818255 BBAS-ORD-514046 BATCH-BBAS-0144,371183,7423,0,0,363760,INR,2026-08-21T03:16:00Z,BATCH-BBAS-0144
PO_B19_000145,Cashfree Escrow,NYKA-INV-293935 PO_B19_000145,75225,1590,0,0,73635,INR,2026-08-22T00:00:00Z,BATCH-NYKA-0145
PO_B19_000146,PayU Enterprise,OLAA-INV-360678 PO_B19_000146,115818,2271,0,0,113547,INR,2026-08-21T03:55:00Z,BATCH-OLAA-0146
PO_B19_000147,Cashfree Escrow,OLAA-INV-581948 PO_B19_000147,283247,4659,0,0,278588,INR,2026-08-21T11:52:00Z,BATCH-OLAA-0147
PO_B19_000148,Stripe India,ZOMA-INV-731256 PO_B19_000148,329362,6919,0,0,322443,INR,2026-08-21T03:05:00Z,BATCH-ZOMA-0148
PO_B19_000149,Cashfree Escrow,MYNT-INV-162776 PO_B19_000149,237432,4548,0,0,232884,INR,2026-08-21T08:26:00Z,BATCH-MYNT-0149
PO_B19_000150,Razorpay Nodal,UBER-INV-626819 PO_B19_000150,42271,958,0,0,41313,INR,2026-08-20T19:04:00Z,BATCH-UBER-0150
PO_B19_000151,Razorpay Nodal,MYNT-INV-792414 PO_B19_000151,362823,7240,0,0,355583,INR,2026-08-21T07:18:00Z,BATCH-MYNT-0151
PO_B19_000152,Cashfree Escrow,JIOO-INV-515745 PO_B19_000152,222736,4590,0,0,218146,INR,2026-08-21T18:14:00Z,BATCH-JIOO-0152
PO_B19_000153,Cashfree Escrow,JIOO-INV-638544 PO_B19_000153,38895,633,0,0,38262,INR,2026-08-21T06:18:00Z,BATCH-JIOO-0153
PO_B19_000154,Razorpay Nodal,MMTR-INV-953215 PO_B19_000154,246671,4388,0,0,242283,INR,2026-08-21T08:02:00Z,BATCH-MMTR-0154
PO_B19_000155,PayU Enterprise,MMTR-INV-267104 PO_B19_000155,215514,3842,0,0,211672,INR,2026-08-21T12:41:00Z,BATCH-MMTR-0155
PO_B19_000156,Razorpay Nodal,TATA-INV-489476 PO_B19_000156,408932,8071,0,0,400861,INR,2026-08-21T08:12:00Z,BATCH-TATA-0156
PO_B19_000157,PayU Enterprise,JIOO-ORD-306079 JIOO-ORD-408835 BATCH-JIOO-0157,277695,5553,0,0,272142,INR,2026-08-21T08:22:00Z,BATCH-JIOO-0157
