payout_id,gateway_name,gateway_reference,gross_amount_minor,processing_fee_minor,refund_amount_minor,chargeback_amount_minor,net_settlement_amount_minor,currency,settlement_timestamp,batch_token
PO_B18_000108,Stripe India,NYKA-INV-452521 PO_B18_000108,172001,3337,0,0,168664,INR,2026-08-20T18:33:00Z,BATCH-NYKA-0108
PO_B18_000109,PayU Enterprise,PAYT-ORD-951712 PAYT-ORD-853713 PAYT-ORD-312874 BATCH-PAYT-0109,284160,5683,0,0,278477,INR,2026-08-20T13:05:00Z,BATCH-PAYT-0109
PO_B18_000110,BillDesk Settlement,NYKA-INV-687170 PO_B18_000110,374956,6598,0,0,368358,INR,2026-08-20T12:02:00Z,BATCH-NYKA-0110
PO_B18_000111,PayU Enterprise,BBAS-INV-297236 PO_B18_000111,175674,3778,0,0,171896,INR,2026-08-21T01:16:00Z,BATCH-BBAS-0111
PO_B18_000112,PayU Enterprise,BLNK-INV-399374 PO_B18_000112,245188,4659,0,0,240529,INR,2026-08-20T11:11:00Z,BATCH-BLNK-0112
PO_B18_000113,BillDesk Settlement,PHNP-INV-507815 PO_B18_000113,255948,4706,0,0,251242,INR,2026-08-20T11:14:00Z,BATCH-PHNP-0113
PO_B18_000114,PayU Enterprise,JIOO-INV-591656 PO_B18_000114,339219,6489,0,0,332730,INR,2026-08-20T21:42:00Z,BATCH-JIOO-0114
PO_B18_000115,BillDesk Settlement,PAYT-INV-467859 PO_B18_000115,187756,2872,0,0,184884,INR,2026-08-19T21:03:00Z,BATCH-PAYT-0115
PO_B18_000116,Cashfree Escrow,MMTR-INV-431568 PO_B18_000116,107543,1832,0,0,105711,INR,2026-08-20T08:02:00Z,BATCH-MMTR-0116
PO_B18_000117,PayU Enterprise,NYKA-INV-634123 PO_B18_000117,139308,2530,0,0,136778,INR,2026-08-20T15:55:00Z,BATCH-NYKA-0117
PO_B18_000118,Cashfree Escrow,BKMS-ORD-335573 BKMS-ORD-499817 BATCH-BKMS-0118,173977,3479,0,0,170498,INR,2026-08-20T07:15:00Z,BATCH-BKMS-0118
PO_B18_000119,Stripe India,UBER-INV-516482 PO_B18_000119,263368,6015,0,0,257353,INR,2026-08-19T22:56:00Z,BATCH-UBER-0119
PO_B18_000120,BillDesk Settlement,MYNT-INV-679362 PO_B18_000120,173512,4321,0,0,169191,INR,2026-08-20T19:02:00Z,BATCH-MYNT-0120
PO_B18_000121,BillDesk Settlement,BKMS-INV-919749 PO_B18_000121,160800,3073,0,0,157727,INR,2026-08-20T14:17:00Z,BATCH-BKMS-0121
PO_B18_000122,PayU Enterprise,TATA-INV-631876 PO_B18_000122,157759,2666,0,0,155093,INR,2026-08-20T10:27:00Z,BATCH-TATA-0122
PO_B18_000123,Razorpay Nodal,AMZN-INV-384959 PO_B18_000123,420305,10251,0,0,410054,INR,2026-08-20T14:13:00Z,BATCH-AMZN-0123
PO_B18_000124,BillDesk Settlement,BLNK-INV-713268 PO_B18_000124,309715,5686,0,0,304029,INR,2026-08-20T08:04:00Z,BATCH-BLNK-0124
PO_B18_000125,PayU Enterprise,BKMS-INV-238553 PO_B18_000125,385609,8134,0,0,377475,INR,2026-08-20T12:12:00Z,BATCH-BKMS-0125
PO_B18_000126,Razorpay Nodal,PHNP-ORD-567229 PHNP-ORD-927480 BATCH-PHNP-0126,266028,5320,0,0,260708,INR,2026-08-20T06:08:00Z,BATCH-PHNP-0126
PO_B18_000127,Cashfree Escrow,ZOMA-ORD-259861 ZOMA-ORD-114855 ZOMA-ORD-509743 BATCH-ZOMA-0127,365890,7317,0,0,358573,INR,2026-08-20T06:26:00Z,BATCH-ZOMA-0127
PO_B18_000128,Razorpay Nodal,ZOMA-INV-206004 PO_B18_000128,88228,1517,0,0,86711,INR,2026-08-20T14:46:00Z,BATCH-ZOMA-0128
PO_B18_000129,PayU Enterprise,OLAA-INV-862974 PO_B18_000129,295390,4876,0,0,290514,INR,2026-08-20T08:25:00Z,BATCH-OLAA-0129
PO_B18_000130,Cashfree Escrow,BLNK-EXC-306590-UNRESOLVED,195361,3897,0,0,191464,INR,2026-08-20T20:55:00Z,HOLD-ESCROW
PO_B18_000131,PayU Enterprise,BKMS-ORD-337632 BKMS-ORD-818650 BATCH-BKMS-0131,415086,8301,0,0,406785,INR,2026-08-20T12:23:00Z,BATCH-BKMS-0131
PO_B18_000132,PayU Enterprise,SWIG-ORD-627435 SWIG-ORD-649093 BATCH-SWIG-0132,184242,3684,0,0,180558,INR,2026-08-20T03:06:00Z,BATCH-SWIG-0132
PO_B18_000133,Cashfree Escrow,UBER-ORD-699713 UBER-ORD-693739 UBER-ORD-472802 BATCH-UBER-0133,643808,12876,0,0,630932,INR,2026-08-20T15:58:00Z,BATCH-UBER-0133
PO_B18_000134,BillDesk Settlement,UBER-ORD-797368 UBER-ORD-478033 UBER-ORD-251072 BATCH-UBER-0134,272411,5448,0,0,266963,INR,2026-08-20T03:03:00Z,BATCH-UBER-0134
PO_B18_000135,Cashfree Escrow,ZOMA-INV-137876 PO_B18_000135,224843,5470,0,0,219373,INR,2026-08-20T01:40:00Z,BATCH-ZOMA-0135
PO_B18_000136,BillDesk Settlement,BLNK-INV-242082 PO_B18_000136,218213,4508,0,0,213705,INR,2026-08-20T15:02:00Z,BATCH-BLNK-0136
PO_B18_000137,PayU Enterprise,NYKA-INV-673112 PO_B18_000137,444650,9858,0,0,434792,INR,2026-08-20T08:51:00Z,BATCH-NYKA-0137
PO_B18_000138,BillDesk Settlement,MYNT-ORD-706336 MYNT-ORD-909591 MYNT-ORD-248094 BATCH-MYNT-0138,599317,11986,0,0,587331,INR,2026-08-20T12:44:00Z,BATCH-MYNT-0138
PO_B18_000139,Stripe India,ZOMA-INV-845457 PO_B18_000139,314208,5335,0,0,308873,INR,2026-08-20T10:49:00Z,BATCH-ZOMA-0139
PO_B18_000140,BillDesk Settlement,OLAA-INV-519592 PO_B18_000140,124453,2866,0,0,121587,INR,2026-08-20T06:58:00Z,BATCH-OLAA-0140
PO_B18_000141,Razorpay Nodal,JIOO-ORD-567964 JIOO-ORD-385204 BATCH-JIOO-0141,423063,8461,0,0,414602,INR,2026-08-20T02:32:00Z,BATCH-JIOO-0141
PO_B18_000142,BillDesk Settlement,NYKA-INV-345972 PO_B18_000142,412707,7399,0,0,405308,INR,2026-08-20T08:22:00Z,BATCH-NYKA-0142
PO_B18_000143,Stripe India,PAYT-ORD-666045 PAYT-ORD-523476 PAYT-ORD-685537 BATCH-PAYT-0143,181746,3634,0,0,178112,INR,2026-08-20T00:20:00Z,BATCH-PAYT-0143
PO_B18_000144,Razorpay Nodal,FLPK-INV-402738 PO_B18_000144,326384,5632,0,0,320752,INR,2026-08-20T11:02:00Z,BATCH-FLPK-0144
PO_B18_000145,Razorpay Nodal,MMTR-INV-899814 PO_B18_000145,36017,578,0,0,35439,INR,2026-08-20T11:20:00Z,BATCH-MMTR-0145
PO_B18_000146,Cashfree Escrow,TATA-INV-345774 PO_B18_000146,438693,7174,0,0,431519,INR,2026-08-20T18:01:00Z,BATCH-TATA-0146
PO_B18_000147,Stripe India,OLAA-EXC-900820-UNRESOLVED,262583,5241,0,0,257342,INR,2026-08-20T10:08:00Z,HOLD-ESCROW
PO_B18_000148,BillDesk Settlement,TATA-ORD-418204 TATA-ORD-796886 TATA-ORD-393280 BATCH-TATA-0148,353442,7068,0,0,346374,INR,2026-08-20T02:51:00Z,BATCH-TATA-0148
PO_B18_000149,Razorpay Nodal,FLPK-INV-357335 PO_B18_000149,412389,7062,0,0,405327,INR,2026-08-20T17:25:00Z,BATCH-FLPK-0149
PO_B18_000150,BillDesk Settlement,ZOMA-INV-490508 PO_B18_000150,80609,1856,0,0,78753,INR,2026-08-20T12:00:00Z,BATCH-ZOMA-0150
PO_B18_000151,BillDesk Settlement,BLNK-ORD-348618 BLNK-ORD-146125 BATCH-BLNK-0151,297318,5946,0,0,291372,INR,2026-08-19T23:26:00Z,BATCH-BLNK-0151
PO_B18_000152,Razorpay Nodal,MMTR-INV-362389 PO_B18_000152,400003,7678,0,0,392325,INR,2026-08-20T15:43:00Z,BATCH-MMTR-0152
PO_B18_000153,BillDesk Settlement,PHNP-INV-699829 PO_B18_000153,250746,4473,0,0,246273,INR,2026-08-20T17:51:00Z,BATCH-PHNP-0153
PO_B18_000154,Razorpay Nodal,ZOMA-ORD-171343 ZOMA-ORD-325891 BATCH-ZOMA-0154,170710,3414,0,0,167296,INR,2026-08-20T05:04:00Z,BATCH-ZOMA-0154
PO_B18_000155,Razorpay Nodal,JIOO-INV-822288 PO_B18_000155,363326,5680,0,0,357646,INR,2026-08-20T06:27:00Z,BATCH-JIOO-0155
PO_B18_000156,Stripe India,AMZN-ORD-637200 AMZN-ORD-271707 AMZN-ORD-741595 BATCH-AMZN-0156,399929,7998,0,0,391931,INR,2026-08-20T10:32:00Z,BATCH-AMZN-0156
PO_B18_000157,Cashfree Escrow,ZOMA-INV-783034 PO_B18_000157,126231,2719,0,0,123512,INR,2026-08-20T08:09:00Z,BATCH-ZOMA-0157
