transaction_id,customer_reference,order_id,gross_amount_minor,net_amount_minor,currency,created_at,counterparty_name,payment_method,status
TXN_B18_000013,PAYT-INV-151359,ORD-PAYT-INV-151359,66332,65281,INR,2026-08-20T05:49:00Z,Paytm One97 Communications,CreditCard,SETTLED
TXN_B18_000014,MYNT-ORD-673300,ORD-MYNT-ORD-673300,243589,238718,INR,2026-08-19T21:56:00Z,Myntra Designs Pvt Ltd,UPI,SETTLED
TXN_B18_000015,MYNT-ORD-221677,ORD-MYNT-ORD-221677,87927,86169,INR,2026-08-19T22:11:00Z,Myntra Designs Pvt Ltd,UPI,SETTLED
TXN_B18_000016,JIOO-ORD-299225,ORD-JIOO-ORD-299225,248701,243727,INR,2026-08-19T23:53:00Z,Reliance Retail / Jio Platforms,RTGS,SETTLED
TXN_B18_000017,JIOO-ORD-133641,ORD-JIOO-ORD-133641,155448,152340,INR,2026-08-20T00:08:00Z,Reliance Retail / Jio Platforms,RTGS,SETTLED
TXN_B18_000018,PHNP-INV-673375,ORD-PHNP-INV-673375,388542,379801,INR,2026-08-20T01:29:00Z,PhonePe Payment Services,UPI,SETTLED
TXN_B18_000019,JIOO-INV-886976,ORD-JIOO-INV-886976,45644,44606,INR,2026-08-20T01:50:00Z,Reliance Retail / Jio Platforms,RTGS,SETTLED
TXN_B18_000020,UBER-ORD-474745,ORD-UBER-ORD-474745,189432,185644,INR,2026-08-19T15:58:00Z,Uber India Systems Pvt Ltd,DebitCard,SETTLED
TXN_B18_000021,UBER-ORD-430664,ORD-UBER-ORD-430664,218653,214280,INR,2026-08-19T16:13:00Z,Uber India Systems Pvt Ltd,DebitCard,SETTLED
TXN_B18_000022,UBER-ORD-264743,ORD-UBER-ORD-264743,161985,158746,INR,2026-08-19T16:28:00Z,Uber India Systems Pvt Ltd,DebitCard,SETTLED
TXN_B18_000023,PAYT-ORD-543275,ORD-PAYT-ORD-543275,179781,176186,INR,2026-08-20T03:56:00Z,Paytm One97 Communications,NetBanking,SETTLED
TXN_B18_000024,PAYT-ORD-454989,ORD-PAYT-ORD-454989,78093,76532,INR,2026-08-20T04:11:00Z,Paytm One97 Communications,NetBanking,SETTLED
TXN_B18_000025,ZOMA-INV-968439,ORD-ZOMA-INV-968439,257469,253504,INR,2026-08-19T16:25:00Z,Zomato Limited,DebitCard,SETTLED
TXN_B18_000026,TATA-INV-491854,ORD-TATA-INV-491854,246204,240195,INR,2026-08-20T02:13:00Z,Tata Digital Private Limited,UPI,SETTLED
TXN_B18_000027,AMZN-ORD-983326,ORD-AMZN-ORD-983326,60655,59442,INR,2026-08-20T07:54:00Z,Amazon Seller Services India,RTGS,SETTLED
TXN_B18_000028,AMZN-ORD-186310,ORD-AMZN-ORD-186310,66026,64706,INR,2026-08-20T08:09:00Z,Amazon Seller Services India,RTGS,SETTLED
TXN_B18_000029,AMZN-ORD-453036,ORD-AMZN-ORD-453036,25168,24665,INR,2026-08-20T08:24:00Z,Amazon Seller Services India,RTGS,SETTLED
TXN_B18_000030,TATA-INV-877418,ORD-TATA-INV-877418,366505,360189,INR,2026-08-19T12:04:00Z,Tata Digital Private Limited,DebitCard,SETTLED
TXN_B18_000031,MMTR-INV-206543,ORD-MMTR-INV-206543,200968,197765,INR,2026-08-20T01:56:00Z,MakeMyTrip India Pvt Ltd,DebitCard,SETTLED
TXN_B18_000032,AMZN-ORD-780110,ORD-AMZN-ORD-780110,43080,42219,INR,2026-08-19T23:31:00Z,Amazon Seller Services India,UPI,SETTLED
TXN_B18_000033,AMZN-ORD-687942,ORD-AMZN-ORD-687942,35081,34380,INR,2026-08-19T23:46:00Z,Amazon Seller Services India,UPI,SETTLED
TXN_B18_000034,AMZN-ORD-935072,ORD-AMZN-ORD-935072,102556,100505,INR,2026-08-20T00:01:00Z,Amazon Seller Services India,UPI,SETTLED
TXN_B18_000035,PAYT-INV-759429,ORD-PAYT-INV-759429,272435,267206,INR,2026-08-19T09:20:00Z,Paytm One97 Communications,RTGS,SETTLED
TXN_B18_000036,TATA-ORD-399654,ORD-TATA-ORD-399654,163490,160221,INR,2026-08-19T10:44:00Z,Tata Digital Private Limited,CreditCard,SETTLED
TXN_B18_000037,TATA-ORD-154789,ORD-TATA-ORD-154789,79630,78038,INR,2026-08-19T10:59:00Z,Tata Digital Private Limited,CreditCard,SETTLED
TXN_B18_000038,BBAS-INV-143456,ORD-BBAS-INV-143456,378234,369579,INR,2026-08-19T21:28:00Z,BigBasket Supermarket Grocery,NetBanking,SETTLED
TXN_B18_000039,TATA-INV-996288,ORD-TATA-INV-996288,86989,85465,INR,2026-08-20T00:44:00Z,Tata Digital Private Limited,RTGS,SETTLED
TXN_B18_000040,BKMS-INV-494112,ORD-BKMS-INV-494112,317050,311197,INR,2026-08-19T16:53:00Z,BookMyShow Bigtree Entertainment,NetBanking,SETTLED
TXN_B18_000041,SWIG-INV-394825,ORD-SWIG-INV-394825,340335,334734,INR,2026-08-20T03:05:00Z,Swiggy Bundl Technologies,UPI,SETTLED
TXN_B18_000042,AMZN-ORD-299238,ORD-AMZN-ORD-299238,125693,123180,INR,2026-08-19T12:30:00Z,Amazon Seller Services India,DebitCard,SETTLED
TXN_B18_000043,AMZN-ORD-707212,ORD-AMZN-ORD-707212,37110,36368,INR,2026-08-19T12:45:00Z,Amazon Seller Services India,DebitCard,SETTLED
TXN_B18_000044,AMZN-ORD-114904,ORD-AMZN-ORD-114904,133552,130881,INR,2026-08-19T13:00:00Z,Amazon Seller Services India,DebitCard,SETTLED
TXN_B18_000045,UBER-EXC-377476,ORD-UBER-EXC-377476,276856,271319,INR,2026-08-20T06:54:00Z,Uber India Systems Pvt Ltd,UPI,PENDING
TXN_B18_000046,SWIG-INV-343241,ORD-SWIG-INV-343241,196032,192247,INR,2026-08-20T02:33:00Z,Swiggy Bundl Technologies,RTGS,SETTLED
TXN_B18_000047,AMZN-INV-621726,ORD-AMZN-INV-621726,370135,364535,INR,2026-08-20T05:44:00Z,Amazon Seller Services India,RTGS,SETTLED
TXN_B18_000048,BBAS-ORD-829681,ORD-BBAS-ORD-829681,156967,153828,INR,2026-08-20T01:30:00Z,BigBasket Supermarket Grocery,UPI,SETTLED
TXN_B18_000049,BBAS-ORD-280356,ORD-BBAS-ORD-280356,42206,41362,INR,2026-08-20T01:45:00Z,BigBasket Supermarket Grocery,UPI,SETTLED
TXN_B18_000050,TATA-INV-674020,ORD-TATA-INV-674020,443822,436097,INR,2026-08-20T07:32:00Z,Tata Digital Private Limited,NEFT,SETTLED
TXN_B18_000051,BLNK-INV-487634,ORD-BLNK-INV-487634,371766,362771,INR,2026-08-20T08:29:00Z,Blinkit Commerce Pvt Ltd,NEFT,SETTLED
TXN_B18_000052,AMZN-INV-322426,ORD-AMZN-INV-322426,231950,226737,INR,2026-08-20T05:00:00Z,Amazon Seller Services India,UPI,SETTLED
TXN_B18_000053,TATA-INV-463312,ORD-TATA-INV-463312,446451,439138,INR,2026-08-19T12:29:00Z,Tata Digital Private Limited,CreditCard,SETTLED
TXN_B18_000054,TATA-INV-993556,ORD-TATA-INV-993556,89642,88227,INR,2026-08-19T16:59:00Z,Tata Digital Private Limited,DebitCard,SETTLED
TXN_B18_000055,JIOO-INV-295358,ORD-JIOO-INV-295358,82528,80674,INR,2026-08-19T17:12:00Z,Reliance Retail / Jio Platforms,NEFT,SETTLED
TXN_B18_000056,AMZN-INV-348724,ORD-AMZN-INV-348724,150289,147710,INR,2026-08-20T02:19:00Z,Amazon Seller Services India,UPI,SETTLED
TXN_B18_000057,BLNK-INV-818404,ORD-BLNK-INV-818404,328027,320797,INR,2026-08-20T07:25:00Z,Blinkit Commerce Pvt Ltd,UPI,SETTLED
TXN_B18_000058,UBER-ORD-510906,ORD-UBER-ORD-510906,117529,115179,INR,2026-08-19T09:34:00Z,Uber India Systems Pvt Ltd,CreditCard,SETTLED
TXN_B18_000059,UBER-ORD-184599,ORD-UBER-ORD-184599,90058,88257,INR,2026-08-19T09:49:00Z,Uber India Systems Pvt Ltd,CreditCard,SETTLED
TXN_B18_000060,UBER-ORD-974699,ORD-UBER-ORD-974699,114657,112364,INR,2026-08-19T10:04:00Z,Uber India Systems Pvt Ltd,CreditCard,SETTLED
TXN_B18_000061,UBER-ORD-446300,ORD-UBER-ORD-446300,58442,57274,INR,2026-08-19T10:19:00Z,Uber India Systems Pvt Ltd,DebitCard,SETTLED
TXN_B18_000062,UBER-ORD-129481,ORD-UBER-ORD-129481,26063,25542,INR,2026-08-19T10:34:00Z,Uber India Systems Pvt Ltd,DebitCard,SETTLED
TXN_B18_000063,TATA-INV-811003,ORD-TATA-INV-811003,257443,252902,INR,2026-08-19T10:01:00Z,Tata Digital Private Limited,NEFT,SETTLED
TXN_B18_000064,BLNK-INV-702255,ORD-BLNK-INV-702255,163483,160086,INR,2026-08-19T20:26:00Z,Blinkit Commerce Pvt Ltd,CreditCard,SETTLED
TXN_B18_000065,MMTR-INV-371056,ORD-MMTR-INV-371056,54869,53753,INR,2026-08-20T00:48:00Z,MakeMyTrip India Pvt Ltd,RTGS,SETTLED
TXN_B18_000066,AMZN-INV-738278,ORD-AMZN-INV-738278,433230,426715,INR,2026-08-20T07:58:00Z,Amazon Seller Services India,DebitCard,SETTLED
TXN_B18_000067,BLNK-INV-898625,ORD-BLNK-INV-898625,403077,396506,INR,2026-08-19T13:00:00Z,Blinkit Commerce Pvt Ltd,CreditCard,SETTLED
TXN_B18_000068,PHNP-INV-719517,ORD-PHNP-INV-719517,245458,239726,INR,2026-08-19T09:57:00Z,PhonePe Payment Services,NEFT,SETTLED
TXN_B18_000069,JIOO-INV-551793,ORD-JIOO-INV-551793,281223,275063,INR,2026-08-19T09:05:00Z,Reliance Retail / Jio Platforms,RTGS,SETTLED
TXN_B18_000070,OLAA-INV-665872,ORD-OLAA-INV-665872,263941,257815,INR,2026-08-19T20:15:00Z,Ola ANI Technologies,DebitCard,SETTLED
TXN_B18_000071,TATA-INV-661519,ORD-TATA-INV-661519,355606,347093,INR,2026-08-19T18:41:00Z,Tata Digital Private Limited,RTGS,SETTLED
TXN_B18_000072,BKMS-ORD-834346,ORD-BKMS-ORD-834346,111119,108897,INR,2026-08-19T17:00:00Z,BookMyShow Bigtree Entertainment,CreditCard,SETTLED
TXN_B18_000073,BKMS-ORD-606263,ORD-BKMS-ORD-606263,147582,144631,INR,2026-08-19T17:15:00Z,BookMyShow Bigtree Entertainment,CreditCard,SETTLED
TXN_B18_000074,MMTR-ORD-421298,ORD-MMTR-ORD-421298,208695,204522,INR,2026-08-19T10:11:00Z,MakeMyTrip India Pvt Ltd,DebitCard,SETTLED
TXN_B18_000075,MMTR-ORD-324752,ORD-MMTR-ORD-324752,148688,145715,INR,2026-08-19T10:26:00Z,MakeMyTrip India Pvt Ltd,DebitCard,SETTLED
TXN_B18_000076,MMTR-ORD-651695,ORD-MMTR-ORD-651695,72797,71342,INR,2026-08-19T10:41:00Z,MakeMyTrip India Pvt Ltd,DebitCard,SETTLED
TXN_B18_000077,SWIG-INV-517496,ORD-SWIG-INV-517496,415123,408039,INR,2026-08-19T13:27:00Z,Swiggy Bundl Technologies,RTGS,SETTLED
TXN_B18_000078,TATA-INV-688965,ORD-TATA-INV-688965,184456,180511,INR,2026-08-20T07:20:00Z,Tata Digital Private Limited,RTGS,SETTLED
TXN_B18_000079,BBAS-INV-492690,ORD-BBAS-INV-492690,348573,342248,INR,2026-08-19T09:08:00Z,BigBasket Supermarket Grocery,NEFT,SETTLED
TXN_B18_000080,AMZN-ORD-560608,ORD-AMZN-ORD-560608,240571,235760,INR,2026-08-20T03:32:00Z,Amazon Seller Services India,NetBanking,SETTLED
TXN_B18_000081,AMZN-ORD-354445,ORD-AMZN-ORD-354445,30206,29602,INR,2026-08-20T03:47:00Z,Amazon Seller Services India,NetBanking,SETTLED
TXN_B18_000082,JIOO-INV-414770,ORD-JIOO-INV-414770,165291,161825,INR,2026-08-20T07:58:00Z,Reliance Retail / Jio Platforms,NEFT,SETTLED
TXN_B18_000083,TATA-INV-324189,ORD-TATA-INV-324189,274297,267578,INR,2026-08-20T00:41:00Z,Tata Digital Private Limited,NetBanking,SETTLED
TXN_B18_000084,PHNP-INV-230961,ORD-PHNP-INV-230961,206026,202123,INR,2026-08-19T22:40:00Z,PhonePe Payment Services,DebitCard,SETTLED
TXN_B18_000085,AMZN-INV-740279,ORD-AMZN-INV-740279,144941,142129,INR,2026-08-20T01:59:00Z,Amazon Seller Services India,RTGS,SETTLED
TXN_B18_000086,ZOMA-INV-575649,ORD-ZOMA-INV-575649,98710,96807,INR,2026-08-19T14:43:00Z,Zomato Limited,NEFT,SETTLED
TXN_B18_000087,NYKA-INV-155732,ORD-NYKA-INV-155732,271278,265867,INR,2026-08-20T00:52:00Z,Nykaa E-Retail Pvt Ltd,NEFT,SETTLED
TXN_B18_000088,MYNT-INV-548777,ORD-MYNT-INV-548777,152899,149890,INR,2026-08-19T12:41:00Z,Myntra Designs Pvt Ltd,CreditCard,SETTLED
TXN_B18_000089,PHNP-INV-408135,ORD-PHNP-INV-408135,232411,228620,INR,2026-08-19T13:45:00Z,PhonePe Payment Services,UPI,SETTLED
TXN_B18_000090,JIOO-INV-901710,ORD-JIOO-INV-901710,153324,150506,INR,2026-08-19T20:57:00Z,Reliance Retail / Jio Platforms,RTGS,SETTLED
TXN_B18_000091,MMTR-INV-882468,ORD-MMTR-INV-882468,95564,93889,INR,2026-08-20T06:55:00Z,MakeMyTrip India Pvt Ltd,NEFT,SETTLED
TXN_B18_000092,JIOO-INV-861922,ORD-JIOO-INV-861922,382197,375010,INR,2026-08-19T17:30:00Z,Reliance Retail / Jio Platforms,NetBanking,SETTLED
TXN_B18_000093,OLAA-EXC-799278,ORD-OLAA-EXC-799278,230548,225938,INR,2026-08-19T17:04:00Z,Ola ANI Technologies,DebitCard,PENDING
TXN_B18_000094,BLNK-INV-136087,ORD-BLNK-INV-136087,449326,438919,INR,2026-08-19T12:51:00Z,Blinkit Commerce Pvt Ltd,CreditCard,SETTLED
TXN_B18_000095,ZOMA-INV-291144,ORD-ZOMA-INV-291144,208832,205155,INR,2026-08-20T03:12:00Z,Zomato Limited,NEFT,SETTLED
TXN_B18_000096,NYKA-ORD-594689,ORD-NYKA-ORD-594689,219953,215554,INR,2026-08-20T05:24:00Z,Nykaa E-Retail Pvt Ltd,UPI,SETTLED
TXN_B18_000097,NYKA-ORD-928544,ORD-NYKA-ORD-928544,201682,197649,INR,2026-08-20T05:39:00Z,Nykaa E-Retail Pvt Ltd,UPI,SETTLED
TXN_B18_000098,PAYT-ORD-459923,ORD-PAYT-ORD-459923,21781,21346,INR,2026-08-19T10:51:00Z,Paytm One97 Communications,UPI,SETTLED
TXN_B18_000099,PAYT-ORD-395844,ORD-PAYT-ORD-395844,170851,167434,INR,2026-08-19T11:06:00Z,Paytm One97 Communications,UPI,SETTLED
TXN_B18_000100,SWIG-INV-640390,ORD-SWIG-INV-640390,77074,75856,INR,2026-08-19T17:03:00Z,Swiggy Bundl Technologies,DebitCard,SETTLED
TXN_B18_000101,FLPK-INV-485206,ORD-FLPK-INV-485206,396628,388978,INR,2026-08-19T19:11:00Z,Flipkart Internet Pvt Ltd,NetBanking,SETTLED
TXN_B18_000102,JIOO-INV-854031,ORD-JIOO-INV-854031,142187,138806,INR,2026-08-20T03:33:00Z,Reliance Retail / Jio Platforms,NEFT,SETTLED
TXN_B18_000103,BLNK-ORD-913629,ORD-BLNK-ORD-913629,28418,27850,INR,2026-08-20T07:12:00Z,Blinkit Commerce Pvt Ltd,DebitCard,SETTLED
TXN_B18_000104,BLNK-ORD-142637,ORD-BLNK-ORD-142637,28840,28264,INR,2026-08-20T07:27:00Z,Blinkit Commerce Pvt Ltd,DebitCard,SETTLED
TXN_B18_000105,MYNT-ORD-892137,ORD-MYNT-ORD-892137,100497,98488,INR,2026-08-19T16:07:00Z,Myntra Designs Pvt Ltd,CreditCard,SETTLED
TXN_B18_000106,MYNT-ORD-137114,ORD-MYNT-ORD-137114,201647,197615,INR,2026-08-19T16:22:00Z,Myntra Designs Pvt Ltd,CreditCard,SETTLED
TXN_B18_000107,ZOMA-INV-117384,ORD-ZOMA-INV-117384,183347,179929,INR,2026-08-20T02:40:00Z,Zomato Limited,RTGS,SETTLED
TXN_B18_000108,JIOO-ORD-274392,ORD-JIOO-ORD-274392,32506,31856,INR,2026-08-19T11:31:00Z,Reliance Retail / Jio Platforms,UPI,SETTLED
TXN_B18_000109,JIOO-ORD-902689,ORD-JIOO-ORD-902689,227148,222606,INR,2026-08-19T11:46:00Z,Reliance Retail / Jio Platforms,UPI,SETTLED
TXN_B18_000110,OLAA-EXC-656155,ORD-OLAA-EXC-656155,299196,293213,INR,2026-08-20T06:23:00Z,Ola ANI Technologies,UPI,PENDING
TXN_B18_000111,TATA-INV-292909,ORD-TATA-INV-292909,385627,379651,INR,2026-08-20T08:27:00Z,Tata Digital Private Limited,NEFT,SETTLED
TXN_B18_000112,ZOMA-INV-455448,ORD-ZOMA-INV-455448,37713,36887,INR,2026-08-19T13:02:00Z,Zomato Limited,RTGS,SETTLED
TXN_B18_000113,PAYT-INV-969847,ORD-PAYT-INV-969847,235353,231505,INR,2026-08-19T12:39:00Z,Paytm One97 Communications,CreditCard,SETTLED
TXN_B18_000114,PHNP-ORD-813541,ORD-PHNP-ORD-813541,201168,197145,INR,2026-08-20T08:56:00Z,PhonePe Payment Services,UPI,SETTLED
TXN_B18_000115,PHNP-ORD-637923,ORD-PHNP-ORD-637923,203390,199323,INR,2026-08-20T09:11:00Z,PhonePe Payment Services,UPI,SETTLED
TXN_B18_000116,PHNP-ORD-195838,ORD-PHNP-ORD-195838,120848,118432,INR,2026-08-20T09:26:00Z,PhonePe Payment Services,UPI,SETTLED
TXN_B18_000117,PHNP-EXC-645370,ORD-PHNP-EXC-645370,225841,221325,INR,2026-08-20T05:27:00Z,PhonePe Payment Services,DebitCard,PENDING
TXN_B18_000118,AMZN-ORD-235893,ORD-AMZN-ORD-235893,161814,158578,INR,2026-08-20T03:07:00Z,Amazon Seller Services India,UPI,SETTLED
TXN_B18_000119,AMZN-ORD-164894,ORD-AMZN-ORD-164894,174038,170558,INR,2026-08-20T03:22:00Z,Amazon Seller Services India,UPI,SETTLED
TXN_B18_000120,TATA-ORD-871768,ORD-TATA-ORD-871768,209263,205078,INR,2026-08-19T15:04:00Z,Tata Digital Private Limited,NEFT,SETTLED
TXN_B18_000121,TATA-ORD-882963,ORD-TATA-ORD-882963,66919,65581,INR,2026-08-19T15:19:00Z,Tata Digital Private Limited,NEFT,SETTLED
TXN_B18_000122,TATA-ORD-499709,ORD-TATA-ORD-499709,99471,97482,INR,2026-08-19T15:34:00Z,Tata Digital Private Limited,NEFT,SETTLED
TXN_B18_000123,JIOO-INV-812494,ORD-JIOO-INV-812494,94274,92462,INR,2026-08-19T12:03:00Z,Reliance Retail / Jio Platforms,NEFT,SETTLED
TXN_B18_000124,UBER-EXC-477495,ORD-UBER-EXC-477495,232004,227364,INR,2026-08-19T18:20:00Z,Uber India Systems Pvt Ltd,NetBanking,PENDING
TXN_B18_000125,BKMS-INV-673408,ORD-BKMS-INV-673408,370357,364633,INR,2026-08-19T17:09:00Z,BookMyShow Bigtree Entertainment,DebitCard,SETTLED
TXN_B18_000126,AMZN-ORD-203827,ORD-AMZN-ORD-203827,117182,114839,INR,2026-08-19T20:10:00Z,Amazon Seller Services India,UPI,SETTLED
TXN_B18_000127,AMZN-ORD-181935,ORD-AMZN-ORD-181935,138902,136124,INR,2026-08-19T20:25:00Z,Amazon Seller Services India,UPI,SETTLED
TXN_B18_000128,MYNT-ORD-464196,ORD-MYNT-ORD-464196,80177,78574,INR,2026-08-19T17:45:00Z,Myntra Designs Pvt Ltd,RTGS,SETTLED
TXN_B18_000129,MYNT-ORD-616508,ORD-MYNT-ORD-616508,71699,70266,INR,2026-08-19T18:00:00Z,Myntra Designs Pvt Ltd,RTGS,SETTLED
TXN_B18_000130,SWIG-INV-793729,ORD-SWIG-INV-793729,424763,416551,INR,2026-08-20T03:31:00Z,Swiggy Bundl Technologies,NetBanking,SETTLED
TXN_B18_000131,JIOO-INV-706400,ORD-JIOO-INV-706400,81005,79219,INR,2026-08-20T02:38:00Z,Reliance Retail / Jio Platforms,NetBanking,SETTLED
TXN_B18_000132,SWIG-INV-155131,ORD-SWIG-INV-155131,272731,266641,INR,2026-08-19T11:17:00Z,Swiggy Bundl Technologies,UPI,SETTLED
TXN_B18_000133,OLAA-INV-933824,ORD-OLAA-INV-933824,217420,212389,INR,2026-08-20T00:24:00Z,Ola ANI Technologies,RTGS,SETTLED
TXN_B18_000134,BBAS-EXC-621611,ORD-BBAS-EXC-621611,118535,116165,INR,2026-08-19T13:48:00Z,BigBasket Supermarket Grocery,DebitCard,PENDING
TXN_B18_000135,MMTR-ORD-347770,ORD-MMTR-ORD-347770,106231,104107,INR,2026-08-20T01:48:00Z,MakeMyTrip India Pvt Ltd,RTGS,SETTLED
TXN_B18_000136,MMTR-ORD-589334,ORD-MMTR-ORD-589334,184784,181089,INR,2026-08-20T02:03:00Z,MakeMyTrip India Pvt Ltd,RTGS,SETTLED
TXN_B18_000137,MMTR-ORD-147381,ORD-MMTR-ORD-147381,67871,66514,INR,2026-08-20T02:18:00Z,MakeMyTrip India Pvt Ltd,RTGS,SETTLED
TXN_B18_000138,PAYT-INV-498158,ORD-PAYT-INV-498158,169179,166090,INR,2026-08-19T11:05:00Z,Paytm One97 Communications,NetBanking,SETTLED
TXN_B18_000139,UBER-ORD-188933,ORD-UBER-ORD-188933,181144,177522,INR,2026-08-19T15:17:00Z,Uber India Systems Pvt Ltd,RTGS,SETTLED
TXN_B18_000140,UBER-ORD-848723,ORD-UBER-ORD-848723,109882,107685,INR,2026-08-19T15:32:00Z,Uber India Systems Pvt Ltd,RTGS,SETTLED
TXN_B18_000141,ZOMA-INV-178120,ORD-ZOMA-INV-178120,253197,249070,INR,2026-08-20T07:03:00Z,Zomato Limited,NEFT,SETTLED
TXN_B18_000142,SWIG-INV-370605,ORD-SWIG-INV-370605,180769,176272,INR,2026-08-20T08:59:00Z,Swiggy Bundl Technologies,CreditCard,SETTLED
TXN_B18_000143,TATA-INV-574970,ORD-TATA-INV-574970,315822,310954,INR,2026-08-19T17:44:00Z,Tata Digital Private Limited,NEFT,SETTLED
TXN_B18_000144,FLPK-INV-849498,ORD-FLPK-INV-849498,298785,293678,INR,2026-08-19T16:29:00Z,Flipkart Internet Pvt Ltd,CreditCard,SETTLED
TXN_B18_000145,NYKA-INV-452521,ORD-NYKA-INV-452521,172001,168664,INR,2026-08-20T08:33:00Z,Nykaa E-Retail Pvt Ltd,NetBanking,SETTLED
TXN_B18_000146,PAYT-ORD-951712,ORD-PAYT-ORD-951712,87100,85358,INR,2026-08-20T01:05:00Z,Paytm One97 Communications,UPI,SETTLED
TXN_B18_000147,PAYT-ORD-853713,ORD-PAYT-ORD-853713,20274,19869,INR,2026-08-20T01:20:00Z,Paytm One97 Communications,UPI,SETTLED
TXN_B18_000148,PAYT-ORD-312874,ORD-PAYT-ORD-312874,176786,173251,INR,2026-08-20T01:35:00Z,Paytm One97 Communications,UPI,SETTLED
TXN_B18_000149,NYKA-INV-687170,ORD-NYKA-INV-687170,374956,368358,INR,2026-08-20T05:02:00Z,Nykaa E-Retail Pvt Ltd,UPI,SETTLED
TXN_B18_000150,BBAS-INV-297236,ORD-BBAS-INV-297236,175674,171896,INR,2026-08-20T07:16:00Z,BigBasket Supermarket Grocery,CreditCard,SETTLED
TXN_B18_000151,BLNK-INV-399374,ORD-BLNK-INV-399374,245188,240529,INR,2026-08-20T06:11:00Z,Blinkit Commerce Pvt Ltd,RTGS,SETTLED
TXN_B18_000152,PHNP-INV-507815,ORD-PHNP-INV-507815,255948,251242,INR,2026-08-20T00:14:00Z,PhonePe Payment Services,DebitCard,SETTLED
TXN_B18_000153,JIOO-INV-591656,ORD-JIOO-INV-591656,339219,332730,INR,2026-08-20T08:42:00Z,Reliance Retail / Jio Platforms,DebitCard,SETTLED
TXN_B18_000154,PAYT-INV-467859,ORD-PAYT-INV-467859,187756,184884,INR,2026-08-19T12:03:00Z,Paytm One97 Communications,RTGS,SETTLED
TXN_B18_000155,MMTR-INV-431568,ORD-MMTR-INV-431568,107543,105711,INR,2026-08-19T14:02:00Z,MakeMyTrip India Pvt Ltd,NEFT,SETTLED
TXN_B18_000156,NYKA-INV-634123,ORD-NYKA-INV-634123,139308,136778,INR,2026-08-20T08:55:00Z,Nykaa E-Retail Pvt Ltd,RTGS,SETTLED
TXN_B18_000157,BKMS-ORD-335573,ORD-BKMS-ORD-335573,146629,143697,INR,2026-08-19T19:15:00Z,BookMyShow Bigtree Entertainment,NetBanking,SETTLED
TXN_B18_000158,BKMS-ORD-499817,ORD-BKMS-ORD-499817,27348,26802,INR,2026-08-19T19:30:00Z,BookMyShow Bigtree Entertainment,NetBanking,SETTLED
TXN_B18_000159,UBER-INV-516482,ORD-UBER-INV-516482,263368,257353,INR,2026-08-19T10:56:00Z,Uber India Systems Pvt Ltd,NEFT,SETTLED
TXN_B18_000160,MYNT-INV-679362,ORD-MYNT-INV-679362,173512,169191,INR,2026-08-20T06:02:00Z,Myntra Designs Pvt Ltd,CreditCard,SETTLED
TXN_B18_000161,BKMS-INV-919749,ORD-BKMS-INV-919749,160800,157727,INR,2026-08-20T03:17:00Z,BookMyShow Bigtree Entertainment,CreditCard,SETTLED
