payout_id,gateway_name,gateway_reference,gross_amount_minor,processing_fee_minor,refund_amount_minor,chargeback_amount_minor,net_settlement_amount_minor,currency,settlement_timestamp,batch_token
PO_B10_000019,Stripe India,BLNK-INV-911575 PO_B10_000019,26935,621,0,0,26314,INR,2026-08-12T03:30:00Z,BATCH-BLNK-0019
PO_B10_000020,Cashfree Escrow,AMZN-INV-354317 PO_B10_000020,384703,7399,0,0,377304,INR,2026-08-12T11:57:00Z,BATCH-AMZN-0020
PO_B10_000021,BillDesk Settlement,UBER-INV-857763 PO_B10_000021,36722,566,0,0,36156,INR,2026-08-12T00:27:00Z,BATCH-UBER-0021
PO_B10_000022,Razorpay Nodal,BLNK-INV-532562 PO_B10_000022,379641,8082,0,0,371559,INR,2026-08-12T15:40:00Z,BATCH-BLNK-0022
PO_B10_000023,Stripe India,ZOMA-INV-921143 PO_B10_000023,398627,7554,0,0,391073,INR,2026-08-12T03:24:00Z,BATCH-ZOMA-0023
PO_B10_000024,Cashfree Escrow,BLNK-INV-321103 PO_B10_000024,305129,7363,0,0,297766,INR,2026-08-12T06:47:00Z,BATCH-BLNK-0024
PO_B10_000025,Razorpay Nodal,AMZN-INV-428843 PO_B10_000025,61580,1404,0,0,60176,INR,2026-08-12T14:11:00Z,BATCH-AMZN-0025
PO_B10_000026,PayU Enterprise,PAYT-INV-902205 PO_B10_000026,393275,6765,0,0,386510,INR,2026-08-12T16:15:00Z,BATCH-PAYT-0026
PO_B10_000027,Cashfree Escrow,MYNT-INV-590042 PO_B10_000027,379565,6496,0,0,373069,INR,2026-08-12T03:49:00Z,BATCH-MYNT-0027
PO_B10_000028,Razorpay Nodal,FLPK-INV-254429 PO_B10_000028,230356,3761,0,0,226595,INR,2026-08-12T17:11:00Z,BATCH-FLPK-0028
PO_B10_000029,PayU Enterprise,BLNK-INV-286008 PO_B10_000029,438572,10073,0,0,428499,INR,2026-08-12T19:37:00Z,BATCH-BLNK-0029
PO_B10_000030,Stripe India,PHNP-INV-334903 PO_B10_000030,389879,6315,0,0,383564,INR,2026-08-12T01:22:00Z,BATCH-PHNP-0030
PO_B10_000031,Cashfree Escrow,NYKA-EXC-372453-UNRESOLVED,95296,1895,0,0,93401,INR,2026-08-12T17:52:00Z,HOLD-ESCROW
PO_B10_000032,Razorpay Nodal,SWIG-INV-503912 PO_B10_000032,307377,6101,0,0,301276,INR,2026-08-12T16:46:00Z,BATCH-SWIG-0032
PO_B10_000033,BillDesk Settlement,SWIG-INV-565930 PO_B10_000033,186704,3517,0,0,183187,INR,2026-08-12T11:11:00Z,BATCH-SWIG-0033
PO_B10_000034,Razorpay Nodal,NYKA-INV-939554 PO_B10_000034,421803,7548,0,0,414255,INR,2026-08-12T07:23:00Z,BATCH-NYKA-0034
PO_B10_000035,PayU Enterprise,AMZN-INV-125167 PO_B10_000035,368196,8123,0,0,360073,INR,2026-08-12T21:55:00Z,BATCH-AMZN-0035
PO_B10_000036,PayU Enterprise,SWIG-INV-420440 PO_B10_000036,294462,4800,0,0,289662,INR,2026-08-12T13:31:00Z,BATCH-SWIG-0036
PO_B10_000037,BillDesk Settlement,TATA-ORD-538672 TATA-ORD-605969 TATA-ORD-418866 BATCH-TATA-0037,305445,6108,0,0,299337,INR,2026-08-12T00:00:00Z,BATCH-TATA-0037
PO_B10_000038,Stripe India,PHNP-INV-932450 PO_B10_000038,120172,1948,0,0,118224,INR,2026-08-12T03:04:00Z,BATCH-PHNP-0038
PO_B10_000039,Cashfree Escrow,BBAS-ORD-309608 BBAS-ORD-951480 BBAS-ORD-877973 BATCH-BBAS-0039,474973,9499,0,0,465474,INR,2026-08-12T15:50:00Z,BATCH-BBAS-0039
PO_B10_000040,Stripe India,OLAA-INV-587093 PO_B10_000040,341076,7405,0,0,333671,INR,2026-08-12T07:55:00Z,BATCH-OLAA-0040
PO_B10_000041,Stripe India,ZOMA-INV-416522 PO_B10_000041,55223,869,0,0,54354,INR,2026-08-11T23:30:00Z,BATCH-ZOMA-0041
PO_B10_000042,Stripe India,BBAS-INV-973110 PO_B10_000042,413029,7282,0,0,405747,INR,2026-08-12T00:11:00Z,BATCH-BBAS-0042
PO_B10_000043,BillDesk Settlement,MMTR-INV-438872 PO_B10_000043,129075,3112,0,0,125963,INR,2026-08-12T12:22:00Z,BATCH-MMTR-0043
PO_B10_000044,Stripe India,MMTR-ORD-983296 MMTR-ORD-803521 BATCH-MMTR-0044,181962,3639,0,0,178323,INR,2026-08-12T10:36:00Z,BATCH-MMTR-0044
PO_B10_000045,Stripe India,UBER-ORD-252218 UBER-ORD-937993 UBER-ORD-283318 BATCH-UBER-0045,409847,8196,0,0,401651,INR,2026-08-11T22:59:00Z,BATCH-UBER-0045
PO_B10_000046,BillDesk Settlement,AMZN-INV-729295 PO_B10_000046,69874,1204,0,0,68670,INR,2026-08-12T07:35:00Z,BATCH-AMZN-0046
PO_B10_000047,Cashfree Escrow,AMZN-INV-507207 PO_B10_000047,338149,6623,0,0,331526,INR,2026-08-12T02:39:00Z,BATCH-AMZN-0047
PO_B10_000048,Razorpay Nodal,ZOMA-INV-467781 PO_B10_000048,417824,10221,0,0,407603,INR,2026-08-12T09:12:00Z,BATCH-ZOMA-0048
PO_B10_000049,PayU Enterprise,BLNK-INV-867166 PO_B10_000049,121273,2198,0,0,119075,INR,2026-08-12T09:27:00Z,BATCH-BLNK-0049
PO_B10_000050,Razorpay Nodal,FLPK-ORD-831363 FLPK-ORD-208952 BATCH-FLPK-0050,235940,4718,0,0,231222,INR,2026-08-11T22:19:00Z,BATCH-FLPK-0050
PO_B10_000051,BillDesk Settlement,TATA-INV-691712 PO_B10_000051,179451,2853,0,0,176598,INR,2026-08-12T04:41:00Z,BATCH-TATA-0051
PO_B10_000052,Stripe India,FLPK-INV-204347 PO_B10_000052,403015,6530,0,0,396485,INR,2026-08-12T08:50:00Z,BATCH-FLPK-0052
PO_B10_000053,BillDesk Settlement,FLPK-INV-245346 PO_B10_000053,254203,4248,0,0,249955,INR,2026-08-11T21:28:00Z,BATCH-FLPK-0053
PO_B10_000054,PayU Enterprise,MYNT-INV-325911 PO_B10_000054,116075,1767,0,0,114308,INR,2026-08-12T11:05:00Z,BATCH-MYNT-0054
PO_B10_000055,BillDesk Settlement,SWIG-INV-839450 PO_B10_000055,106292,1817,0,0,104475,INR,2026-08-12T06:40:00Z,BATCH-SWIG-0055
PO_B10_000056,Stripe India,JIOO-INV-800920 PO_B10_000056,388694,6192,0,0,382502,INR,2026-08-12T12:35:00Z,BATCH-JIOO-0056
PO_B10_000057,Cashfree Escrow,MMTR-ORD-994632 MMTR-ORD-111315 MMTR-ORD-219600 BATCH-MMTR-0057,263329,5266,0,0,258063,INR,2026-08-12T15:06:00Z,BATCH-MMTR-0057
PO_B10_000058,BillDesk Settlement,SWIG-INV-412283 PO_B10_000058,135184,3188,0,0,131996,INR,2026-08-12T09:02:00Z,BATCH-SWIG-0058
PO_B10_000059,PayU Enterprise,AMZN-ORD-644521 AMZN-ORD-561113 AMZN-ORD-192563 BATCH-AMZN-0059,294449,5888,0,0,288561,INR,2026-08-11T22:52:00Z,BATCH-AMZN-0059
PO_B10_000060,Stripe India,ZOMA-INV-791676 PO_B10_000060,163977,4059,0,0,159918,INR,2026-08-12T21:37:00Z,BATCH-ZOMA-0060
PO_B10_000061,PayU Enterprise,FLPK-INV-235002 PO_B10_000061,72115,1295,0,0,70820,INR,2026-08-11T18:22:00Z,BATCH-FLPK-0061
PO_B10_000062,Razorpay Nodal,TATA-INV-885434 PO_B10_000062,243141,4842,0,0,238299,INR,2026-08-12T14:36:00Z,BATCH-TATA-0062
PO_B10_000063,PayU Enterprise,FLPK-ORD-737698 FLPK-ORD-561545 BATCH-FLPK-0063,80809,1616,0,0,79193,INR,2026-08-11T22:04:00Z,BATCH-FLPK-0063
PO_B10_000064,Cashfree Escrow,AMZN-ORD-144202 AMZN-ORD-316667 AMZN-ORD-561001 BATCH-AMZN-0064,461728,9234,0,0,452494,INR,2026-08-12T19:19:00Z,BATCH-AMZN-0064
PO_B10_000065,BillDesk Settlement,MYNT-INV-372525 PO_B10_000065,365422,7267,0,0,358155,INR,2026-08-12T02:25:00Z,BATCH-MYNT-0065
PO_B10_000066,Cashfree Escrow,AMZN-ORD-839963 AMZN-ORD-114450 BATCH-AMZN-0066,238828,4776,0,0,234052,INR,2026-08-12T19:48:00Z,BATCH-AMZN-0066
PO_B10_000067,Stripe India,BLNK-ORD-346830 BLNK-ORD-476759 BATCH-BLNK-0067,223777,4475,0,0,219302,INR,2026-08-11T21:43:00Z,BATCH-BLNK-0067
PO_B10_000068,PayU Enterprise,BLNK-INV-297020 PO_B10_000068,192678,3440,0,0,189238,INR,2026-08-12T03:11:00Z,BATCH-BLNK-0068
PO_B10_000069,PayU Enterprise,AMZN-ORD-441818 AMZN-ORD-373134 BATCH-AMZN-0069,221930,4438,0,0,217492,INR,2026-08-12T14:35:00Z,BATCH-AMZN-0069
PO_B10_000070,Razorpay Nodal,PAYT-INV-280601 PO_B10_000070,105789,1802,0,0,103987,INR,2026-08-12T01:17:00Z,BATCH-PAYT-0070
PO_B10_000071,Razorpay Nodal,MMTR-INV-439068 PO_B10_000071,216891,4159,0,0,212732,INR,2026-08-12T00:21:00Z,BATCH-MMTR-0071
PO_B10_000072,PayU Enterprise,FLPK-INV-377596 PO_B10_000072,371560,7255,0,0,364305,INR,2026-08-11T18:43:00Z,BATCH-FLPK-0072
PO_B10_000073,BillDesk Settlement,PHNP-INV-192343 PO_B10_000073,175573,3059,0,0,172514,INR,2026-08-11T18:25:00Z,BATCH-PHNP-0073
PO_B10_000074,BillDesk Settlement,FLPK-INV-767778 PO_B10_000074,187122,3394,0,0,183728,INR,2026-08-12T09:49:00Z,BATCH-FLPK-0074
PO_B10_000075,Razorpay Nodal,PAYT-INV-271614 PO_B10_000075,226028,5425,0,0,220603,INR,2026-08-12T01:14:00Z,BATCH-PAYT-0075
PO_B10_000076,Razorpay Nodal,ZOMA-INV-561200 PO_B10_000076,222867,4325,0,0,218542,INR,2026-08-12T13:23:00Z,BATCH-ZOMA-0076
PO_B10_000077,BillDesk Settlement,BBAS-INV-722294 PO_B10_000077,141755,2848,0,0,138907,INR,2026-08-12T13:28:00Z,BATCH-BBAS-0077
PO_B10_000078,Razorpay Nodal,PHNP-INV-211825 PO_B10_000078,213424,4510,0,0,208914,INR,2026-08-12T15:50:00Z,BATCH-PHNP-0078
PO_B10_000079,Stripe India,ZOMA-INV-593041 PO_B10_000079,173101,2961,0,0,170140,INR,2026-08-12T16:45:00Z,BATCH-ZOMA-0079
PO_B10_000080,Cashfree Escrow,BLNK-ORD-935444 BLNK-ORD-186847 BATCH-BLNK-0080,177376,3547,0,0,173829,INR,2026-08-12T16:16:00Z,BATCH-BLNK-0080
PO_B10_000081,PayU Enterprise,AMZN-INV-126046 PO_B10_000081,248319,4437,0,0,243882,INR,2026-08-12T15:22:00Z,BATCH-AMZN-0081
PO_B10_000082,Cashfree Escrow,PHNP-INV-911521 PO_B10_000082,303542,6379,0,0,297163,INR,2026-08-12T04:30:00Z,BATCH-PHNP-0082
PO_B10_000083,PayU Enterprise,SWIG-INV-447192 PO_B10_000083,231445,5713,0,0,225732,INR,2026-08-12T02:15:00Z,BATCH-SWIG-0083
PO_B10_000084,Cashfree Escrow,MYNT-INV-616721 PO_B10_000084,404075,8333,0,0,395742,INR,2026-08-11T23:38:00Z,BATCH-MYNT-0084
PO_B10_000085,BillDesk Settlement,BKMS-INV-406185 PO_B10_000085,90063,1512,0,0,88551,INR,2026-08-12T06:13:00Z,BATCH-BKMS-0085
PO_B10_000086,Razorpay Nodal,UBER-INV-533647 PO_B10_000086,322029,5655,0,0,316374,INR,2026-08-12T16:46:00Z,BATCH-UBER-0086
PO_B10_000087,PayU Enterprise,NYKA-INV-720860 PO_B10_000087,266849,6456,0,0,260393,INR,2026-08-12T12:08:00Z,BATCH-NYKA-0087
PO_B10_000088,BillDesk Settlement,PHNP-INV-773408 PO_B10_000088,91579,1808,0,0,89771,INR,2026-08-12T16:53:00Z,BATCH-PHNP-0088
PO_B10_000089,Razorpay Nodal,ZOMA-INV-707427 PO_B10_000089,448340,7113,0,0,441227,INR,2026-08-12T15:19:00Z,BATCH-ZOMA-0089
PO_B10_000090,Cashfree Escrow,SWIG-INV-185937 PO_B10_000090,448326,7252,0,0,441074,INR,2026-08-12T11:31:00Z,BATCH-SWIG-0090
PO_B10_000091,PayU Enterprise,NYKA-INV-894711 PO_B10_000091,349302,8450,0,0,340852,INR,2026-08-12T08:49:00Z,BATCH-NYKA-0091
PO_B10_000092,Razorpay Nodal,AMZN-INV-153988 PO_B10_000092,233983,4605,0,0,229378,INR,2026-08-12T04:17:00Z,BATCH-AMZN-0092
PO_B10_000093,Stripe India,AMZN-ORD-300011 AMZN-ORD-155196 BATCH-AMZN-0093,248693,4973,0,0,243720,INR,2026-08-12T20:35:00Z,BATCH-AMZN-0093
PO_B10_000094,Stripe India,BLNK-INV-956665 PO_B10_000094,351377,6335,0,0,345042,INR,2026-08-11T19:59:00Z,BATCH-BLNK-0094
PO_B10_000095,Stripe India,UBER-INV-430268 PO_B10_000095,32199,543,0,0,31656,INR,2026-08-12T00:25:00Z,BATCH-UBER-0095
PO_B10_000096,BillDesk Settlement,FLPK-INV-451400 PO_B10_000096,63637,1402,0,0,62235,INR,2026-08-11T17:52:00Z,BATCH-FLPK-0096
PO_B10_000097,Cashfree Escrow,ZOMA-INV-810501 PO_B10_000097,379712,9218,0,0,370494,INR,2026-08-12T05:39:00Z,BATCH-ZOMA-0097
PO_B10_000098,Cashfree Escrow,BBAS-INV-181232 PO_B10_000098,394724,7534,0,0,387190,INR,2026-08-12T08:50:00Z,BATCH-BBAS-0098
PO_B10_000099,Razorpay Nodal,BBAS-INV-297793 PO_B10_000099,142248,2158,0,0,140090,INR,2026-08-12T17:58:00Z,BATCH-BBAS-0099
PO_B10_000100,Stripe India,SWIG-ORD-813339 SWIG-ORD-710742 BATCH-SWIG-0100,275650,5513,0,0,270137,INR,2026-08-12T02:11:00Z,BATCH-SWIG-0100
PO_B10_000101,Razorpay Nodal,UBER-INV-795798 PO_B10_000101,434828,9451,0,0,425377,INR,2026-08-12T13:17:00Z,BATCH-UBER-0101
PO_B10_000102,Cashfree Escrow,OLAA-INV-130392 PO_B10_000102,327874,6300,0,0,321574,INR,2026-08-11T23:37:00Z,BATCH-OLAA-0102
PO_B10_000103,PayU Enterprise,BLNK-INV-510582 PO_B10_000103,284661,6947,0,0,277714,INR,2026-08-12T06:17:00Z,BATCH-BLNK-0103
PO_B10_000104,BillDesk Settlement,NYKA-INV-333856 PO_B10_000104,304459,5349,0,0,299110,INR,2026-08-12T03:24:00Z,BATCH-NYKA-0104
PO_B10_000105,Stripe India,PHNP-INV-350640 PO_B10_000105,246226,5190,0,0,241036,INR,2026-08-12T23:37:00Z,BATCH-PHNP-0105
PO_B10_000106,Razorpay Nodal,PAYT-INV-443819 PO_B10_000106,124365,2046,0,0,122319,INR,2026-08-12T17:01:00Z,BATCH-PAYT-0106
PO_B10_000107,Razorpay Nodal,MYNT-INV-248501 PO_B10_000107,419442,6331,0,0,413111,INR,2026-08-12T05:01:00Z,BATCH-MYNT-0107
PO_B10_000108,Razorpay Nodal,NYKA-INV-694276 PO_B10_000108,347999,7660,0,0,340339,INR,2026-08-12T13:31:00Z,BATCH-NYKA-0108
PO_B10_000109,Razorpay Nodal,ZOMA-INV-174707 PO_B10_000109,359286,5774,0,0,353512,INR,2026-08-12T13:39:00Z,BATCH-ZOMA-0109
PO_B10_000110,Stripe India,ZOMA-INV-616686 PO_B10_000110,281772,5908,0,0,275864,INR,2026-08-12T04:04:00Z,BATCH-ZOMA-0110
PO_B10_000111,PayU Enterprise,AMZN-INV-111868 PO_B10_000111,348007,8418,0,0,339589,INR,2026-08-12T05:39:00Z,BATCH-AMZN-0111
PO_B10_000112,Razorpay Nodal,SWIG-EXC-510511-UNRESOLVED,176847,3526,0,0,173321,INR,2026-08-13T07:29:00Z,HOLD-ESCROW
PO_B10_000113,PayU Enterprise,PHNP-INV-259416 PO_B10_000113,98248,1678,0,0,96570,INR,2026-08-12T20:25:00Z,BATCH-PHNP-0113
PO_B10_000114,Razorpay Nodal,NYKA-EXC-306689-UNRESOLVED,162505,3240,0,0,159265,INR,2026-08-13T07:22:00Z,HOLD-ESCROW
PO_B10_000115,Stripe India,BKMS-INV-831791 PO_B10_000115,395641,7726,0,0,387915,INR,2026-08-12T00:17:00Z,BATCH-BKMS-0115
PO_B10_000116,BillDesk Settlement,BBAS-ORD-188489 BBAS-ORD-404995 BBAS-ORD-385665 BATCH-BBAS-0116,392956,7859,0,0,385097,INR,2026-08-12T17:10:00Z,BATCH-BBAS-0116
PO_B10_000117,BillDesk Settlement,MMTR-INV-927047 PO_B10_000117,377677,8283,0,0,369394,INR,2026-08-11T21:06:00Z,BATCH-MMTR-0117
PO_B10_000118,Cashfree Escrow,OLAA-INV-900017 PO_B10_000118,118937,2467,0,0,116470,INR,2026-08-12T01:17:00Z,BATCH-OLAA-0118
PO_B10_000119,Cashfree Escrow,MYNT-INV-285675 PO_B10_000119,394927,9565,0,0,385362,INR,2026-08-12T00:59:00Z,BATCH-MYNT-0119
PO_B10_000120,Stripe India,SWIG-INV-570126 PO_B10_000120,428965,9317,0,0,419648,INR,2026-08-11T18:09:00Z,BATCH-SWIG-0120
PO_B10_000121,BillDesk Settlement,NYKA-INV-485214 PO_B10_000121,25454,394,0,0,25060,INR,2026-08-12T04:07:00Z,BATCH-NYKA-0121
PO_B10_000122,Stripe India,PHNP-INV-122428 PO_B10_000122,401526,9944,0,0,391582,INR,2026-08-12T09:42:00Z,BATCH-PHNP-0122
PO_B10_000123,Stripe India,MMTR-INV-794194 PO_B10_000123,159388,2827,0,0,156561,INR,2026-08-12T16:52:00Z,BATCH-MMTR-0123
PO_B10_000124,Cashfree Escrow,FLPK-ORD-622663 FLPK-ORD-219649 BATCH-FLPK-0124,179141,3582,0,0,175559,INR,2026-08-11T23:11:00Z,BATCH-FLPK-0124
PO_B10_000125,Razorpay Nodal,SWIG-INV-561890 PO_B10_000125,118958,2533,0,0,116425,INR,2026-08-11T19:26:00Z,BATCH-SWIG-0125
PO_B10_000126,Cashfree Escrow,BKMS-INV-930971 PO_B10_000126,175929,3217,0,0,172712,INR,2026-08-12T06:48:00Z,BATCH-BKMS-0126
PO_B10_000127,Stripe India,ZOMA-INV-170233 PO_B10_000127,425257,8828,0,0,416429,INR,2026-08-12T02:25:00Z,BATCH-ZOMA-0127
PO_B10_000128,PayU Enterprise,AMZN-INV-117424 PO_B10_000128,231088,4552,0,0,226536,INR,2026-08-12T08:16:00Z,BATCH-AMZN-0128
PO_B10_000129,BillDesk Settlement,BKMS-ORD-825469 BKMS-ORD-345775 BATCH-BKMS-0129,265612,5312,0,0,260300,INR,2026-08-12T08:07:00Z,BATCH-BKMS-0129
PO_B10_000130,PayU Enterprise,TATA-INV-843891 PO_B10_000130,102579,1822,0,0,100757,INR,2026-08-12T07:51:00Z,BATCH-TATA-0130
PO_B10_000131,Cashfree Escrow,ZOMA-INV-540580 PO_B10_000131,247222,4702,0,0,242520,INR,2026-08-12T07:34:00Z,BATCH-ZOMA-0131
PO_B10_000132,Stripe India,AMZN-ORD-859332 AMZN-ORD-992696 BATCH-AMZN-0132,446896,8937,0,0,437959,INR,2026-08-12T10:43:00Z,BATCH-AMZN-0132
PO_B10_000133,Cashfree Escrow,MYNT-ORD-727102 MYNT-ORD-195941 MYNT-ORD-734469 BATCH-MYNT-0133,593225,11864,0,0,581361,INR,2026-08-12T05:37:00Z,BATCH-MYNT-0133
PO_B10_000134,BillDesk Settlement,ZOMA-INV-741075 PO_B10_000134,32726,528,0,0,32198,INR,2026-08-12T17:07:00Z,BATCH-ZOMA-0134
PO_B10_000135,Razorpay Nodal,AMZN-EXC-992244-UNRESOLVED,213124,4252,0,0,208872,INR,2026-08-12T18:13:00Z,HOLD-ESCROW
PO_B10_000136,Stripe India,MMTR-ORD-752024 MMTR-ORD-413312 MMTR-ORD-483972 BATCH-MMTR-0136,355158,7103,0,0,348055,INR,2026-08-12T14:50:00Z,BATCH-MMTR-0136
PO_B10_000137,Cashfree Escrow,JIOO-INV-651322 PO_B10_000137,47006,1112,0,0,45894,INR,2026-08-11T22:09:00Z,BATCH-JIOO-0137
PO_B10_000138,Cashfree Escrow,FLPK-INV-895041 PO_B10_000138,248882,5826,0,0,243056,INR,2026-08-12T11:37:00Z,BATCH-FLPK-0138
PO_B10_000139,Stripe India,TATA-ORD-430076 TATA-ORD-944915 TATA-ORD-562381 BATCH-TATA-0139,416606,8332,0,0,408274,INR,2026-08-12T20:46:00Z,BATCH-TATA-0139
PO_B10_000140,Cashfree Escrow,PHNP-ORD-824154 PHNP-ORD-633804 BATCH-PHNP-0140,355287,7105,0,0,348182,INR,2026-08-11T23:06:00Z,BATCH-PHNP-0140
PO_B10_000141,Cashfree Escrow,BBAS-INV-147842 PO_B10_000141,218081,3773,0,0,214308,INR,2026-08-12T03:36:00Z,BATCH-BBAS-0141
PO_B10_000142,Cashfree Escrow,MYNT-INV-693500 PO_B10_000142,278233,5810,0,0,272423,INR,2026-08-12T03:10:00Z,BATCH-MYNT-0142
PO_B10_000143,BillDesk Settlement,PHNP-INV-693401 PO_B10_000143,446240,8055,0,0,438185,INR,2026-08-12T13:49:00Z,BATCH-PHNP-0143
PO_B10_000144,Stripe India,SWIG-INV-534186 PO_B10_000144,80781,1807,0,0,78974,INR,2026-08-11T22:09:00Z,BATCH-SWIG-0144
PO_B10_000145,Stripe India,BLNK-INV-674418 PO_B10_000145,186823,3631,0,0,183192,INR,2026-08-11T16:21:00Z,BATCH-BLNK-0145
PO_B10_000146,Stripe India,MMTR-INV-732264 PO_B10_000146,274703,4299,0,0,270404,INR,2026-08-11T22:43:00Z,BATCH-MMTR-0146
PO_B10_000147,BillDesk Settlement,UBER-ORD-271355 UBER-ORD-555655 BATCH-UBER-0147,426288,8525,0,0,417763,INR,2026-08-12T20:33:00Z,BATCH-UBER-0147
PO_B10_000148,Stripe India,BBAS-EXC-957893-UNRESOLVED,207680,4143,0,0,203537,INR,2026-08-12T13:30:00Z,HOLD-ESCROW
PO_B10_000149,PayU Enterprise,MMTR-ORD-681729 MMTR-ORD-647241 BATCH-MMTR-0149,366929,7338,0,0,359591,INR,2026-08-12T02:38:00Z,BATCH-MMTR-0149
PO_B10_000150,Stripe India,SWIG-INV-672967 PO_B10_000150,170493,4012,0,0,166481,INR,2026-08-11T18:17:00Z,BATCH-SWIG-0150
PO_B10_000151,Stripe India,JIOO-INV-918693 PO_B10_000151,177232,4350,0,0,172882,INR,2026-08-12T12:30:00Z,BATCH-JIOO-0151
PO_B10_000152,PayU Enterprise,SWIG-INV-960332 PO_B10_000152,324729,8072,0,0,316657,INR,2026-08-12T04:44:00Z,BATCH-SWIG-0152
PO_B10_000153,Razorpay Nodal,FLPK-ORD-590529 FLPK-ORD-316214 BATCH-FLPK-0153,159826,3196,0,0,156630,INR,2026-08-12T00:40:00Z,BATCH-FLPK-0153
PO_B10_000154,Cashfree Escrow,AMZN-INV-145340 PO_B10_000154,287791,6511,0,0,281280,INR,2026-08-12T00:21:00Z,BATCH-AMZN-0154
PO_B10_000155,BillDesk Settlement,PHNP-ORD-646502 PHNP-ORD-571799 BATCH-PHNP-0155,390486,7809,0,0,382677,INR,2026-08-12T00:33:00Z,BATCH-PHNP-0155
PO_B10_000156,PayU Enterprise,MMTR-INV-517693 PO_B10_000156,275632,5663,0,0,269969,INR,2026-08-12T09:13:00Z,BATCH-MMTR-0156
PO_B10_000157,BillDesk Settlement,SWIG-ORD-783956 SWIG-ORD-419327 BATCH-SWIG-0157,277393,5547,0,0,271846,INR,2026-08-12T01:13:00Z,BATCH-SWIG-0157
PO_B10_000158,Stripe India,JIOO-INV-694065 PO_B10_000158,263394,4059,0,0,259335,INR,2026-08-11T15:56:00Z,BATCH-JIOO-0158
PO_B10_000159,Cashfree Escrow,MYNT-INV-498122 PO_B10_000159,82005,1513,0,0,80492,INR,2026-08-12T10:04:00Z,BATCH-MYNT-0159
PO_B10_000160,Razorpay Nodal,BLNK-INV-999067 PO_B10_000160,50691,856,0,0,49835,INR,2026-08-13T01:17:00Z,BATCH-BLNK-0160
