transaction_id,customer_reference,order_id,gross_amount_minor,net_amount_minor,currency,created_at,counterparty_name,payment_method,status
TXN_B16_000019,TATA-ORD-258937,ORD-TATA-ORD-258937,58727,57553,INR,2026-08-17T14:45:00Z,Tata Digital Private Limited,UPI,SETTLED
TXN_B16_000020,TATA-ORD-405064,ORD-TATA-ORD-405064,203459,199390,INR,2026-08-17T15:00:00Z,Tata Digital Private Limited,UPI,SETTLED
TXN_B16_000021,TATA-ORD-859610,ORD-TATA-ORD-859610,205190,201087,INR,2026-08-17T15:15:00Z,Tata Digital Private Limited,UPI,SETTLED
TXN_B16_000022,JIOO-INV-755077,ORD-JIOO-INV-755077,201816,197770,INR,2026-08-17T10:52:00Z,Reliance Retail / Jio Platforms,UPI,SETTLED
TXN_B16_000023,UBER-ORD-800320,ORD-UBER-ORD-800320,152902,149844,INR,2026-08-18T02:45:00Z,Uber India Systems Pvt Ltd,DebitCard,SETTLED
TXN_B16_000024,UBER-ORD-935087,ORD-UBER-ORD-935087,142298,139453,INR,2026-08-18T03:00:00Z,Uber India Systems Pvt Ltd,DebitCard,SETTLED
TXN_B16_000025,TATA-ORD-416845,ORD-TATA-ORD-416845,202427,198379,INR,2026-08-17T21:27:00Z,Tata Digital Private Limited,CreditCard,SETTLED
TXN_B16_000026,TATA-ORD-265939,ORD-TATA-ORD-265939,103823,101747,INR,2026-08-17T21:42:00Z,Tata Digital Private Limited,CreditCard,SETTLED
TXN_B16_000027,SWIG-INV-828386,ORD-SWIG-INV-828386,77241,75730,INR,2026-08-17T17:36:00Z,Swiggy Bundl Technologies,RTGS,SETTLED
TXN_B16_000028,AMZN-EXC-230536,ORD-AMZN-EXC-230536,125069,122568,INR,2026-08-18T05:29:00Z,Amazon Seller Services India,RTGS,PENDING
TXN_B16_000029,NYKA-ORD-178029,ORD-NYKA-ORD-178029,249259,244274,INR,2026-08-18T03:01:00Z,Nykaa E-Retail Pvt Ltd,DebitCard,SETTLED
TXN_B16_000030,NYKA-ORD-184017,ORD-NYKA-ORD-184017,26803,26267,INR,2026-08-18T03:16:00Z,Nykaa E-Retail Pvt Ltd,DebitCard,SETTLED
TXN_B16_000031,NYKA-ORD-910472,ORD-NYKA-ORD-910472,57388,56241,INR,2026-08-18T03:31:00Z,Nykaa E-Retail Pvt Ltd,DebitCard,SETTLED
TXN_B16_000032,SWIG-INV-315078,ORD-SWIG-INV-315078,368436,359492,INR,2026-08-18T00:15:00Z,Swiggy Bundl Technologies,UPI,SETTLED
TXN_B16_000033,NYKA-INV-491704,ORD-NYKA-INV-491704,428748,418698,INR,2026-08-18T08:54:00Z,Nykaa E-Retail Pvt Ltd,UPI,SETTLED
TXN_B16_000034,SWIG-INV-673650,ORD-SWIG-INV-673650,428614,420627,INR,2026-08-17T16:44:00Z,Swiggy Bundl Technologies,DebitCard,SETTLED
TXN_B16_000035,MMTR-ORD-385754,ORD-MMTR-ORD-385754,220038,215638,INR,2026-08-17T11:23:00Z,MakeMyTrip India Pvt Ltd,UPI,SETTLED
TXN_B16_000036,MMTR-ORD-476152,ORD-MMTR-ORD-476152,175444,171936,INR,2026-08-17T11:38:00Z,MakeMyTrip India Pvt Ltd,UPI,SETTLED
TXN_B16_000037,PHNP-INV-517748,ORD-PHNP-INV-517748,144888,141520,INR,2026-08-18T02:35:00Z,PhonePe Payment Services,RTGS,SETTLED
TXN_B16_000038,JIOO-INV-970815,ORD-JIOO-INV-970815,261289,255280,INR,2026-08-17T19:38:00Z,Reliance Retail / Jio Platforms,UPI,SETTLED
TXN_B16_000039,SWIG-INV-276217,ORD-SWIG-INV-276217,364170,355665,INR,2026-08-18T07:54:00Z,Swiggy Bundl Technologies,NetBanking,SETTLED
TXN_B16_000040,UBER-EXC-269273,ORD-UBER-EXC-269273,51071,50050,INR,2026-08-17T15:56:00Z,Uber India Systems Pvt Ltd,DebitCard,PENDING
TXN_B16_000041,MYNT-ORD-782495,ORD-MYNT-ORD-782495,109031,106851,INR,2026-08-18T07:19:00Z,Myntra Designs Pvt Ltd,DebitCard,SETTLED
TXN_B16_000042,MYNT-ORD-169264,ORD-MYNT-ORD-169264,82198,80555,INR,2026-08-18T07:34:00Z,Myntra Designs Pvt Ltd,DebitCard,SETTLED
TXN_B16_000043,MYNT-ORD-498213,ORD-MYNT-ORD-498213,145115,142213,INR,2026-08-18T07:49:00Z,Myntra Designs Pvt Ltd,DebitCard,SETTLED
TXN_B16_000044,MMTR-ORD-482233,ORD-MMTR-ORD-482233,220873,216456,INR,2026-08-17T10:14:00Z,MakeMyTrip India Pvt Ltd,NEFT,SETTLED
TXN_B16_000045,MMTR-ORD-891245,ORD-MMTR-ORD-891245,128979,126400,INR,2026-08-17T10:29:00Z,MakeMyTrip India Pvt Ltd,NEFT,SETTLED
TXN_B16_000046,SWIG-INV-349573,ORD-SWIG-INV-349573,286746,280754,INR,2026-08-17T12:30:00Z,Swiggy Bundl Technologies,UPI,SETTLED
TXN_B16_000047,BKMS-EXC-817167,ORD-BKMS-EXC-817167,105238,103134,INR,2026-08-17T15:38:00Z,BookMyShow Bigtree Entertainment,DebitCard,PENDING
TXN_B16_000048,ZOMA-ORD-724074,ORD-ZOMA-ORD-724074,160366,157159,INR,2026-08-18T07:48:00Z,Zomato Limited,CreditCard,SETTLED
TXN_B16_000049,ZOMA-ORD-696524,ORD-ZOMA-ORD-696524,222180,217737,INR,2026-08-18T08:03:00Z,Zomato Limited,CreditCard,SETTLED
TXN_B16_000050,NYKA-INV-472951,ORD-NYKA-INV-472951,327797,320876,INR,2026-08-17T13:57:00Z,Nykaa E-Retail Pvt Ltd,CreditCard,SETTLED
TXN_B16_000051,AMZN-INV-544543,ORD-AMZN-INV-544543,34594,33960,INR,2026-08-17T11:29:00Z,Amazon Seller Services India,RTGS,SETTLED
TXN_B16_000052,PHNP-ORD-416341,ORD-PHNP-ORD-416341,245238,240334,INR,2026-08-17T21:15:00Z,PhonePe Payment Services,RTGS,SETTLED
TXN_B16_000053,PHNP-ORD-593067,ORD-PHNP-ORD-593067,197015,193075,INR,2026-08-17T21:30:00Z,PhonePe Payment Services,RTGS,SETTLED
TXN_B16_000054,MMTR-INV-463622,ORD-MMTR-INV-463622,397984,391287,INR,2026-08-18T04:09:00Z,MakeMyTrip India Pvt Ltd,RTGS,SETTLED
TXN_B16_000055,BKMS-INV-611621,ORD-BKMS-INV-611621,173048,170428,INR,2026-08-17T15:06:00Z,BookMyShow Bigtree Entertainment,RTGS,SETTLED
TXN_B16_000056,TATA-INV-754995,ORD-TATA-INV-754995,85143,83348,INR,2026-08-17T16:21:00Z,Tata Digital Private Limited,UPI,SETTLED
TXN_B16_000057,BKMS-INV-230580,ORD-BKMS-INV-230580,58537,57466,INR,2026-08-18T01:52:00Z,BookMyShow Bigtree Entertainment,UPI,SETTLED
TXN_B16_000058,MYNT-INV-820756,ORD-MYNT-INV-820756,336726,328504,INR,2026-08-17T22:28:00Z,Myntra Designs Pvt Ltd,UPI,SETTLED
TXN_B16_000059,BBAS-INV-199794,ORD-BBAS-INV-199794,130707,127469,INR,2026-08-18T03:29:00Z,BigBasket Supermarket Grocery,NetBanking,SETTLED
TXN_B16_000060,NYKA-INV-706398,ORD-NYKA-INV-706398,309454,302432,INR,2026-08-17T17:47:00Z,Nykaa E-Retail Pvt Ltd,NEFT,SETTLED
TXN_B16_000061,OLAA-INV-553346,ORD-OLAA-INV-553346,352438,346179,INR,2026-08-18T06:49:00Z,Ola ANI Technologies,UPI,SETTLED
TXN_B16_000062,SWIG-INV-195846,ORD-SWIG-INV-195846,433656,424011,INR,2026-08-18T06:01:00Z,Swiggy Bundl Technologies,RTGS,SETTLED
TXN_B16_000063,SWIG-ORD-699525,ORD-SWIG-ORD-699525,232079,227438,INR,2026-08-18T02:39:00Z,Swiggy Bundl Technologies,CreditCard,SETTLED
TXN_B16_000064,SWIG-ORD-735569,ORD-SWIG-ORD-735569,234935,230237,INR,2026-08-18T02:54:00Z,Swiggy Bundl Technologies,CreditCard,SETTLED
TXN_B16_000065,ZOMA-INV-317304,ORD-ZOMA-INV-317304,393706,385102,INR,2026-08-17T09:20:00Z,Zomato Limited,UPI,SETTLED
TXN_B16_000066,ZOMA-INV-181846,ORD-ZOMA-INV-181846,300878,295886,INR,2026-08-18T06:46:00Z,Zomato Limited,CreditCard,SETTLED
TXN_B16_000067,JIOO-INV-276640,ORD-JIOO-INV-276640,121717,119696,INR,2026-08-17T17:29:00Z,Reliance Retail / Jio Platforms,DebitCard,SETTLED
TXN_B16_000068,BKMS-INV-876619,ORD-BKMS-INV-876619,174953,171411,INR,2026-08-17T21:46:00Z,BookMyShow Bigtree Entertainment,DebitCard,SETTLED
TXN_B16_000069,MYNT-INV-571603,ORD-MYNT-INV-571603,366523,358746,INR,2026-08-17T20:24:00Z,Myntra Designs Pvt Ltd,UPI,SETTLED
TXN_B16_000070,BBAS-ORD-501794,ORD-BBAS-ORD-501794,27769,27214,INR,2026-08-18T05:11:00Z,BigBasket Supermarket Grocery,NetBanking,SETTLED
TXN_B16_000071,BBAS-ORD-585731,ORD-BBAS-ORD-585731,158009,154849,INR,2026-08-18T05:26:00Z,BigBasket Supermarket Grocery,NetBanking,SETTLED
TXN_B16_000072,BLNK-INV-139439,ORD-BLNK-INV-139439,426859,416715,INR,2026-08-18T02:56:00Z,Blinkit Commerce Pvt Ltd,RTGS,SETTLED
TXN_B16_000073,UBER-INV-651133,ORD-UBER-INV-651133,420040,410907,INR,2026-08-17T17:13:00Z,Uber India Systems Pvt Ltd,RTGS,SETTLED
TXN_B16_000074,TATA-INV-637193,ORD-TATA-INV-637193,120261,117396,INR,2026-08-18T00:49:00Z,Tata Digital Private Limited,RTGS,SETTLED
TXN_B16_000075,TATA-INV-989060,ORD-TATA-INV-989060,279961,273134,INR,2026-08-17T13:27:00Z,Tata Digital Private Limited,UPI,SETTLED
TXN_B16_000076,MMTR-INV-175036,ORD-MMTR-INV-175036,184279,181491,INR,2026-08-17T12:44:00Z,MakeMyTrip India Pvt Ltd,DebitCard,SETTLED
TXN_B16_000077,TATA-INV-900363,ORD-TATA-INV-900363,79731,78102,INR,2026-08-17T15:30:00Z,Tata Digital Private Limited,DebitCard,SETTLED
TXN_B16_000078,BBAS-INV-193475,ORD-BBAS-INV-193475,376088,369875,INR,2026-08-17T17:12:00Z,BigBasket Supermarket Grocery,RTGS,SETTLED
TXN_B16_000079,MYNT-INV-195654,ORD-MYNT-INV-195654,335267,329446,INR,2026-08-18T04:52:00Z,Myntra Designs Pvt Ltd,NEFT,SETTLED
TXN_B16_000080,BLNK-INV-949216,ORD-BLNK-INV-949216,147755,144063,INR,2026-08-18T06:10:00Z,Blinkit Commerce Pvt Ltd,NEFT,SETTLED
TXN_B16_000081,ZOMA-INV-834350,ORD-ZOMA-INV-834350,211521,208110,INR,2026-08-17T17:47:00Z,Zomato Limited,NEFT,SETTLED
TXN_B16_000082,NYKA-ORD-159229,ORD-NYKA-ORD-159229,149166,146183,INR,2026-08-18T01:48:00Z,Nykaa E-Retail Pvt Ltd,NetBanking,SETTLED
TXN_B16_000083,NYKA-ORD-470027,ORD-NYKA-ORD-470027,114394,112107,INR,2026-08-18T02:03:00Z,Nykaa E-Retail Pvt Ltd,NetBanking,SETTLED
TXN_B16_000084,NYKA-ORD-256589,ORD-NYKA-ORD-256589,198786,194811,INR,2026-08-18T02:18:00Z,Nykaa E-Retail Pvt Ltd,NetBanking,SETTLED
TXN_B16_000085,OLAA-ORD-970754,ORD-OLAA-ORD-970754,39668,38875,INR,2026-08-17T09:34:00Z,Ola ANI Technologies,CreditCard,SETTLED
TXN_B16_000086,OLAA-ORD-333903,ORD-OLAA-ORD-333903,230642,226030,INR,2026-08-17T09:49:00Z,Ola ANI Technologies,CreditCard,SETTLED
TXN_B16_000087,OLAA-ORD-624077,ORD-OLAA-ORD-624077,58727,57553,INR,2026-08-17T10:04:00Z,Ola ANI Technologies,CreditCard,SETTLED
TXN_B16_000088,TATA-INV-245010,ORD-TATA-INV-245010,120420,118427,INR,2026-08-17T20:07:00Z,Tata Digital Private Limited,NetBanking,SETTLED
TXN_B16_000089,AMZN-ORD-108296,ORD-AMZN-ORD-108296,36418,35690,INR,2026-08-17T15:53:00Z,Amazon Seller Services India,NEFT,SETTLED
TXN_B16_000090,AMZN-ORD-731757,ORD-AMZN-ORD-731757,231213,226589,INR,2026-08-17T16:08:00Z,Amazon Seller Services India,NEFT,SETTLED
TXN_B16_000091,TATA-ORD-710599,ORD-TATA-ORD-710599,175042,171542,INR,2026-08-18T07:25:00Z,Tata Digital Private Limited,RTGS,SETTLED
TXN_B16_000092,TATA-ORD-782148,ORD-TATA-ORD-782148,215788,211473,INR,2026-08-18T07:40:00Z,Tata Digital Private Limited,RTGS,SETTLED
TXN_B16_000093,TATA-ORD-625539,ORD-TATA-ORD-625539,31490,30861,INR,2026-08-18T07:55:00Z,Tata Digital Private Limited,RTGS,SETTLED
TXN_B16_000094,SWIG-INV-150756,ORD-SWIG-INV-150756,201455,197037,INR,2026-08-18T04:04:00Z,Swiggy Bundl Technologies,CreditCard,SETTLED
TXN_B16_000095,BLNK-INV-242334,ORD-BLNK-INV-242334,204980,200625,INR,2026-08-17T11:16:00Z,Blinkit Commerce Pvt Ltd,DebitCard,SETTLED
TXN_B16_000096,MYNT-EXC-677677,ORD-MYNT-EXC-677677,278121,272559,INR,2026-08-18T00:27:00Z,Myntra Designs Pvt Ltd,NetBanking,PENDING
TXN_B16_000097,NYKA-ORD-755289,ORD-NYKA-ORD-755289,108397,106230,INR,2026-08-18T06:00:00Z,Nykaa E-Retail Pvt Ltd,CreditCard,SETTLED
TXN_B16_000098,NYKA-ORD-426996,ORD-NYKA-ORD-426996,55452,54343,INR,2026-08-18T06:15:00Z,Nykaa E-Retail Pvt Ltd,CreditCard,SETTLED
TXN_B16_000099,ZOMA-INV-125648,ORD-ZOMA-INV-125648,303327,297510,INR,2026-08-17T09:22:00Z,Zomato Limited,DebitCard,SETTLED
TXN_B16_000100,PAYT-ORD-330495,ORD-PAYT-ORD-330495,127291,124746,INR,2026-08-17T21:09:00Z,Paytm One97 Communications,UPI,SETTLED
TXN_B16_000101,PAYT-ORD-468079,ORD-PAYT-ORD-468079,190898,187081,INR,2026-08-17T21:24:00Z,Paytm One97 Communications,UPI,SETTLED
TXN_B16_000102,PHNP-ORD-223914,ORD-PHNP-ORD-223914,191566,187735,INR,2026-08-18T02:29:00Z,PhonePe Payment Services,NetBanking,SETTLED
TXN_B16_000103,PHNP-ORD-487382,ORD-PHNP-ORD-487382,186498,182769,INR,2026-08-18T02:44:00Z,PhonePe Payment Services,NetBanking,SETTLED
TXN_B16_000104,PHNP-ORD-666205,ORD-PHNP-ORD-666205,128600,126028,INR,2026-08-17T13:01:00Z,PhonePe Payment Services,DebitCard,SETTLED
TXN_B16_000105,PHNP-ORD-185027,ORD-PHNP-ORD-185027,206949,202811,INR,2026-08-17T13:16:00Z,PhonePe Payment Services,DebitCard,SETTLED
TXN_B16_000106,OLAA-INV-979684,ORD-OLAA-INV-979684,139748,137297,INR,2026-08-18T08:27:00Z,Ola ANI Technologies,NetBanking,SETTLED
TXN_B16_000107,JIOO-INV-733149,ORD-JIOO-INV-733149,420120,410560,INR,2026-08-17T11:21:00Z,Reliance Retail / Jio Platforms,DebitCard,SETTLED
TXN_B16_000108,SWIG-ORD-660243,ORD-SWIG-ORD-660243,247295,242350,INR,2026-08-17T15:09:00Z,Swiggy Bundl Technologies,NetBanking,SETTLED
TXN_B16_000109,SWIG-ORD-880547,ORD-SWIG-ORD-880547,66092,64771,INR,2026-08-17T15:24:00Z,Swiggy Bundl Technologies,NetBanking,SETTLED
TXN_B16_000110,SWIG-ORD-519259,ORD-SWIG-ORD-519259,113013,110753,INR,2026-08-17T15:39:00Z,Swiggy Bundl Technologies,NetBanking,SETTLED
TXN_B16_000111,BBAS-ORD-506508,ORD-BBAS-ORD-506508,130657,128044,INR,2026-08-17T19:26:00Z,BigBasket Supermarket Grocery,UPI,SETTLED
TXN_B16_000112,BBAS-ORD-645407,ORD-BBAS-ORD-645407,194763,190868,INR,2026-08-17T19:41:00Z,BigBasket Supermarket Grocery,UPI,SETTLED
TXN_B16_000113,OLAA-INV-845662,ORD-OLAA-INV-845662,231637,227308,INR,2026-08-17T12:21:00Z,Ola ANI Technologies,NetBanking,SETTLED
TXN_B16_000114,OLAA-INV-544288,ORD-OLAA-INV-544288,310492,303926,INR,2026-08-17T23:12:00Z,Ola ANI Technologies,UPI,SETTLED
TXN_B16_000115,JIOO-INV-933516,ORD-JIOO-INV-933516,47911,46839,INR,2026-08-17T21:11:00Z,Reliance Retail / Jio Platforms,DebitCard,SETTLED
TXN_B16_000116,MMTR-INV-363031,ORD-MMTR-INV-363031,92310,90323,INR,2026-08-18T04:58:00Z,MakeMyTrip India Pvt Ltd,DebitCard,SETTLED
TXN_B16_000117,BLNK-INV-904054,ORD-BLNK-INV-904054,250962,245086,INR,2026-08-17T13:26:00Z,Blinkit Commerce Pvt Ltd,CreditCard,SETTLED
TXN_B16_000118,PAYT-INV-826363,ORD-PAYT-INV-826363,186000,182095,INR,2026-08-18T03:47:00Z,Paytm One97 Communications,UPI,SETTLED
TXN_B16_000119,ZOMA-INV-237139,ORD-ZOMA-INV-237139,175270,172472,INR,2026-08-17T15:17:00Z,Zomato Limited,UPI,SETTLED
TXN_B16_000120,BLNK-INV-210181,ORD-BLNK-INV-210181,206494,203396,INR,2026-08-17T09:55:00Z,Blinkit Commerce Pvt Ltd,DebitCard,SETTLED
TXN_B16_000121,MMTR-INV-465489,ORD-MMTR-INV-465489,404952,396189,INR,2026-08-18T07:34:00Z,MakeMyTrip India Pvt Ltd,RTGS,SETTLED
TXN_B16_000122,ZOMA-ORD-146900,ORD-ZOMA-ORD-146900,163905,160627,INR,2026-08-17T12:34:00Z,Zomato Limited,NEFT,SETTLED
TXN_B16_000123,ZOMA-ORD-459137,ORD-ZOMA-ORD-459137,16649,16317,INR,2026-08-17T12:49:00Z,Zomato Limited,NEFT,SETTLED
TXN_B16_000124,ZOMA-ORD-311880,ORD-ZOMA-ORD-311880,196287,192362,INR,2026-08-17T13:04:00Z,Zomato Limited,NEFT,SETTLED
TXN_B16_000125,BLNK-INV-309986,ORD-BLNK-INV-309986,235375,231754,INR,2026-08-17T10:05:00Z,Blinkit Commerce Pvt Ltd,DebitCard,SETTLED
TXN_B16_000126,PHNP-ORD-890977,ORD-PHNP-ORD-890977,213220,208956,INR,2026-08-17T23:54:00Z,PhonePe Payment Services,CreditCard,SETTLED
TXN_B16_000127,PHNP-ORD-562363,ORD-PHNP-ORD-562363,147842,144886,INR,2026-08-18T00:09:00Z,PhonePe Payment Services,CreditCard,SETTLED
TXN_B16_000128,FLPK-INV-220782,ORD-FLPK-INV-220782,369737,363043,INR,2026-08-17T17:50:00Z,Flipkart Internet Pvt Ltd,UPI,SETTLED
TXN_B16_000129,PHNP-ORD-146244,ORD-PHNP-ORD-146244,211248,207024,INR,2026-08-18T08:55:00Z,PhonePe Payment Services,DebitCard,SETTLED
TXN_B16_000130,PHNP-ORD-686576,ORD-PHNP-ORD-686576,118556,116185,INR,2026-08-18T09:10:00Z,PhonePe Payment Services,DebitCard,SETTLED
TXN_B16_000131,PHNP-ORD-914934,ORD-PHNP-ORD-914934,215908,211590,INR,2026-08-18T09:25:00Z,PhonePe Payment Services,DebitCard,SETTLED
TXN_B16_000132,PHNP-INV-433915,ORD-PHNP-INV-433915,206347,202836,INR,2026-08-18T05:15:00Z,PhonePe Payment Services,NEFT,SETTLED
TXN_B16_000133,OLAA-INV-165628,ORD-OLAA-INV-165628,74198,73028,INR,2026-08-17T15:29:00Z,Ola ANI Technologies,UPI,SETTLED
TXN_B16_000134,JIOO-INV-487245,ORD-JIOO-INV-487245,216340,211702,INR,2026-08-17T18:25:00Z,Reliance Retail / Jio Platforms,NEFT,SETTLED
TXN_B16_000135,BBAS-INV-813841,ORD-BBAS-INV-813841,260632,256117,INR,2026-08-17T21:17:00Z,BigBasket Supermarket Grocery,UPI,SETTLED
TXN_B16_000136,PHNP-INV-864269,ORD-PHNP-INV-864269,112216,110416,INR,2026-08-17T15:38:00Z,PhonePe Payment Services,CreditCard,SETTLED
TXN_B16_000137,BLNK-INV-254584,ORD-BLNK-INV-254584,340955,333837,INR,2026-08-17T16:08:00Z,Blinkit Commerce Pvt Ltd,RTGS,SETTLED
TXN_B16_000138,MYNT-INV-971806,ORD-MYNT-INV-971806,130661,128500,INR,2026-08-17T18:04:00Z,Myntra Designs Pvt Ltd,NetBanking,SETTLED
TXN_B16_000139,PHNP-INV-179097,ORD-PHNP-INV-179097,433908,424051,INR,2026-08-17T10:39:00Z,PhonePe Payment Services,DebitCard,SETTLED
TXN_B16_000140,BBAS-INV-287206,ORD-BBAS-INV-287206,108645,106561,INR,2026-08-17T13:49:00Z,BigBasket Supermarket Grocery,CreditCard,SETTLED
TXN_B16_000141,MYNT-INV-720930,ORD-MYNT-INV-720930,54339,53211,INR,2026-08-17T19:02:00Z,Myntra Designs Pvt Ltd,CreditCard,SETTLED
TXN_B16_000142,MMTR-ORD-724890,ORD-MMTR-ORD-724890,226102,221580,INR,2026-08-17T20:43:00Z,MakeMyTrip India Pvt Ltd,NEFT,SETTLED
TXN_B16_000143,MMTR-ORD-383937,ORD-MMTR-ORD-383937,79114,77532,INR,2026-08-17T20:58:00Z,MakeMyTrip India Pvt Ltd,NEFT,SETTLED
TXN_B16_000144,MMTR-ORD-663768,ORD-MMTR-ORD-663768,31941,31303,INR,2026-08-17T21:13:00Z,MakeMyTrip India Pvt Ltd,NEFT,SETTLED
TXN_B16_000145,ZOMA-ORD-355965,ORD-ZOMA-ORD-355965,219547,215157,INR,2026-08-17T10:52:00Z,Zomato Limited,UPI,SETTLED
TXN_B16_000146,ZOMA-ORD-440838,ORD-ZOMA-ORD-440838,40717,39903,INR,2026-08-17T11:07:00Z,Zomato Limited,UPI,SETTLED
TXN_B16_000147,ZOMA-ORD-836229,ORD-ZOMA-ORD-836229,96270,94345,INR,2026-08-17T11:22:00Z,Zomato Limited,UPI,SETTLED
TXN_B16_000148,TATA-ORD-594953,ORD-TATA-ORD-594953,233987,229308,INR,2026-08-18T03:07:00Z,Tata Digital Private Limited,NetBanking,SETTLED
TXN_B16_000149,TATA-ORD-983691,ORD-TATA-ORD-983691,245367,240460,INR,2026-08-18T03:22:00Z,Tata Digital Private Limited,NetBanking,SETTLED
TXN_B16_000150,NYKA-EXC-292977,ORD-NYKA-EXC-292977,202806,198750,INR,2026-08-17T22:08:00Z,Nykaa E-Retail Pvt Ltd,NetBanking,PENDING
TXN_B16_000151,FLPK-INV-796940,ORD-FLPK-INV-796940,389836,382715,INR,2026-08-17T22:54:00Z,Flipkart Internet Pvt Ltd,RTGS,SETTLED
TXN_B16_000152,UBER-INV-833037,ORD-UBER-INV-833037,343318,337132,INR,2026-08-17T16:01:00Z,Uber India Systems Pvt Ltd,RTGS,SETTLED
TXN_B16_000153,PHNP-INV-260621,ORD-PHNP-INV-260621,350101,344531,INR,2026-08-17T10:22:00Z,PhonePe Payment Services,DebitCard,SETTLED
TXN_B16_000154,UBER-INV-595532,ORD-UBER-INV-595532,108034,105849,INR,2026-08-17T17:56:00Z,Uber India Systems Pvt Ltd,UPI,SETTLED
TXN_B16_000155,MMTR-INV-339707,ORD-MMTR-INV-339707,421748,415407,INR,2026-08-18T05:45:00Z,MakeMyTrip India Pvt Ltd,RTGS,SETTLED
TXN_B16_000156,BBAS-INV-203801,ORD-BBAS-INV-203801,298773,292800,INR,2026-08-18T08:54:00Z,BigBasket Supermarket Grocery,DebitCard,SETTLED
TXN_B16_000157,OLAA-ORD-659203,ORD-OLAA-ORD-659203,239593,234802,INR,2026-08-18T08:44:00Z,Ola ANI Technologies,CreditCard,SETTLED
TXN_B16_000158,OLAA-ORD-158835,ORD-OLAA-ORD-158835,40744,39930,INR,2026-08-18T08:59:00Z,Ola ANI Technologies,CreditCard,SETTLED
TXN_B16_000159,OLAA-ORD-401281,ORD-OLAA-ORD-401281,92282,90437,INR,2026-08-18T09:14:00Z,Ola ANI Technologies,CreditCard,SETTLED
TXN_B16_000160,ZOMA-ORD-598748,ORD-ZOMA-ORD-598748,104974,102875,INR,2026-08-18T01:52:00Z,Zomato Limited,NetBanking,SETTLED
TXN_B16_000161,ZOMA-ORD-516231,ORD-ZOMA-ORD-516231,61322,60096,INR,2026-08-18T02:07:00Z,Zomato Limited,NetBanking,SETTLED
