bank_entry_id,bank_reference,narration,credit_amount_minor,debit_amount_minor,currency,value_date,settlement_timestamp
BNK_3292,CMS/KKBK/RZP-PO-506232,CMS/RZP-PO-506232/FLIP,113650,0,INR,2026-03-14,2026-03-14T00:10:00+00:00
BNK_3117,CMS/UTIB/RZP-PO-475726,CMS/RZP-PO-475726/MYNT,74840,0,INR,2026-03-19,2026-03-19T20:12:00+00:00
BNK_3397,CMS/UTIB/RZP-PO-675445,CMS/RZP-PO-675445/SWIG,206460,0,INR,2026-03-04,2026-03-04T02:24:00+00:00
BNK_3134,CMS/KKBK/RZP-PO-728603,CMS/RZP-PO-728603/FLIP,164600,0,INR,2026-03-20,2026-03-20T14:28:00+00:00
BNK_3109,NEFT/UTIB/RZP-SPLIT-386255/PART2,NEFT/RZP-SPLIT-386255/PART2/RELI,13554,0,INR,2026-03-15,2026-03-15T12:06:00+00:00
BNK_3089,NEFT/SBIN/RZP-DELAY-105697,NEFT/RZP-DELAY-105697/BLNK,61760,0,INR,2026-03-27,2026-03-27T06:34:00+00:00
BNK_3020,GENERIC/SETTLE/UTIB,GENERIC SETTLEMENT CREDIT 941672,136880,0,INR,2026-03-22,2026-03-22T18:44:00+00:00
BNK_3278,NEFT/HDFC/RZP-SPLIT-505215/PART1,NEFT/RZP-SPLIT-505215/PART1/UBER,63940,0,INR,2026-03-11,2026-03-11T15:56:00+00:00
BNK_3313,CMS/SBIN/RZP-PO-299526,CMS/RZP-PO-299526/UBER,14390,0,INR,2026-03-08,2026-03-08T06:41:00+00:00
BNK_3377,NEFT/HDFC/RZP-DELAY-622975,NEFT/RZP-DELAY-622975/TATA,199370,0,INR,2026-03-12,2026-03-12T18:02:00+00:00
BNK_3402,RTGS/KKBK/RZP-BATCH-604362,RTGS/RZP-BATCH-604362/MERCHANT-SETTLE,53901,0,INR,2026-03-03,2026-03-03T04:08:00+00:00
BNK_3087,CMS/UTIB/RZP-PO-894659,CMS/RZP-PO-894659/ZOMA,55990,0,INR,2026-03-12,2026-03-12T14:43:00+00:00
BNK_3187,NEFT/ICIC/RZP-DELAY-581329,NEFT/RZP-DELAY-581329/TATA,239870,0,INR,2026-03-08,2026-03-08T17:49:00+00:00
BNK_3031,CMS/SBIN/RZP-PO-768935,CMS/RZP-PO-768935/RELI,74110,0,INR,2026-03-03,2026-03-03T00:49:00+00:00
BNK_3183,CMS/UTIB/RZP-REV-332287,CMS/RZP-REV-332287/ADJUSTED/UBER,184096,0,INR,2026-03-15,2026-03-15T09:16:00+00:00
BNK_3146,UPI/9736**/ICIC,UPI/CR/9736**/SWIGPAY/0039482710/RZPNOISY973653,76048,0,INR,2026-03-07,2026-03-07T14:49:00+00:00
BNK_3285,GENERIC/SETTLE/HDFC,GENERIC SETTLEMENT CREDIT 367070,133920,0,INR,2026-03-02,2026-03-02T21:40:00+00:00
BNK_3048,CMS/KKBK/RZP-PO-686004,CMS/RZP-PO-686004/AMZN,204760,0,INR,2026-03-04,2026-03-04T17:30:00+00:00
BNK_3323,CMS/KKBK/RZP-PO-295376,NEFT/RZP-PO-295376/SETTL/RELI,96840,0,INR,2026-03-09,2026-03-09T08:15:00+00:00
BNK_3084,CMS/KKBK/RZP-DUP-268967,CMS/RZP-DUP-268967/TATA,243230,0,INR,2026-03-06,2026-03-06T08:32:00+00:00
BNK_3116,CMS/SBIN/RZP-REV-517902,CMS/RZP-REV-517902/ADJUSTED/TATA,34735,0,INR,2026-03-16,2026-03-16T10:35:00+00:00
BNK_3319,CMS/SBIN/RZP-PO-802410,NEFT/RZP-PO-802410/SETTL/AMZN,54728,0,INR,2026-03-10,2026-03-10T06:29:00+00:00
BNK_3160,CMS/UTIB/RZP-PO-937325,CMS/RZP-PO-937325/AMZN,184630,0,INR,2026-03-21,2026-03-21T04:53:00+00:00
BNK_3192,CMS/ICIC/RZP-PO-784199,CMS/RZP-PO-784199/SWIG,135800,0,INR,2026-03-17,2026-03-17T23:16:00+00:00
BNK_3217,RTGS/UTIB/RZP-BATCH-812199,RTGS/RZP-BATCH-812199/MERCHANT-SETTLE,210230,0,INR,2026-03-19,2026-03-19T07:29:00+00:00
BNK_3059,CMS/ICIC/RZP-PO-496312,CMS/RZP-PO-496312/SWIG,117420,0,INR,2026-03-10,2026-03-10T20:00:00+00:00
BNK_3085,NEFT/KKBK/RZP-DELAY-763837,NEFT/RZP-DELAY-763837/ZOMA,27080,0,INR,2026-03-26,2026-03-26T06:20:00+00:00
BNK_3034,NEFT/SBIN/RZP-SPLIT-162581/PART2,NEFT/RZP-SPLIT-162581/PART2/NYKA,110079,0,INR,2026-03-02,2026-03-02T14:10:00+00:00
BNK_3347,RTGS/SBIN/RZP-BATCH-128557,RTGS/RZP-BATCH-128557/MERCHANT-SETTLE,234133,0,INR,2026-03-14,2026-03-14T22:03:00+00:00
BNK_3248,CMS/ICIC/RZP-ERR-479034,CMS/RZP-ERR-479034/MYNT,224680,0,INR,2026-03-12,2026-03-12T15:33:00+00:00
BNK_3413,CMS/KKBK/RZP-PO-143440,CMS/RZP-PO-143440/AMZN,163590,0,INR,2026-03-20,2026-03-20T19:09:00+00:00
BNK_3282,CMS/SBIN/RZP-PO-987709,CMS/RZP-PO-987709/TATA,42860,0,INR,2026-03-14,2026-03-14T19:45:00+00:00
BNK_3175,CMS/KKBK/RZP-PO-301501,NEFT/RZP-PO-301501/SETTL/UBER,80182,0,INR,2026-03-12,2026-03-12T18:46:00+00:00
BNK_3049,CMS/ICIC/RZP-REV-440451,CMS/RZP-REV-440451/ADJUSTED/RELI,40756,0,INR,2026-03-17,2026-03-17T18:36:00+00:00
BNK_3111,CMS/YESB/RZP-PO-142721,CMS/RZP-PO-142721/TATA,14990,0,INR,2026-03-19,2026-03-19T04:51:00+00:00
BNK_3028,GENERIC/SETTLE/UTIB,GENERIC SETTLEMENT CREDIT 705780,150810,0,INR,2026-03-11,2026-03-11T06:44:00+00:00
BNK_3120,GENERIC/SETTLE/KKBK,GENERIC SETTLEMENT CREDIT 123292,211860,0,INR,2026-03-18,2026-03-18T03:02:00+00:00
BNK_3047,RTGS/ICIC/RZP-BATCH-186873,RTGS/RZP-BATCH-186873/MERCHANT-SETTLE,224618,0,INR,2026-03-16,2026-03-16T10:39:00+00:00
BNK_3013,CMS/ICIC/RZP-PO-301985,CMS/RZP-PO-301985/UBER,24910,0,INR,2026-03-18,2026-03-18T23:43:00+00:00
BNK_3114,CMS/SBIN/RZP-PO-808571,NEFT/RZP-PO-808571/SETTL/FLIP,228273,0,INR,2026-03-21,2026-03-21T04:00:00+00:00
BNK_3053,GENERIC/SETTLE/SBIN,GENERIC SETTLEMENT CREDIT 428658,132850,0,INR,2026-03-18,2026-03-18T23:00:00+00:00
BNK_3399,CMS/ICIC/RZP-PO-134433,CMS/RZP-PO-134433/MYNT,237150,0,INR,2026-03-05,2026-03-05T09:17:00+00:00
BNK_3035,RTGS/SBIN/RZP-BATCH-561866,RTGS/RZP-BATCH-561866/MERCHANT-SETTLE,148559,0,INR,2026-03-14,2026-03-14T09:10:00+00:00
BNK_3179,CMS/KKBK/RZP-REV-461311,CMS/RZP-REV-461311/ADJUSTED/TATA,122828,0,INR,2026-03-17,2026-03-17T10:49:00+00:00
BNK_3206,CMS/UTIB/RZP-PO-888504,CMS/RZP-PO-888504/ZOMA,133500,0,INR,2026-03-11,2026-03-11T18:44:00+00:00
BNK_3137,CMS/YESB/RZP-PO-406837,CMS/RZP-PO-406837/SWIG,145120,0,INR,2026-03-03,2026-03-03T17:50:00+00:00
BNK_3169,CMS/YESB/RZP-PO-767555,CMS/RZP-PO-767555/TATA,228240,0,INR,2026-03-12,2026-03-12T22:57:00+00:00
BNK_3014,CMS/HDFC/RZP-ERR-672881,CMS/RZP-ERR-672881/UBER,165290,0,INR,2026-03-18,2026-03-18T13:21:00+00:00
BNK_3110,CMS/UTIB/RZP-PO-470833,CMS/RZP-PO-470833/ZOMA,71580,0,INR,2026-03-04,2026-03-04T06:05:00+00:00
BNK_3320,UPI/8641**/UTIB,UPI/CR/8641**/RELIPAY/0039482710/RZPNOISY864120,17454,0,INR,2026-03-09,2026-03-09T04:07:00+00:00
BNK_3162,GENERIC/SETTLE/UTIB,GENERIC SETTLEMENT CREDIT 667804,76030,0,INR,2026-03-22,2026-03-22T04:03:00+00:00
BNK_3027,NEFT/YESB/RZP-DELAY-398193,NEFT/RZP-DELAY-398193/SWIG,152640,0,INR,2026-03-12,2026-03-12T05:11:00+00:00
BNK_3218,CMS/KKBK/RZP-PO-217876,CMS/RZP-PO-217876/SWIG,227340,0,INR,2026-03-06,2026-03-06T00:41:00+00:00
BNK_3199,UPI/5812**/YESB,UPI/CR/5812**/FLIPPAY/0039482710/RZPNOISY581229,56733,0,INR,2026-03-20,2026-03-20T21:26:00+00:00
BNK_3404,NEFT/UTIB/RZP-SPLIT-405030/PART1,NEFT/RZP-SPLIT-405030/PART1/MYNT,21526,0,INR,2026-03-20,2026-03-20T10:15:00+00:00
BNK_3256,CMS/YESB/RZP-PO-262071,CMS/RZP-PO-262071/NYKA,163540,0,INR,2026-03-02,2026-03-02T20:33:00+00:00
BNK_3296,CMS/YESB/RZP-PO-916383,CMS/RZP-PO-916383/MYNT,107800,0,INR,2026-03-21,2026-03-21T03:54:00+00:00
BNK_3264,CMS/KKBK/RZP-PO-319838,NEFT/RZP-PO-319838/SETTL/UBER,39076,0,INR,2026-03-20,2026-03-20T15:39:00+00:00
BNK_3383,RTGS/SBIN/RZP-BATCH-967337,RTGS/RZP-BATCH-967337/MERCHANT-SETTLE,121864,0,INR,2026-03-06,2026-03-06T11:58:00+00:00
BNK_3366,CMS/HDFC/RZP-PO-587003,CMS/RZP-PO-587003/NYKA,10520,0,INR,2026-03-09,2026-03-09T01:01:00+00:00
BNK_3067,CMS/ICIC/RZP-PO-918577,CMS/RZP-PO-918577/SWIG,223490,0,INR,2026-03-12,2026-03-12T18:38:00+00:00
BNK_3310,CMS/SBIN/RZP-PO-239263,CMS/RZP-PO-239263/ZOMA,230380,0,INR,2026-03-15,2026-03-15T21:46:00+00:00
BNK_3325,CMS/ICIC/RZP-PO-425072,CMS/RZP-PO-425072/ZOMA,88840,0,INR,2026-03-19,2026-03-19T14:19:00+00:00
BNK_3122,CMS/ICIC/RZP-DUP-137104,CMS/RZP-DUP-137104/MYNT,65750,0,INR,2026-03-18,2026-03-18T16:11:00+00:00
BNK_3150,RTGS/KKBK/RZP-BATCH-597349,RTGS/RZP-BATCH-597349/MERCHANT-SETTLE,236367,0,INR,2026-03-18,2026-03-18T16:34:00+00:00
BNK_3159,CMS/UTIB/RZP-PO-298470,NEFT/RZP-PO-298470/SETTL/SWIG,141227,0,INR,2026-03-19,2026-03-19T14:59:00+00:00
BNK_3115,CMS/HDFC/RZP-DUP-432137,CMS/RZP-DUP-432137/SWIG,244850,0,INR,2026-03-10,2026-03-10T23:01:00+00:00
BNK_3414,RTGS/SBIN/RZP-BATCH-644630,RTGS/RZP-BATCH-644630/MERCHANT-SETTLE,217101,0,INR,2026-03-10,2026-03-10T07:45:00+00:00
BNK_3326,NEFT/ICIC/RZP-DELAY-463860,NEFT/RZP-DELAY-463860/TATA,212390,0,INR,2026-03-23,2026-03-23T19:00:00+00:00
BNK_3154,CMS/YESB/RZP-PO-665515,CMS/RZP-PO-665515/RELI,149510,0,INR,2026-03-20,2026-03-20T23:34:00+00:00
BNK_3297,CMS/ICIC/RZP-PO-266665,NEFT/RZP-PO-266665/SETTL/TATA,50334,0,INR,2026-03-09,2026-03-09T03:26:00+00:00
BNK_3097,NEFT/YESB/RZP-DELAY-724780,NEFT/RZP-DELAY-724780/NYKA,100230,0,INR,2026-03-09,2026-03-09T07:15:00+00:00
BNK_3230,CMS/SBIN/RZP-PO-652715,CMS/RZP-PO-652715/AMZN,119090,0,INR,2026-03-22,2026-03-22T21:09:00+00:00
BNK_3100,CMS/SBIN/RZP-PO-458260,NEFT/RZP-PO-458260/SETTL/SWIG,212524,0,INR,2026-03-18,2026-03-18T10:06:00+00:00
BNK_3018,RTGS/ICIC/RZP-BATCH-687261,RTGS/RZP-BATCH-687261/MERCHANT-SETTLE,160593,0,INR,2026-03-04,2026-03-04T20:14:00+00:00
BNK_3022,CMS/YESB/RZP-PO-274643,NEFT/RZP-PO-274643/SETTL/RELI,65009,0,INR,2026-03-09,2026-03-09T03:08:00+00:00
BNK_3102,NEFT/YESB/RZP-SPLIT-841947/PART2,NEFT/RZP-SPLIT-841947/PART2/ZOMA,94781,0,INR,2026-03-07,2026-03-07T14:00:00+00:00
BNK_3263,UPI/6792**/ICIC,UPI/CR/6792**/FLIPPAY/0039482710/RZPNOISY679222,215179,0,INR,2026-03-07,2026-03-07T01:26:00+00:00
BNK_3412,CMS/YESB/RZP-PO-767773,CMS/RZP-PO-767773/AMZN,241480,0,INR,2026-03-12,2026-03-12T04:44:00+00:00
BNK_3363,GENERIC/SETTLE/YESB,GENERIC SETTLEMENT CREDIT 142751,192330,0,INR,2026-03-05,2026-03-05T17:57:00+00:00
BNK_3358,CMS/UTIB/RZP-PO-314597,NEFT/RZP-PO-314597/SETTL/SWIG,155668,0,INR,2026-03-06,2026-03-06T09:18:00+00:00
BNK_3174,RTGS/YESB/RZP-BATCH-245832,RTGS/RZP-BATCH-245832/MERCHANT-SETTLE,140317,0,INR,2026-03-22,2026-03-22T18:11:00+00:00
BNK_3040,CMS/KKBK/RZP-PO-497375,NEFT/RZP-PO-497375/SETTL/NYKA,40931,0,INR,2026-03-08,2026-03-08T21:34:00+00:00
BNK_3151,CMS/UTIB/RZP-PO-480756,CMS/RZP-PO-480756/RELI,200120,0,INR,2026-03-15,2026-03-15T15:54:00+00:00
BNK_3200,CMS/YESB/RZP-PO-435292,CMS/RZP-PO-435292/TATA,68130,0,INR,2026-03-12,2026-03-12T08:49:00+00:00
BNK_3336,CMS/YESB/RZP-REV-753323,CMS/RZP-REV-753323/ADJUSTED/BLNK,104864,0,INR,2026-03-12,2026-03-12T01:20:00+00:00
BNK_3195,RTGS/HDFC/RZP-BATCH-948887,RTGS/RZP-BATCH-948887/MERCHANT-SETTLE,333956,0,INR,2026-03-16,2026-03-16T12:28:00+00:00
BNK_3093,GENERIC/SETTLE/HDFC,GENERIC SETTLEMENT CREDIT 113313,43100,0,INR,2026-03-19,2026-03-19T13:16:00+00:00
BNK_3080,CMS/YESB/RZP-PO-986522,CMS/RZP-PO-986522/AMZN,133420,0,INR,2026-03-07,2026-03-07T17:23:00+00:00
BNK_3073,NEFT/YESB/RZP-DELAY-534558,NEFT/RZP-DELAY-534558/AMZN,76910,0,INR,2026-03-15,2026-03-15T13:11:00+00:00
BNK_3104,CMS/KKBK/RZP-PO-678253,CMS/RZP-PO-678253/SWIG,207110,0,INR,2026-03-12,2026-03-12T09:02:00+00:00
BNK_3165,GENERIC/SETTLE/ICIC,GENERIC SETTLEMENT CREDIT 186288,196980,0,INR,2026-03-18,2026-03-18T06:26:00+00:00
BNK_3306,RTGS/SBIN/RZP-BATCH-684107,RTGS/RZP-BATCH-684107/MERCHANT-SETTLE,227675,0,INR,2026-03-08,2026-03-08T21:27:00+00:00
BNK_3026,CMS/HDFC/RZP-PO-999424,CMS/RZP-PO-999424/SWIG,56670,0,INR,2026-03-08,2026-03-08T05:07:00+00:00
BNK_3046,UPI/9031**/SBIN,UPI/CR/9031**/FLIPPAY/0039482710/RZPNOISY903177,97501,0,INR,2026-03-11,2026-03-11T06:46:00+00:00
BNK_3232,GENERIC/SETTLE/UTIB,GENERIC SETTLEMENT CREDIT 706021,231730,0,INR,2026-03-22,2026-03-22T10:19:00+00:00
BNK_3340,RTGS/YESB/RZP-BATCH-509590,RTGS/RZP-BATCH-509590/MERCHANT-SETTLE,45688,0,INR,2026-03-10,2026-03-10T09:44:00+00:00
BNK_3380,CMS/UTIB/RZP-PO-608905,CMS/RZP-PO-608905/FLIP,52290,0,INR,2026-03-08,2026-03-08T08:35:00+00:00
BNK_3257,CMS/SBIN/RZP-REV-938862,CMS/RZP-REV-938862/ADJUSTED/SWIG,164612,0,INR,2026-03-07,2026-03-07T08:37:00+00:00
BNK_3012,CMS/KKBK/RZP-PO-776662,CMS/RZP-PO-776662/AMZN,25660,0,INR,2026-03-22,2026-03-22T06:58:00+00:00
BNK_3337,RTGS/HDFC/RZP-BATCH-273361,RTGS/RZP-BATCH-273361/MERCHANT-SETTLE,151597,0,INR,2026-03-05,2026-03-05T19:19:00+00:00
BNK_3185,WIRE/USD/848772,INCOMING WIRE USD 848772,2500,0,USD,2026-03-07,2026-03-07T23:57:00+00:00
BNK_3239,NEFT/UTIB/RZP-SPLIT-538281/PART2,NEFT/RZP-SPLIT-538281/PART2/TATA,80831,0,INR,2026-03-22,2026-03-22T10:49:00+00:00
BNK_3198,RTGS/YESB/RZP-BATCH-641331,RTGS/RZP-BATCH-641331/MERCHANT-SETTLE,209662,0,INR,2026-03-08,2026-03-08T22:46:00+00:00
BNK_3148,RTGS/SBIN/RZP-BATCH-816613,RTGS/RZP-BATCH-816613/MERCHANT-SETTLE,121550,0,INR,2026-03-16,2026-03-16T23:39:00+00:00
BNK_3099,GENERIC/SETTLE/YESB,GENERIC SETTLEMENT CREDIT 795123,169910,0,INR,2026-03-20,2026-03-20T02:38:00+00:00
BNK_3415,CMS/KKBK/RZP-PO-220500,CMS/RZP-PO-220500/FLIP,95430,0,INR,2026-03-04,2026-03-04T18:43:00+00:00
BNK_3203,GENERIC/SETTLE/HDFC,GENERIC SETTLEMENT CREDIT 831842,76760,0,INR,2026-03-10,2026-03-10T12:09:00+00:00
BNK_3359,CMS/YESB/RZP-PO-837305,NEFT/RZP-PO-837305/SETTL/NYKA,233985,0,INR,2026-03-11,2026-03-11T18:46:00+00:00
BNK_3142,CMS/YESB/RZP-ERR-489742,CMS/RZP-ERR-489742/BLNK,150050,0,INR,2026-03-18,2026-03-18T06:00:00+00:00
BNK_3385,RTGS/UTIB/RZP-BATCH-740040,RTGS/RZP-BATCH-740040/MERCHANT-SETTLE,152225,0,INR,2026-03-13,2026-03-13T08:42:00+00:00
BNK_3243,NEFT/YESB/RZP-SPLIT-982238/PART1,NEFT/RZP-SPLIT-982238/PART1/UBER,51964,0,INR,2026-03-19,2026-03-19T05:02:00+00:00
BNK_3057,CMS/KKBK/RZP-PO-805668,CMS/RZP-PO-805668/SWIG,106690,0,INR,2026-03-16,2026-03-16T20:07:00+00:00
BNK_3301,CMS/ICIC/RZP-PO-280372,NEFT/RZP-PO-280372/SETTL/FLIP,53322,0,INR,2026-03-07,2026-03-07T23:26:00+00:00
BNK_3094,WIRE/USD/927657,INCOMING WIRE USD 927657,2500,0,USD,2026-03-19,2026-03-19T11:08:00+00:00
BNK_3237,CMS/YESB/RZP-PO-211676,CMS/RZP-PO-211676/MYNT,142930,0,INR,2026-03-15,2026-03-15T06:20:00+00:00
BNK_3064,NEFT/ICIC/RZP-SPLIT-133061/PART2,NEFT/RZP-SPLIT-133061/PART2/BLNK,36109,0,INR,2026-03-12,2026-03-12T11:46:00+00:00
BNK_3070,CMS/SBIN/RZP-PO-208458,CMS/RZP-PO-208458/UBER,176760,0,INR,2026-03-04,2026-03-04T08:08:00+00:00
BNK_3400,CMS/KKBK/RZP-PO-372198,NEFT/RZP-PO-372198/SETTL/UBER,137009,0,INR,2026-03-22,2026-03-22T22:16:00+00:00
BNK_3113,CMS/YESB/RZP-PO-806686,CMS/RZP-PO-806686/BLNK,36010,0,INR,2026-03-07,2026-03-07T04:13:00+00:00
BNK_3231,UPI/8521**/UTIB,UPI/CR/8521**/RELIPAY/0039482710/RZPNOISY852136,23226,0,INR,2026-03-03,2026-03-03T09:32:00+00:00
BNK_3210,CMS/SBIN/RZP-PO-578941,CMS/RZP-PO-578941/RELI,112070,0,INR,2026-03-10,2026-03-10T20:14:00+00:00
BNK_3267,UPI/7498**/ICIC,UPI/CR/7498**/ZOMAPAY/0039482710/RZPNOISY749829,176449,0,INR,2026-03-16,2026-03-16T06:41:00+00:00
BNK_3403,NEFT/UTIB/RZP-DELAY-480374,NEFT/RZP-DELAY-480374/NYKA,91080,0,INR,2026-03-16,2026-03-16T11:57:00+00:00
BNK_3351,GENERIC/SETTLE/UTIB,GENERIC SETTLEMENT CREDIT 675025,86300,0,INR,2026-03-09,2026-03-09T15:27:00+00:00
BNK_3395,CMS/UTIB/RZP-PO-945178,CMS/RZP-PO-945178/MYNT,149370,0,INR,2026-03-22,2026-03-22T11:38:00+00:00
BNK_3149,CMS/SBIN/RZP-PO-934230,NEFT/RZP-PO-934230/SETTL/AMZN,42044,0,INR,2026-03-04,2026-03-04T09:42:00+00:00
BNK_3032,CMS/UTIB/RZP-PO-720149,NEFT/RZP-PO-720149/SETTL/BLNK,20124,0,INR,2026-03-17,2026-03-17T02:36:00+00:00
BNK_3098,CMS/UTIB/RZP-PO-520625,CMS/RZP-PO-520625/AMZN,217840,0,INR,2026-03-02,2026-03-02T13:36:00+00:00
BNK_3004,NEFT/SBIN/RZP-SPLIT-396463/PART2,NEFT/RZP-SPLIT-396463/PART2/BLNK,101553,0,INR,2026-03-04,2026-03-04T13:53:00+00:00
BNK_3050,WIRE/USD/519482,INCOMING WIRE USD 519482,2500,0,USD,2026-03-22,2026-03-22T20:39:00+00:00
BNK_3389,UPI/7754**/HDFC,UPI/CR/7754**/TATAPAY/0039482710/RZPNOISY775434,121520,0,INR,2026-03-18,2026-03-18T01:59:00+00:00
BNK_3043,CMS/HDFC/RZP-PO-114405,NEFT/RZP-PO-114405/SETTL/MYNT,131346,0,INR,2026-03-16,2026-03-16T13:08:00+00:00
BNK_3331,CMS/SBIN/RZP-PO-291306,CMS/RZP-PO-291306/RELI,160410,0,INR,2026-03-09,2026-03-09T16:43:00+00:00
